RunSeed,Seed,packetSize,N,d,P_0,sigma,Algoritmo,Radius,nDevices,appPeriodsSeconds,batteryVoltage,batteryEnergyInit,hours,TxPowerdBm,PHYTotal,PHYSuccessful,PHYInterfered,PHYNoMoreReceivers,PHYUnderSensitivity,PHYLostBecauseTX,batteryEnergyFinal
652227427,1,23,3.78,41,79,0,1,6000,1000,600,3.3,10000,4,3,24000,22003,1665,164,168,0,9998.85
652227427,1,23,3.78,41,79,0,1,8000,1000,600,3.3,10000,4,3,23999,19002,2791,483,1723,0,9997.87
2447348191,1,23,3.78,41,79,0,1,2000,1000,600,3.3,10000,4,3,24000,23268,673,59,0,0,9999.28
2447348191,1,23,3.78,41,79,0,1,3000,1000,600,3.3,10000,4,3,24000,23233,704,63,0,0,9999.26
2447348191,1,23,3.78,41,79,0,1,4000,1000,600,3.3,10000,4,3,24000,23210,711,79,0,0,9999.18
2447348191,1,23,3.78,41,79,0,1,5000,1000,600,3.3,10000,4,3,24000,22745,1144,111,0,0,9999.04
2447348191,1,23,3.78,41,79,0,1,6000,1000,600,3.3,10000,4,3,24000,21786,1895,151,168,0,9998.84
2447348191,1,23,3.78,41,79,0,1,8000,1000,600,3.3,10000,4,3,24000,19166,2610,608,1616,0,9997.84
4276470015,1,23,3.78,41,79,0,1,2000,1000,600,3.3,10000,4,3,24000,23090,875,35,0,0,9999.28
4276470015,1,23,3.78,41,79,0,1,3000,1000,600,3.3,10000,4,3,24000,23273,692,35,0,0,9999.27
4276470015,1,23,3.78,41,79,0,1,4000,1000,600,3.3,10000,4,3,24000,23162,787,51,0,0,9999.19
4276470015,1,23,3.78,41,79,0,1,5000,1000,600,3.3,10000,4,3,24000,22947,982,71,0,0,9999.04
4276470015,1,23,3.78,41,79,0,1,6000,1000,600,3.3,10000,4,3,24000,22284,1521,123,72,0,9998.87
4276470015,1,23,3.78,41,79,0,1,8000,1000,600,3.3,10000,4,3,23999,19276,2608,493,1622,0,9997.93
2314927680,1,23,3.78,41,79,0,2,2000,1000,600,3.3,10000,4,3,24000,23228,733,39,0,0,9999.29
2314927680,1,23,3.78,41,79,0,2,3000,1000,600,3.3,10000,4,3,24000,23228,733,39,0,0,9999.29
2314927680,1,23,3.78,41,79,0,2,4000,1000,600,3.3,10000,4,3,24000,23228,733,39,0,0,9999.29
2314927680,1,23,3.78,41,79,0,2,5000,1000,600,3.3,10000,4,3,24000,23228,733,39,0,0,9999.29
2314927680,1,23,3.78,41,79,0,2,6000,1000,600,3.3,10000,4,3,24000,21908,689,39,1364,0,9999.29
2314927680,1,23,3.78,41,79,0,2,8000,1000,600,3.3,10000,4,3,24000,13576,381,26,10017,0,9999.29
861648815,1,23,3.78,41,79,0,2,2000,1000,600,3.3,10000,4,3,24000,23161,801,38,0,0,9999.29
861648815,1,23,3.78,41,79,0,2,3000,1000,600,3.3,10000,4,3,24000,23161,801,38,0,0,9999.29
861648815,1,23,3.78,41,79,0,2,4000,1000,600,3.3,10000,4,3,24000,23161,801,38,0,0,9999.29
861648815,1,23,3.78,41,79,0,2,5000,1000,600,3.3,10000,4,3,24000,23161,801,38,0,0,9999.29
861648815,1,23,3.78,41,79,0,2,6000,1000,600,3.3,10000,4,3,24000,21645,759,38,1558,0,9999.29
861648815,1,23,3.78,41,79,0,2,8000,1000,600,3.3,10000,4,3,24000,12442,455,32,11071,0,9999.29
716359404,1,23,3.78,41,79,0,2,2000,1000,600,3.3,10000,4,3,23998,23133,820,45,0,0,9999.29
716359404,1,23,3.78,41,79,0,2,3000,1000,600,3.3,10000,4,3,23998,23133,820,45,0,0,9999.29
716359404,1,23,3.78,41,79,0,2,4000,1000,600,3.3,10000,4,3,23998,23133,820,45,0,0,9999.29
716359404,1,23,3.78,41,79,0,2,5000,1000,600,3.3,10000,4,3,23998,23133,820,45,0,0,9999.29
716359404,1,23,3.78,41,79,0,2,6000,1000,600,3.3,10000,4,3,23998,21608,741,41,1608,0,9999.29
716359404,1,23,3.78,41,79,0,2,8000,1000,600,3.3,10000,4,3,23998,12767,441,29,10761,0,9999.29
518024951,1,23,3.78,41,79,0,2,2000,1000,600,3.3,10000,4,3,24000,23072,875,53,0,0,9999.29
518024951,1,23,3.78,41,79,0,2,3000,1000,600,3.3,10000,4,3,24000,23072,875,53,0,0,9999.29
518024951,1,23,3.78,41,79,0,2,4000,1000,600,3.3,10000,4,3,24000,23072,875,53,0,0,9999.29
518024951,1,23,3.78,41,79,0,2,5000,1000,600,3.3,10000,4,3,24000,23072,875,53,0,0,9999.29
518024951,1,23,3.78,41,79,0,2,6000,1000,600,3.3,10000,4,3,24000,21394,814,44,1748,0,9999.29
518024951,1,23,3.78,41,79,0,2,8000,1000,600,3.3,10000,4,3,24000,12865,414,32,10689,0,9999.29
652227427,1,23,3.78,41,79,0,2,2000,1000,600,3.3,10000,4,3,24000,23224,724,52,0,0,9999.29
652227427,1,23,3.78,41,79,0,2,3000,1000,600,3.3,10000,4,3,24000,23224,724,52,0,0,9999.29
652227427,1,23,3.78,41,79,0,2,4000,1000,600,3.3,10000,4,3,24000,23224,724,52,0,0,9999.29
652227427,1,23,3.78,41,79,0,2,5000,1000,600,3.3,10000,4,3,24000,23224,724,52,0,0,9999.29
652227427,1,23,3.78,41,79,0,2,6000,1000,600,3.3,10000,4,3,24000,21566,633,52,1749,0,9999.29
652227427,1,23,3.78,41,79,0,2,8000,1000,600,3.3,10000,4,3,24000,12445,321,40,11194,0,9999.29
2447348191,1,23,3.78,41,79,0,2,2000,1000,600,3.3,10000,4,3,24000,23207,735,58,0,0,9999.29
2447348191,1,23,3.78,41,79,0,2,3000,1000,600,3.3,10000,4,3,24000,23207,735,58,0,0,9999.29
2447348191,1,23,3.78,41,79,0,2,4000,1000,600,3.3,10000,4,3,24000,23200,742,58,0,0,9999.29
2447348191,1,23,3.78,41,79,0,2,5000,1000,600,3.3,10000,4,3,24000,23200,742,58,0,0,9999.29
2447348191,1,23,3.78,41,79,0,2,6000,1000,600,3.3,10000,4,3,24000,21168,648,55,2129,0,9999.29
2447348191,1,23,3.78,41,79,0,2,8000,1000,600,3.3,10000,4,3,24000,12406,389,42,11163,0,9999.29
4276470015,1,23,3.78,41,79,0,2,2000,1000,600,3.3,10000,4,3,24000,23076,889,35,0,0,9999.29
4276470015,1,23,3.78,41,79,0,2,3000,1000,600,3.3,10000,4,3,24000,23076,889,35,0,0,9999.29
4276470015,1,23,3.78,41,79,0,2,4000,1000,600,3.3,10000,4,3,24000,23076,889,35,0,0,9999.29
4276470015,1,23,3.78,41,79,0,2,5000,1000,600,3.3,10000,4,3,24000,23076,889,35,0,0,9999.29
4276470015,1,23,3.78,41,79,0,2,6000,1000,600,3.3,10000,4,3,24000,21719,861,34,1386,0,9999.29
4276470015,1,23,3.78,41,79,0,2,8000,1000,600,3.3,10000,4,3,24000,13579,475,24,9922,0,9999.29
2314927680,1,23,3.78,41,79,0,3,2000,1000,600,3.3,10000,4,3,24000,23264,723,13,0,0,9999.5
2314927680,1,23,3.78,41,79,0,3,3000,1000,600,3.3,10000,4,3,24000,23264,723,13,0,0,9999.5
2314927680,1,23,3.78,41,79,0,3,4000,1000,600,3.3,10000,4,3,24000,23264,723,13,0,0,9999.5
2314927680,1,23,3.78,41,79,0,3,5000,1000,600,3.3,10000,4,3,24000,23264,723,13,0,0,9999.5
2314927680,1,23,3.78,41,79,0,3,6000,1000,600,3.3,10000,4,3,24000,20813,607,12,2568,0,9999.5
2314927680,1,23,3.78,41,79,0,3,8000,1000,600,3.3,10000,4,3,24000,10535,216,5,13244,0,9999.5
861648815,1,23,3.78,41,79,0,3,2000,1000,600,3.3,10000,4,3,24000,23206,773,21,0,0,9999.5
861648815,1,23,3.78,41,79,0,3,3000,1000,600,3.3,10000,4,3,24000,23206,773,21,0,0,9999.5
861648815,1,23,3.78,41,79,0,3,4000,1000,600,3.3,10000,4,3,24000,23206,773,21,0,0,9999.5
861648815,1,23,3.78,41,79,0,3,5000,1000,600,3.3,10000,4,3,24000,23206,773,21,0,0,9999.5
861648815,1,23,3.78,41,79,0,3,6000,1000,600,3.3,10000,4,3,24000,20544,676,21,2759,0,9999.5
861648815,1,23,3.78,41,79,0,3,8000,1000,600,3.3,10000,4,3,24000,9988,252,12,13748,0,9999.5
716359404,1,23,3.78,41,79,0,3,2000,1000,600,3.3,10000,4,3,24000,23288,697,15,0,0,9999.5
716359404,1,23,3.78,41,79,0,3,3000,1000,600,3.3,10000,4,3,24000,23288,697,15,0,0,9999.5
716359404,1,23,3.78,41,79,0,3,4000,1000,600,3.3,10000,4,3,24000,23288,697,15,0,0,9999.5
716359404,1,23,3.78,41,79,0,3,5000,1000,600,3.3,10000,4,3,24000,23288,697,15,0,0,9999.5
716359404,1,23,3.78,41,79,0,3,6000,1000,600,3.3,10000,4,3,24000,20607,575,11,2807,0,9999.5
716359404,1,23,3.78,41,79,0,3,8000,1000,600,3.3,10000,4,3,24000,10005,194,2,13799,0,9999.5
518024951,1,23,3.78,41,79,0,3,2000,1000,600,3.3,10000,4,3,24000,23146,837,17,0,0,9999.5
518024951,1,23,3.78,41,79,0,3,3000,1000,600,3.3,10000,4,3,24000,23146,837,17,0,0,9999.5
518024951,1,23,3.78,41,79,0,3,4000,1000,600,3.3,10000,4,3,24000,23146,837,17,0,0,9999.5
518024951,1,23,3.78,41,79,0,3,5000,1000,600,3.3,10000,4,3,24000,23146,837,17,0,0,9999.5
518024951,1,23,3.78,41,79,0,3,6000,1000,600,3.3,10000,4,3,24000,20322,715,12,2951,0,9999.5
518024951,1,23,3.78,41,79,0,3,8000,1000,600,3.3,10000,4,3,24000,10001,245,4,13750,0,9999.5
652227427,1,23,3.78,41,79,0,3,2000,1000,600,3.3,10000,4,3,24000,23195,780,25,0,0,9999.5
652227427,1,23,3.78,41,79,0,3,3000,1000,600,3.3,10000,4,3,24000,23195,780,25,0,0,9999.5
652227427,1,23,3.78,41,79,0,3,4000,1000,600,3.3,10000,4,3,24000,23195,780,25,0,0,9999.5
652227427,1,23,3.78,41,79,0,3,5000,1000,600,3.3,10000,4,3,24000,23195,780,25,0,0,9999.5
652227427,1,23,3.78,41,79,0,3,6000,1000,600,3.3,10000,4,3,24000,20410,614,25,2951,0,9999.5
652227427,1,23,3.78,41,79,0,3,8000,1000,600,3.3,10000,4,3,24000,9601,189,5,14205,0,9999.5
2447348191,1,23,3.78,41,79,0,3,2000,1000,600,3.3,10000,4,3,24000,23290,688,22,0,0,9999.5
2447348191,1,23,3.78,41,79,0,3,3000,1000,600,3.3,10000,4,3,24000,23290,688,22,0,0,9999.5
2447348191,1,23,3.78,41,79,0,3,4000,1000,600,3.3,10000,4,3,24000,23283,695,22,0,0,9999.5
2447348191,1,23,3.78,41,79,0,3,5000,1000,600,3.3,10000,4,3,24000,23283,695,22,0,0,9999.5
2447348191,1,23,3.78,41,79,0,3,6000,1000,600,3.3,10000,4,3,24000,20164,482,19,3335,0,9999.5
2447348191,1,23,3.78,41,79,0,3,8000,1000,600,3.3,10000,4,3,24000,9940,184,7,13869,0,9999.5
4276470015,1,23,3.78,41,79,0,3,2000,1000,600,3.3,10000,4,3,24000,23250,730,20,0,0,9999.5
4276470015,1,23,3.78,41,79,0,3,3000,1000,600,3.3,10000,4,3,24000,23250,730,20,0,0,9999.5
4276470015,1,23,3.78,41,79,0,3,4000,1000,600,3.3,10000,4,3,24000,23250,730,20,0,0,9999.5
4276470015,1,23,3.78,41,79,0,3,5000,1000,600,3.3,10000,4,3,24000,23250,730,20,0,0,9999.5
4276470015,1,23,3.78,41,79,0,3,6000,1000,600,3.3,10000,4,3,24000,20713,680,19,2588,0,9999.5
4276470015,1,23,3.78,41,79,0,3,8000,1000,600,3.3,10000,4,3,24000,10314,244,8,13434,0,9999.5
2314927680,1,23,3.78,41,79,0,4,2000,1000,600,3.3,10000,4,3,24000,23304,666,30,0,0,9999.33
2314927680,1,23,3.78,41,79,0,4,3000,1000,600,3.3,10000,4,3,24000,23304,666,30,0,0,9999.33
2314927680,1,23,3.78,41,79,0,4,4000,1000,600,3.3,10000,4,3,24000,23304,666,30,0,0,9999.33
2314927680,1,23,3.78,41,79,0,4,5000,1000,600,3.3,10000,4,3,24000,23304,666,30,0,0,9999.33
2314927680,1,23,3.78,41,79,0,4,6000,1000,600,3.3,10000,4,3,24000,23140,663,30,167,0,9999.33
2314927680,1,23,3.78,41,79,0,4,8000,1000,600,3.3,10000,4,3,24000,11630,317,19,12034,0,9999.33
861648815,1,23,3.78,41,79,0,4,2000,1000,600,3.3,10000,4,3,24000,23211,753,36,0,0,9999.33
861648815,1,23,3.78,41,79,0,4,3000,1000,600,3.3,10000,4,3,24000,23211,753,36,0,0,9999.33
861648815,1,23,3.78,41,79,0,4,4000,1000,600,3.3,10000,4,3,24000,23211,753,36,0,0,9999.33
861648815,1,23,3.78,41,79,0,4,5000,1000,600,3.3,10000,4,3,24000,23211,753,36,0,0,9999.33
861648815,1,23,3.78,41,79,0,4,6000,1000,600,3.3,10000,4,3,24000,22864,740,36,360,0,9999.33
861648815,1,23,3.78,41,79,0,4,8000,1000,600,3.3,10000,4,3,24000,11085,350,27,12538,0,9999.33
716359404,1,23,3.78,41,79,0,4,2000,1000,600,3.3,10000,4,3,23998,23206,755,37,0,0,9999.33
716359404,1,23,3.78,41,79,0,4,3000,1000,600,3.3,10000,4,3,23998,23206,755,37,0,0,9999.33
716359404,1,23,3.78,41,79,0,4,4000,1000,600,3.3,10000,4,3,23998,23206,755,37,0,0,9999.33
716359404,1,23,3.78,41,79,0,4,5000,1000,600,3.3,10000,4,3,23998,23206,755,37,0,0,9999.33
716359404,1,23,3.78,41,79,0,4,6000,1000,600,3.3,10000,4,3,23998,22821,734,35,408,0,9999.33
716359404,1,23,3.78,41,79,0,4,8000,1000,600,3.3,10000,4,3,23998,11054,335,20,12589,0,9999.33
518024951,1,23,3.78,41,79,0,4,2000,1000,600,3.3,10000,4,3,24000,23128,828,44,0,0,9999.33
518024951,1,23,3.78,41,79,0,4,3000,1000,600,3.3,10000,4,3,24000,23128,828,44,0,0,9999.33
518024951,1,23,3.78,41,79,0,4,4000,1000,600,3.3,10000,4,3,24000,23128,828,44,0,0,9999.33
518024951,1,23,3.78,41,79,0,4,5000,1000,600,3.3,10000,4,3,24000,23128,828,44,0,0,9999.33
518024951,1,23,3.78,41,79,0,4,6000,1000,600,3.3,10000,4,3,24000,22613,796,43,548,0,9999.33
518024951,1,23,3.78,41,79,0,4,8000,1000,600,3.3,10000,4,3,24000,11111,332,13,12544,0,9999.33
652227427,1,23,3.78,41,79,0,4,2000,1000,600,3.3,10000,4,3,24000,23365,584,51,0,0,9999.33
652227427,1,23,3.78,41,79,0,4,3000,1000,600,3.3,10000,4,3,24000,23365,584,51,0,0,9999.33
652227427,1,23,3.78,41,79,0,4,4000,1000,600,3.3,10000,4,3,24000,23365,584,51,0,0,9999.33
652227427,1,23,3.78,41,79,0,4,5000,1000,600,3.3,10000,4,3,24000,23365,584,51,0,0,9999.33
652227427,1,23,3.78,41,79,0,4,6000,1000,600,3.3,10000,4,3,24000,22834,563,51,552,0,9999.33
652227427,1,23,3.78,41,79,0,4,8000,1000,600,3.3,10000,4,3,24000,10759,223,28,12990,0,9999.33
2447348191,1,23,3.78,41,79,0,4,2000,1000,600,3.3,10000,4,3,24000,23274,678,48,0,0,9999.33
2447348191,1,23,3.78,41,79,0,4,3000,1000,600,3.3,10000,4,3,24000,23274,678,48,0,0,9999.33
2447348191,1,23,3.78,41,79,0,4,4000,1000,600,3.3,10000,4,3,24000,23267,685,48,0,0,9999.33
2447348191,1,23,3.78,41,79,0,4,5000,1000,600,3.3,10000,4,3,24000,23267,685,48,0,0,9999.33
2447348191,1,23,3.78,41,79,0,4,6000,1000,600,3.3,10000,4,3,24000,22371,649,46,934,0,9999.33
2447348191,1,23,3.78,41,79,0,4,8000,1000,600,3.3,10000,4,3,24000,11019,293,33,12655,0,9999.33
4276470015,1,23,3.78,41,79,0,4,2000,1000,600,3.3,10000,4,3,24000,23087,880,33,0,0,9999.33
4276470015,1,23,3.78,41,79,0,4,3000,1000,600,3.3,10000,4,3,24000,23087,880,33,0,0,9999.33
4276470015,1,23,3.78,41,79,0,4,4000,1000,600,3.3,10000,4,3,24000,23087,880,33,0,0,9999.33
4276470015,1,23,3.78,41,79,0,4,5000,1000,600,3.3,10000,4,3,24000,23087,880,33,0,0,9999.33
4276470015,1,23,3.78,41,79,0,4,6000,1000,600,3.3,10000,4,3,24000,22896,880,32,192,0,9999.33
4276470015,1,23,3.78,41,79,0,4,8000,1000,600,3.3,10000,4,3,24000,11345,408,18,12229,0,9999.33
2314927680,1,23,3.78,41,79,0,5,2000,1000,600,3.3,10000,4,3,24000,22912,1085,3,0,0,9999.74
2314927680,1,23,3.78,41,79,0,5,3000,1000,600,3.3,10000,4,3,24000,23117,877,6,0,0,9999.71
2314927680,1,23,3.78,41,79,0,5,4000,1000,600,3.3,10000,4,3,24000,23212,781,7,0,0,9999.59
2314927680,1,23,3.78,41,79,0,5,5000,1000,600,3.3,10000,4,3,24000,23144,823,33,0,0,9999.39
2314927680,1,23,3.78,41,79,0,5,6000,1000,600,3.3,10000,4,3,23999,22524,1395,80,0,0,9999.18
2314927680,1,23,3.78,41,79,0,5,8000,1000,600,3.3,10000,4,3,23999,21375,2271,353,0,0,9998.12
861648815,1,23,3.78,41,79,0,5,2000,1000,600,3.3,10000,4,3,24000,22759,1236,5,0,0,9999.74
861648815,1,23,3.78,41,79,0,5,3000,1000,600,3.3,10000,4,3,24000,23057,936,7,0,0,9999.71
861648815,1,23,3.78,41,79,0,5,4000,1000,600,3.3,10000,4,3,24000,23122,860,18,0,0,9999.58
861648815,1,23,3.78,41,79,0,5,5000,1000,600,3.3,10000,4,3,24000,22821,1141,38,0,0,9999.37
861648815,1,23,3.78,41,79,0,5,6000,1000,600,3.3,10000,4,3,23999,22157,1769,73,0,0,9999.16
861648815,1,23,3.78,41,79,0,5,8000,1000,600,3.3,10000,4,3,23999,20800,2777,422,0,0,9998.04
716359404,1,23,3.78,41,79,0,5,2000,1000,600,3.3,10000,4,3,24000,22828,1170,2,0,0,9999.74
716359404,1,23,3.78,41,79,0,5,3000,1000,600,3.3,10000,4,3,24000,23196,802,2,0,0,9999.71
716359404,1,23,3.78,41,79,0,5,4000,1000,600,3.3,10000,4,3,24000,23177,811,12,0,0,9999.58
716359404,1,23,3.78,41,79,0,5,5000,1000,600,3.3,10000,4,3,23999,22968,999,32,0,0,9999.39
716359404,1,23,3.78,41,79,0,5,6000,1000,600,3.3,10000,4,3,23998,22127,1804,67,0,0,9999.17
716359404,1,23,3.78,41,79,0,5,8000,1000,600,3.3,10000,4,3,23996,20869,2620,507,0,0,9998.07
518024951,1,23,3.78,41,79,0,5,2000,1000,600,3.3,10000,4,3,24000,22550,1440,10,0,0,9999.74
518024951,1,23,3.78,41,79,0,5,3000,1000,600,3.3,10000,4,3,24000,22926,1064,10,0,0,9999.71
518024951,1,23,3.78,41,79,0,5,4000,1000,600,3.3,10000,4,3,24000,23172,807,21,0,0,9999.58
518024951,1,23,3.78,41,79,0,5,5000,1000,600,3.3,10000,4,3,24000,22840,1125,35,0,0,9999.38
518024951,1,23,3.78,41,79,0,5,6000,1000,600,3.3,10000,4,3,24000,21916,2003,81,0,0,9999.16
518024951,1,23,3.78,41,79,0,5,8000,1000,600,3.3,10000,4,3,24000,20842,2727,431,0,0,9998.07
652227427,1,23,3.78,41,79,0,5,2000,1000,600,3.3,10000,4,3,24000,22734,1261,5,0,0,9999.74
652227427,1,23,3.78,41,79,0,5,3000,1000,600,3.3,10000,4,3,24000,23128,865,7,0,0,9999.71
652227427,1,23,3.78,41,79,0,5,4000,1000,600,3.3,10000,4,3,24000,23271,709,20,0,0,9999.58
652227427,1,23,3.78,41,79,0,5,5000,1000,600,3.3,10000,4,3,24000,22935,1020,45,0,0,9999.38
652227427,1,23,3.78,41,79,0,5,6000,1000,600,3.3,10000,4,3,24000,22394,1528,78,0,0,9999.15
652227427,1,23,3.78,41,79,0,5,8000,1000,600,3.3,10000,4,3,24000,21003,2552,445,0,0,9998.05
2447348191,1,23,3.78,41,79,0,5,2000,1000,600,3.3,10000,4,3,24000,22994,1002,4,0,0,9999.74
2447348191,1,23,3.78,41,79,0,5,3000,1000,600,3.3,10000,4,3,24000,23253,742,5,0,0,9999.71
2447348191,1,23,3.78,41,79,0,5,4000,1000,600,3.3,10000,4,3,24000,23300,691,9,0,0,9999.58
2447348191,1,23,3.78,41,79,0,5,5000,1000,600,3.3,10000,4,3,24000,23018,955,27,0,0,9999.38
2447348191,1,23,3.78,41,79,0,5,6000,1000,600,3.3,10000,4,3,24000,22166,1767,67,0,0,9999.14
2447348191,1,23,3.78,41,79,0,5,8000,1000,600,3.3,10000,4,3,24000,20598,2881,521,0,0,9998.02
4276470015,1,23,3.78,41,79,0,5,2000,1000,600,3.3,10000,4,3,24000,22717,1277,6,0,0,9999.74
4276470015,1,23,3.78,41,79,0,5,3000,1000,600,3.3,10000,4,3,24000,23005,987,8,0,0,9999.71
4276470015,1,23,3.78,41,79,0,5,4000,1000,600,3.3,10000,4,3,24000,23282,705,13,0,0,9999.59
4276470015,1,23,3.78,41,79,0,5,5000,1000,600,3.3,10000,4,3,24000,22905,1064,31,0,0,9999.39
4276470015,1,23,3.78,41,79,0,5,6000,1000,600,3.3,10000,4,3,24000,22311,1634,55,0,0,9999.17
4276470015,1,23,3.78,41,79,0,5,8000,1000,600,3.3,10000,4,3,23997,20993,2553,451,0,0,9998.13
2314927680,1,23,3.78,41,79,0,6,2000,1000,600,3.3,10000,4,3,23998,17033,6127,838,0,0,9997.15
2314927680,1,23,3.78,41,79,0,6,3000,1000,600,3.3,10000,4,3,23998,17032,6127,839,0,0,9997.15
2314927680,1,23,3.78,41,79,0,6,4000,1000,600,3.3,10000,4,3,23998,16973,6177,848,0,0,9997.14
2314927680,1,23,3.78,41,79,0,6,5000,1000,600,3.3,10000,4,3,23998,17003,6136,859,0,0,9997.11
2314927680,1,23,3.78,41,79,0,6,6000,1000,600,3.3,10000,4,3,23998,17005,6109,884,0,0,9997.06
2314927680,1,23,3.78,41,79,0,6,8000,1000,600,3.3,10000,4,3,23996,15417,7457,1122,0,0,9996.65
861648815,1,23,3.78,41,79,0,6,2000,1000,600,3.3,10000,4,3,23998,16520,6531,947,0,0,9997.15
861648815,1,23,3.78,41,79,0,6,3000,1000,600,3.3,10000,4,3,23998,16510,6540,948,0,0,9997.15
861648815,1,23,3.78,41,79,0,6,4000,1000,600,3.3,10000,4,3,23998,16458,6573,967,0,0,9997.13
861648815,1,23,3.78,41,79,0,6,5000,1000,600,3.3,10000,4,3,23998,16395,6602,1001,0,0,9997.1
861648815,1,23,3.78,41,79,0,6,6000,1000,600,3.3,10000,4,3,23998,16389,6588,1021,0,0,9997.05
861648815,1,23,3.78,41,79,0,6,8000,1000,600,3.3,10000,4,3,23997,14690,7963,1344,0,0,9996.62
716359404,1,23,3.78,41,79,0,6,2000,1000,600,3.3,10000,4,3,23995,16530,6426,1039,0,0,9997.15
716359404,1,23,3.78,41,79,0,6,3000,1000,600,3.3,10000,4,3,23995,16530,6426,1039,0,0,9997.15
716359404,1,23,3.78,41,79,0,6,4000,1000,600,3.3,10000,4,3,23995,16517,6438,1040,0,0,9997.14
716359404,1,23,3.78,41,79,0,6,5000,1000,600,3.3,10000,4,3,23995,16526,6418,1051,0,0,9997.11
716359404,1,23,3.78,41,79,0,6,6000,1000,600,3.3,10000,4,3,23995,16440,6483,1072,0,0,9997.07
716359404,1,23,3.78,41,79,0,6,8000,1000,600,3.3,10000,4,3,23995,15012,7651,1332,0,0,9996.7
518024951,1,23,3.78,41,79,0,6,2000,1000,600,3.3,10000,4,3,24000,16739,6243,1018,0,0,9997.15
518024951,1,23,3.78,41,79,0,6,3000,1000,600,3.3,10000,4,3,24000,16751,6231,1018,0,0,9997.14
