RunSeed,Seed,Algoritmo,Radius,nDevices,appPeriodsSeconds,batteryVoltage,batteryEnergyInit,hours,TxPowerdBm,PHYTotal,PHYSuccessful,PHYInterfered,PHYNoMoreReceivers,PHYUnderSensitivity,PHYLostBecauseTX,batteryEnergyFinalcurrenthora
2314927680,1,5,2000,1000,600,3.3,10000,4,9,24000,21720,1770,278,232,0,9998.340234,0.034928
2314927680,1,5,3000,1000,600,3.3,10000,4,9,24000,21148,1683,272,897,0,9998.340278,0.034927
2314927680,1,5,4000,1000,600,3.3,10000,4,9,24000,20457,1608,262,1673,0,9998.338640,0.034961
2314927680,1,5,5000,1000,600,3.3,10000,4,9,24000,19280,1569,242,2909,0,9998.342576,0.034878
2314927680,1,5,6000,1000,600,3.3,10000,4,9,24000,17645,1443,228,4684,0,9998.340497,0.034922
2314927680,1,5,8000,1000,600,3.3,10000,4,9,24000,14650,1146,181,8023,0,9998.340290,0.034927
861648815,1,5,2000,1000,600,3.3,10000,4,9,23999,22063,1393,287,256,0,9998.340509,0.034922
861648815,1,5,3000,1000,600,3.3,10000,4,9,23999,21371,1361,280,987,0,9998.342631,0.034877
861648815,1,5,4000,1000,600,3.3,10000,4,9,23999,20519,1353,271,1856,0,9998.345576,0.034815
861648815,1,5,5000,1000,600,3.3,10000,4,9,23999,19692,1209,252,2846,0,9998.342508,0.034880
861648815,1,5,6000,1000,600,3.3,10000,4,9,23999,17900,1111,237,4751,0,9998.343022,0.034869
861648815,1,5,8000,1000,600,3.3,10000,4,9,24000,14917,923,176,7984,0,9998.341494,0.034901
716359404,1,5,2000,1000,600,3.3,10000,4,9,24000,22374,1113,270,243,0,9998.343716,0.034854
716359404,1,5,3000,1000,600,3.3,10000,4,9,24000,21652,1123,265,960,0,9998.339594,0.034941
716359404,1,5,4000,1000,600,3.3,10000,4,9,24000,21008,1056,250,1686,0,9998.339815,0.034937
716359404,1,5,5000,1000,600,3.3,10000,4,9,24000,19943,983,231,2843,0,9998.341059,0.034910
716359404,1,5,6000,1000,600,3.3,10000,4,9,24000,18022,904,219,4855,0,9998.341551,0.034900
716359404,1,5,8000,1000,600,3.3,10000,4,9,24000,15068,687,161,8084,0,9998.337404,0.034987
518024951,1,5,2000,1000,600,3.3,10000,4,9,23999,22006,1502,299,192,0,9998.339939,0.034934
518024951,1,5,3000,1000,600,3.3,10000,4,9,23999,21298,1449,289,963,0,9998.343105,0.034867
518024951,1,5,4000,1000,600,3.3,10000,4,9,23999,20540,1367,281,1811,0,9998.339827,0.034936
518024951,1,5,5000,1000,600,3.3,10000,4,9,23999,19534,1287,270,2908,0,9998.340315,0.034926
518024951,1,5,6000,1000,600,3.3,10000,4,9,23999,17630,1166,231,4972,0,9998.339823,0.034936
518024951,1,5,8000,1000,600,3.3,10000,4,9,23999,14781,953,180,8085,0,9998.340827,0.034915
652227427,1,5,2000,1000,600,3.3,10000,4,9,23999,22134,1395,268,202,0,9998.340919,0.034913
652227427,1,5,3000,1000,600,3.3,10000,4,9,23999,21283,1384,266,1066,0,9998.344380,0.034840
652227427,1,5,4000,1000,600,3.3,10000,4,9,23999,20635,1309,245,1810,0,9998.340526,0.034922
652227427,1,5,5000,1000,600,3.3,10000,4,9,23999,19639,1180,226,2954,0,9998.340289,0.034927
652227427,1,5,6000,1000,600,3.3,10000,4,9,23999,17652,1182,209,4956,0,9998.340579,0.034920
652227427,1,5,8000,1000,600,3.3,10000,4,9,24000,14720,980,165,8135,0,9998.345349,0.034820
2447348191,1,5,2000,1000,600,3.3,10000,4,9,24000,22037,1475,261,227,0,9998.338612,0.034962
2447348191,1,5,3000,1000,600,3.3,10000,4,9,24000,21350,1435,254,961,0,9998.343622,0.034856
2447348191,1,5,4000,1000,600,3.3,10000,4,9,24000,20740,1434,234,1592,0,9998.339087,0.034952
2447348191,1,5,5000,1000,600,3.3,10000,4,9,24000,19664,1355,239,2742,0,9998.341560,0.034900
2447348191,1,5,6000,1000,600,3.3,10000,4,9,24000,17636,1223,205,4936,0,9998.340783,0.034916
2447348191,1,5,8000,1000,600,3.3,10000,4,9,24000,14808,1030,176,7986,0,9998.340980,0.034912
2314927680,1,2,2000,1000,600,3.3,10000,4,9,24000,22535,666,15,784,0,9999.474484,0.011059
2314927680,1,2,3000,1000,600,3.3,10000,4,9,24000,21239,544,15,2202,0,9999.474869,0.011051
2314927680,1,2,4000,1000,600,3.3,10000,4,9,24000,19797,541,15,3647,0,9999.474429,0.011060
2314927680,1,2,5000,1000,600,3.3,10000,4,9,24000,17289,467,12,6232,0,9999.474476,0.011059
2314927680,1,2,6000,1000,600,3.3,10000,4,9,24000,14467,288,7,9238,0,9999.474543,0.011058
2314927680,1,2,8000,1000,600,3.3,10000,4,9,24000,10824,190,3,12983,0,9999.474821,0.011052
861648815,1,2,2000,1000,600,3.3,10000,4,9,24000,22704,548,22,726,0,9999.475026,0.011047
861648815,1,2,3000,1000,600,3.3,10000,4,9,24000,21350,458,18,2174,0,9999.475274,0.011042
861648815,1,2,4000,1000,600,3.3,10000,4,9,24000,19745,424,19,3812,0,9999.475129,0.011045
861648815,1,2,5000,1000,600,3.3,10000,4,9,24000,17475,349,16,6160,0,9999.474487,0.011059
861648815,1,2,6000,1000,600,3.3,10000,4,9,24000,14600,237,11,9152,0,9999.474122,0.011066
861648815,1,2,8000,1000,600,3.3,10000,4,9,24000,10961,145,12,12882,0,9999.475540,0.011037
716359404,1,2,2000,1000,600,3.3,10000,4,9,24000,22704,605,14,677,0,9999.473396,0.011082
716359404,1,2,3000,1000,600,3.3,10000,4,9,24000,21347,577,12,2064,0,9999.475353,0.011041
716359404,1,2,4000,1000,600,3.3,10000,4,9,24000,19753,462,13,3772,0,9999.475381,0.011040
716359404,1,2,5000,1000,600,3.3,10000,4,9,24000,17598,386,12,6004,0,9999.475357,0.011040
716359404,1,2,6000,1000,600,3.3,10000,4,9,24000,14470,219,9,9302,0,9999.475577,0.011036
716359404,1,2,8000,1000,600,3.3,10000,4,9,24000,11051,141,6,12802,0,9999.474645,0.011055
518024951,1,2,2000,1000,600,3.3,10000,4,9,23999,22511,615,22,851,0,9999.474000,0.011069
518024951,1,2,3000,1000,600,3.3,10000,4,9,24000,21352,532,23,2093,0,9999.474224,0.011064
518024951,1,2,4000,1000,600,3.3,10000,4,9,23999,19726,434,20,3819,0,9999.474504,0.011058
518024951,1,2,5000,1000,600,3.3,10000,4,9,23999,17473,356,13,6157,0,9999.474953,0.011049
518024951,1,2,6000,1000,600,3.3,10000,4,9,23999,14576,234,16,9173,0,9999.475927,0.011028
518024951,1,2,8000,1000,600,3.3,10000,4,9,24000,10744,141,8,13107,0,9999.474256,0.011064
652227427,1,2,2000,1000,600,3.3,10000,4,9,24000,22603,539,27,831,0,9999.474677,0.011055
652227427,1,2,3000,1000,600,3.3,10000,4,9,24000,21256,475,22,2247,0,9999.475481,0.011038
652227427,1,2,4000,1000,600,3.3,10000,4,9,24000,19719,414,25,3842,0,9999.473481,0.011080
652227427,1,2,5000,1000,600,3.3,10000,4,9,24000,17474,382,19,6125,0,9999.474986,0.011048
652227427,1,2,6000,1000,600,3.3,10000,4,9,24000,14350,235,18,9397,0,9999.475320,0.011041
652227427,1,2,8000,1000,600,3.3,10000,4,9,24000,10921,154,12,12913,0,9999.474304,0.011063
2447348191,1,2,2000,1000,600,3.3,10000,4,9,24000,22603,657,26,714,0,9999.474788,0.011052
2447348191,1,2,3000,1000,600,3.3,10000,4,9,24000,21391,584,28,1997,0,9999.474903,0.011050
2447348191,1,2,4000,1000,600,3.3,10000,4,9,24000,19715,566,18,3701,0,9999.475608,0.011035
2447348191,1,2,5000,1000,600,3.3,10000,4,9,24000,17430,423,19,6128,0,9999.475004,0.011048
2447348191,1,2,6000,1000,600,3.3,10000,4,9,24000,14490,348,15,9147,0,9999.475264,0.011042
2447348191,1,2,8000,1000,600,3.3,10000,4,9,24000,10985,252,13,12750,0,9999.474063,0.011068
861648815,1,27,2000,1000,600,3.3,10000,4,9,9999.734006,0.005598
861648815,1,27,3000,1000,600,3.3,10000,4,9,9999.734031,0.005597
861648815,1,27,4000,1000,600,3.3,10000,4,9,9999.734302,0.005591
861648815,1,27,5000,1000,600,3.3,10000,4,9,9999.734303,0.005591
861648815,1,27,6000,1000,600,3.3,10000,4,9,9999.734296,0.005591
861648815,1,27,8000,1000,600,3.3,10000,4,9,9999.734234,0.005593
716359404,1,27,2000,1000,600,3.3,10000,4,9,9999.734015,0.005597
716359404,1,27,3000,1000,600,3.3,10000,4,9,9999.734211,0.005593
716359404,1,27,4000,1000,600,3.3,10000,4,9,9999.734097,0.005596
716359404,1,27,5000,1000,600,3.3,10000,4,9,9999.734181,0.005594
716359404,1,27,6000,1000,600,3.3,10000,4,9,9999.734120,0.005595
716359404,1,27,8000,1000,600,3.3,10000,4,9,9999.734202,0.005593
518024951,1,27,2000,1000,600,3.3,10000,4,9,9999.734084,0.005596
518024951,1,27,3000,1000,600,3.3,10000,4,9,9999.733998,0.005598
518024951,1,27,4000,1000,600,3.3,10000,4,9,9999.734298,0.005591
518024951,1,27,5000,1000,600,3.3,10000,4,9,9999.734123,0.005595
518024951,1,27,6000,1000,600,3.3,10000,4,9,9999.734112,0.005595
518024951,1,27,8000,1000,600,3.3,10000,4,9,9999.734143,0.005595
652227427,1,27,2000,1000,600,3.3,10000,4,9,9999.733909,0.005600
652227427,1,27,3000,1000,600,3.3,10000,4,9,9999.734096,0.005596
652227427,1,27,4000,1000,600,3.3,10000,4,9,9999.734367,0.005590
652227427,1,27,5000,1000,600,3.3,10000,4,9,9999.734253,0.005592
652227427,1,27,6000,1000,600,3.3,10000,4,9,9999.734171,0.005594
652227427,1,27,8000,1000,600,3.3,10000,4,9,9999.734273,0.005592
861648815,1,32,2000,1000,600,3.3,10000,4,9,9995.525267,0.094165
861648815,1,32,3000,1000,600,3.3,10000,4,9,9995.522002,0.094234
861648815,1,32,4000,1000,600,3.3,10000,4,9,9995.525379,0.094163
861648815,1,32,5000,1000,600,3.3,10000,4,9,9995.521569,0.094243
861648815,1,32,6000,1000,600,3.3,10000,4,9,9995.519885,0.094279
861648815,1,32,8000,1000,600,3.3,10000,4,9,9995.525604,0.094158
716359404,1,32,2000,1000,600,3.3,10000,4,9,9995.525033,0.094170
716359404,1,32,3000,1000,600,3.3,10000,4,9,9995.525033,0.094170
716359404,1,32,4000,1000,600,3.3,10000,4,9,9995.523625,0.094200
716359404,1,32,5000,1000,600,3.3,10000,4,9,9995.520362,0.094268
716359404,1,32,6000,1000,600,3.3,10000,4,9,9995.519156,0.094294
716359404,1,32,8000,1000,600,3.3,10000,4,9,9995.520524,0.094265
518024951,1,32,2000,1000,600,3.3,10000,4,9,9995.521839,0.094237
518024951,1,32,3000,1000,600,3.3,10000,4,9,9995.526970,0.094129
518024951,1,32,4000,1000,600,3.3,10000,4,9,9995.526869,0.094132
518024951,1,32,5000,1000,600,3.3,10000,4,9,9995.519655,0.094283
518024951,1,32,6000,1000,600,3.3,10000,4,9,9995.518326,0.094311
518024951,1,32,8000,1000,600,3.3,10000,4,9,9995.517169,0.094336
652227427,1,32,2000,1000,600,3.3,10000,4,9,9995.523938,0.094193
652227427,1,32,3000,1000,600,3.3,10000,4,9,9995.526270,0.094144
652227427,1,32,4000,1000,600,3.3,10000,4,9,9995.525621,0.094158
652227427,1,32,5000,1000,600,3.3,10000,4,9,9995.523312,0.094206
652227427,1,32,6000,1000,600,3.3,10000,4,9,9995.524752,0.094176
652227427,1,32,8000,1000,600,3.3,10000,4,9,9995.519236,0.094292
861648815,1,10,2000,1000,600,3.3,10000,4,9,24000,21863,1477,332,328,0,9998.364796,0.034411
861648815,1,10,3000,1000,600,3.3,10000,4,9,24000,20858,1416,320,1406,0,9998.365675,0.034392
861648815,1,10,4000,1000,600,3.3,10000,4,9,24000,19848,1349,297,2506,0,9998.366827,0.034368
861648815,1,10,5000,1000,600,3.3,10000,4,9,24000,18620,1206,264,3910,0,9998.364874,0.034409
861648815,1,10,6000,1000,600,3.3,10000,4,9,24000,16896,1155,237,5712,0,9998.365991,0.034386
861648815,1,10,8000,1000,600,3.3,10000,4,9,24000,13929,907,181,8983,0,9998.365273,0.034401
716359404,1,10,2000,1000,600,3.3,10000,4,9,23999,22080,1306,257,356,0,9998.430387,0.033031
716359404,1,10,3000,1000,600,3.3,10000,4,9,23999,21062,1245,239,1453,0,9998.429015,0.033059
716359404,1,10,4000,1000,600,3.3,10000,4,9,23999,20065,1200,234,2500,0,9998.427207,0.033097
716359404,1,10,5000,1000,600,3.3,10000,4,9,23999,18940,1106,207,3746,0,9998.429913,0.033041
716359404,1,10,6000,1000,600,3.3,10000,4,9,23999,17243,964,175,5617,0,9998.431105,0.033015
716359404,1,10,8000,1000,600,3.3,10000,4,9,23999,13899,813,131,9156,0,9998.429068,0.033058
518024951,1,10,2000,1000,600,3.3,10000,4,9,23999,22071,1362,232,334,0,9998.411456,0.033429
518024951,1,10,3000,1000,600,3.3,10000,4,9,23999,21088,1293,229,1389,0,9998.410144,0.033457
518024951,1,10,4000,1000,600,3.3,10000,4,9,23999,20039,1198,205,2557,0,9998.410343,0.033452
518024951,1,10,5000,1000,600,3.3,10000,4,9,23999,18592,1037,175,4195,0,9998.411587,0.033426
518024951,1,10,6000,1000,600,3.3,10000,4,9,23999,17108,956,168,5767,0,9998.409896,0.033462
518024951,1,10,8000,1000,600,3.3,10000,4,9,23999,13906,827,147,9119,0,9998.408912,0.033482
652227427,1,10,2000,1000,600,3.3,10000,4,9,23997,21905,1400,271,421,0,9998.403202,0.033603
652227427,1,10,3000,1000,600,3.3,10000,4,9,23997,20885,1409,263,1440,0,9998.403315,0.033600
652227427,1,10,4000,1000,600,3.3,10000,4,9,23997,19882,1277,246,2592,0,9998.402555,0.033616
652227427,1,10,5000,1000,600,3.3,10000,4,9,23998,18722,1161,220,3895,0,9998.402180,0.033624
652227427,1,10,6000,1000,600,3.3,10000,4,9,23998,17106,1052,196,5644,0,9998.400082,0.033668
652227427,1,10,8000,1000,600,3.3,10000,4,9,23998,13844,919,159,9076,0,9998.402827,0.033611
2447348191,1,10,2000,1000,600,3.3,10000,4,9,23999,21852,1499,313,335,0,9998.357411,0.034566
2447348191,1,10,3000,1000,600,3.3,10000,4,9,23999,20788,1461,306,1444,0,9998.355813,0.034600
2447348191,1,10,4000,1000,600,3.3,10000,4,9,23999,19859,1408,286,2446,0,9998.356307,0.034589
2447348191,1,10,5000,1000,600,3.3,10000,4,9,24000,18716,1241,254,3789,0,9998.353943,0.034639
2447348191,1,10,6000,1000,600,3.3,10000,4,9,23999,17139,1149,218,5493,0,9998.356522,0.034585
2447348191,1,10,8000,1000,600,3.3,10000,4,9,23999,14011,953,192,8843,0,9998.356399,0.034588
861648815,1,1,2000,1000,600,3.3,10000,20,9,
861648815,1,1,2000,1000,600,3.3,10000,20,9,
861648815,1,1,2000,1000,600,3.3,10000,1,9,
861648815,1,1,2000,1000,600,3.3,10000,1,9,
861648815,1,1,2000,1000,600,3.3,10000,20,9,9995.179578,0.020288
861648815,1,1,3000,1000,600,3.3,10000,20,9,9995.207583,0.020170
861648815,1,1,4000,1000,600,3.3,10000,20,9,9994.998724,0.021049
861648815,1,1,5000,1000,600,3.3,10000,20,9,9994.800872,0.021882
861648815,1,1,6000,1000,600,3.3,10000,20,9,9994.582913,0.022799
861648815,1,1,8000,1000,600,3.3,10000,20,9,9993.252453,0.028399
716359404,1,1,2000,1000,600,3.3,10000,20,9,9995.293428,0.019809
716359404,1,1,3000,1000,600,3.3,10000,20,9,9995.179231,0.020289
716359404,1,1,4000,1000,600,3.3,10000,20,9,9995.030094,0.020917
716359404,1,1,5000,1000,600,3.3,10000,20,9,9994.626131,0.022617
716359404,1,1,6000,1000,600,3.3,10000,20,9,9994.370861,0.023692
716359404,1,1,8000,1000,600,3.3,10000,20,9,9993.285633,0.028259
518024951,1,1,2000,1000,600,3.3,10000,20,9,9995.275269,0.019885
518024951,1,1,3000,1000,600,3.3,10000,20,9,9995.207982,0.020168
518024951,1,1,4000,1000,600,3.3,10000,20,9,9994.987190,0.021098
518024951,1,1,5000,1000,600,3.3,10000,20,9,9994.818279,0.021809
518024951,1,1,6000,1000,600,3.3,10000,20,9,9994.813699,0.021828
518024951,1,1,8000,1000,600,3.3,10000,20,9,9993.269522,0.028327
652227427,1,1,2000,1000,600,3.3,10000,20,9,9995.122505,0.020528
652227427,1,1,3000,1000,600,3.3,10000,20,9,9995.204586,0.020183
652227427,1,1,4000,1000,600,3.3,10000,20,9,9994.979625,0.021130
652227427,1,1,5000,1000,600,3.3,10000,20,9,9994.742710,0.022127
652227427,1,1,6000,1000,600,3.3,10000,20,9,9994.592172,0.022760
652227427,1,1,8000,1000,600,3.3,10000,20,9,9993.266763,0.028339
861648815,1,1,2000,1000,600,3.3,10000,20,9,9995.257862,0.019958
861648815,1,1,3000,1000,600,3.3,10000,20,9,9995.260741,0.019946
861648815,1,1,4000,1000,600,3.3,10000,20,9,9995.260207,0.019949
861648815,1,1,5000,1000,600,3.3,10000,20,9,9995.263057,0.019937
861648815,1,1,6000,1000,600,3.3,10000,20,9,9994.935849,0.021314
861648815,1,1,8000,1000,600,3.3,10000,20,9,9993.253326,0.028395
716359404,1,1,2000,1000,600,3.3,10000,20,9,9995.292500,0.019813
716359404,1,1,3000,1000,600,3.3,10000,20,9,9995.272036,0.019899
716359404,1,1,4000,1000,600,3.3,10000,20,9,9995.277905,0.019874
716359404,1,1,5000,1000,600,3.3,10000,20,9,9995.290411,0.019822
716359404,1,1,6000,1000,600,3.3,10000,20,9,9994.967478,0.021181
716359404,1,1,8000,1000,600,3.3,10000,20,9,9993.283492,0.028268
518024951,1,1,2000,1000,600,3.3,10000,20,9,9995.273752,0.019892
518024951,1,1,3000,1000,600,3.3,10000,20,9,9995.265398,0.019927
518024951,1,1,4000,1000,600,3.3,10000,20,9,9995.279805,0.019866
518024951,1,1,5000,1000,600,3.3,10000,20,9,9995.273309,0.019893
518024951,1,1,6000,1000,600,3.3,10000,20,9,9994.949679,0.021256
518024951,1,1,8000,1000,600,3.3,10000,20,9,9993.271004,0.028321
652227427,1,1,2000,1000,600,3.3,10000,20,9,9995.275810,0.019883
652227427,1,1,3000,1000,600,3.3,10000,20,9,9995.261969,0.019941
652227427,1,1,4000,1000,600,3.3,10000,20,9,9995.272525,0.019897
652227427,1,1,5000,1000,600,3.3,10000,20,9,9995.273664,0.019892
652227427,1,1,6000,1000,600,3.3,10000,20,9,9994.953325,0.021240
652227427,1,1,8000,1000,600,3.3,10000,20,9,
861648815,1,1,2000,1000,600,3.3,10000,20,9,
861648815,1,1,2000,1000,600,3.3,10000,20,9,9994.961024,0.021208
861648815,1,1,3000,1000,600,3.3,10000,20,9,9994.750846,0.022092
861648815,1,1,4000,1000,600,3.3,10000,20,9,9993.010052,0.029419
861648815,1,1,5000,1000,600,3.3,10000,20,9,9993.008678,0.029425
861648815,1,1,6000,1000,600,3.3,10000,20,9,9992.385071,0.032049
861648815,1,1,8000,1000,600,3.3,10000,20,9,9992.374110,0.032095
716359404,1,1,2000,1000,600,3.3,10000,20,9,9994.737598,0.022148
716359404,1,1,3000,1000,600,3.3,10000,20,9,9994.754987,0.022075
716359404,1,1,4000,1000,600,3.3,10000,20,9,9993.035498,0.029312
716359404,1,1,5000,1000,600,3.3,10000,20,9,9993.039053,0.029297
716359404,1,1,6000,1000,600,3.3,10000,20,9,9992.410006,0.031944
716359404,1,1,8000,1000,600,3.3,10000,20,9,9993.010208,0.029418
518024951,1,1,2000,1000,600,3.3,10000,20,9,9994.984342,0.021110
518024951,1,1,3000,1000,600,3.3,10000,20,9,9994.750099,0.022096
518024951,1,1,4000,1000,600,3.3,10000,20,9,9993.016623,0.029391
518024951,1,1,5000,1000,600,3.3,10000,20,9,9993.020620,0.029374
518024951,1,1,6000,1000,600,3.3,10000,20,9,9992.402365,0.031977
518024951,1,1,8000,1000,600,3.3,10000,20,9,9992.443316,0.031804
652227427,1,1,2000,1000,600,3.3,10000,20,9,9994.776787,0.021983
652227427,1,1,3000,1000,600,3.3,10000,20,9,9994.756744,0.022068
652227427,1,1,4000,1000,600,3.3,10000,20,9,9993.024653,0.029358
652227427,1,1,5000,1000,600,3.3,10000,20,9,9993.028633,0.029341
652227427,1,1,6000,1000,600,3.3,10000,20,9,9992.400116,0.031986
652227427,1,1,8000,1000,600,3.3,10000,20,9,9992.650014,0.030934
861648815,1,1,2000,1000,600,3.3,10000,20,9,9995.094341,0.020647
861648815,1,1,3000,1000,600,3.3,10000,20,9,9995.104525,0.020604
861648815,1,1,4000,1000,600,3.3,10000,20,9,9995.108973,0.020585
861648815,1,1,5000,1000,600,3.3,10000,20,9,9995.114609,0.020561
861648815,1,1,6000,1000,600,3.3,10000,20,9,9995.099640,0.020624
861648815,1,1,8000,1000,600,3.3,10000,20,9,9995.101493,0.020617
716359404,1,1,2000,1000,600,3.3,10000,20,9,9995.135508,0.020473
716359404,1,1,3000,1000,600,3.3,10000,20,9,9995.134215,0.020479
716359404,1,1,4000,1000,600,3.3,10000,20,9,9995.133907,0.020480
716359404,1,1,5000,1000,600,3.3,10000,20,9,9995.133679,0.020481
716359404,1,1,6000,1000,600,3.3,10000,20,9,9995.133483,0.020482
716359404,1,1,8000,1000,600,3.3,10000,20,9,9995.128184,0.020504
518024951,1,1,2000,1000,600,3.3,10000,20,9,9995.114768,0.020561
518024951,1,1,3000,1000,600,3.3,10000,20,9,9995.117668,0.020549
518024951,1,1,4000,1000,600,3.3,10000,20,9,9995.115463,0.020558
518024951,1,1,5000,1000,600,3.3,10000,20,9,9995.116387,0.020554
518024951,1,1,6000,1000,600,3.3,10000,20,9,9995.109063,0.020585
518024951,1,1,8000,1000,600,3.3,10000,20,9,9995.114926,0.020560
652227427,1,1,2000,1000,600,3.3,10000,20,9,9995.115632,0.020557
652227427,1,1,3000,1000,600,3.3,10000,20,9,9995.113338,0.020567
652227427,1,1,4000,1000,600,3.3,10000,20,9,9995.115146,0.020559
652227427,1,1,5000,1000,600,3.3,10000,20,9,9995.112386,0.020571
652227427,1,1,6000,1000,600,3.3,10000,20,9,9995.112700,0.020569
652227427,1,1,8000,1000,600,3.3,10000,20,9,9995.114027,0.020564
2314927680,1,4,2000,1000,600,3.3,10000,4,9,
2314927680,1,4,2000,1000,600,3.3,10000,4,9,24000,23345,649,6,0,0,9999.643508,0.007502
2314927680,1,4,3000,1000,600,3.3,10000,4,9,24000,22255,1255,46,444,0,9999.248248,0.015820
2314927680,1,4,4000,1000,600,3.3,10000,4,9,24000,20944,2020,347,689,0,9998.139063,0.039161
2314927680,1,4,5000,1000,600,3.3,10000,4,9,23999,17339,4782,815,1063,0,9997.155389,0.059861
2314927680,1,4,6000,1000,600,3.3,10000,4,9,23998,14647,6973,1167,1211,0,9996.605513,0.071433
2314927680,1,4,8000,1000,600,3.3,10000,4,9,23998,10926,8809,1274,2989,0,9996.043301,0.083264
861648815,1,4,2000,1000,600,3.3,10000,4,9,24000,23436,560,4,0,0,9999.634449,0.007693
861648815,1,4,3000,1000,600,3.3,10000,4,9,24000,22164,1318,46,472,0,9999.213369,0.016554
861648815,1,4,4000,1000,600,3.3,10000,4,9,23999,20939,1931,415,714,0,9998.018643,0.041695
861648815,1,4,5000,1000,600,3.3,10000,4,9,23999,17256,4884,860,999,0,9997.100919,0.061008
861648815,1,4,6000,1000,600,3.3,10000,4,9,23999,14416,7192,1174,1217,0,9996.577172,0.072029
861648815,1,4,8000,1000,600,3.3,10000,4,9,23999,11134,8596,1278,2991,0,9996.045054,0.083227
716359404,1,4,2000,1000,600,3.3,10000,4,9,24000,23250,746,4,0,0,9999.642595,0.007521
716359404,1,4,3000,1000,600,3.3,10000,4,9,24000,22604,900,40,456,0,9999.232520,0.016151
716359404,1,4,4000,1000,600,3.3,10000,4,9,24000,21211,1691,370,728,0,9998.136219,0.039221
716359404,1,4,5000,1000,600,3.3,10000,4,9,24000,17630,4590,835,945,0,9997.149475,0.059986
716359404,1,4,6000,1000,600,3.3,10000,4,9,24000,14590,7027,1115,1268,0,9996.615823,0.071216
716359404,1,4,8000,1000,600,3.3,10000,4,9,24000,10925,8645,1172,3258,0,9996.060991,0.082892
518024951,1,4,2000,1000,600,3.3,10000,4,9,23999,23320,669,10,0,0,9999.642853,0.007516
518024951,1,4,3000,1000,600,3.3,10000,4,9,23999,22260,1250,58,431,0,9999.227749,0.016251
518024951,1,4,4000,1000,600,3.3,10000,4,9,23999,20942,1996,416,645,0,9998.105409,0.039869
518024951,1,4,5000,1000,600,3.3,10000,4,9,23999,17132,4923,919,1025,0,9997.104467,0.060933
518024951,1,4,6000,1000,600,3.3,10000,4,9,23999,13829,7517,1374,1279,0,9996.552164,0.072555
518024951,1,4,8000,1000,600,3.3,10000,4,9,23999,10785,8771,1483,2960,0,9996.048975,0.083144
652227427,1,4,2000,1000,600,3.3,10000,4,9,24000,23221,765,14,0,0,9999.638101,0.007616
652227427,1,4,3000,1000,600,3.3,10000,4,9,24000,22477,1035,46,442,0,9999.220688,0.016400
652227427,1,4,4000,1000,600,3.3,10000,4,9,23999,20908,1979,363,749,0,9998.078187,0.040442
652227427,1,4,5000,1000,600,3.3,10000,4,9,23998,17136,4874,836,1152,0,9997.104929,0.060923
652227427,1,4,6000,1000,600,3.3,10000,4,9,23998,14299,7237,1104,1358,0,9996.589611,0.071767
652227427,1,4,8000,1000,600,3.3,10000,4,9,23998,10981,8780,1195,3042,0,9996.078938,0.082514
2447348191,1,4,2000,1000,600,3.3,10000,4,9,24000,23455,538,7,0,0,9999.638532,0.007607
2447348191,1,4,3000,1000,600,3.3,10000,4,9,24000,22468,1160,56,316,0,9999.214486,0.016530
2447348191,1,4,4000,1000,600,3.3,10000,4,9,24000,21033,1927,366,674,0,9998.057149,0.040885
2447348191,1,4,5000,1000,600,3.3,10000,4,9,23999,16875,5320,837,967,0,9997.016383,0.062787
2447348191,1,4,6000,1000,600,3.3,10000,4,9,23999,14212,7542,1091,1154,0,9996.519463,0.073244
2447348191,1,4,8000,1000,600,3.3,10000,4,9,23998,10743,9149,1148,2958,0,9995.995127,0.084278
2314927680,1,10,2000,1000,600,3.3,10000,4,9,24000,22117,1587,296,0,0,9998.380891,0.034072
2314927680,1,10,3000,1000,600,3.3,10000,4,9,24000,21775,1540,295,390,0,9998.378158,0.034130
2314927680,1,10,4000,1000,600,3.3,10000,4,9,24000,20800,1528,291,1381,0,9998.377557,0.034142
2314927680,1,10,5000,1000,600,3.3,10000,4,9,24000,19822,1476,284,2418,0,9998.373094,0.034236
2314927680,1,10,6000,1000,600,3.3,10000,4,9,24000,17940,1342,245,4473,0,9998.375255,0.034191
2314927680,1,10,8000,1000,600,3.3,10000,4,9,24000,14290,1144,193,8373,0,9998.375419,0.034187
861648815,1,10,2000,1000,600,3.3,10000,4,9,24000,22152,1516,332,0,0,9998.308674,0.035592
861648815,1,10,3000,1000,600,3.3,10000,4,9,24000,21795,1476,331,398,0,9998.306794,0.035631
861648815,1,10,4000,1000,600,3.3,10000,4,9,24000,20952,1458,323,1267,0,9998.309042,0.035584
861648815,1,10,5000,1000,600,3.3,10000,4,9,24000,19665,1412,310,2613,0,9998.313238,0.035496
861648815,1,10,6000,1000,600,3.3,10000,4,9,24000,17773,1313,288,4626,0,9998.313989,0.035480
861648815,1,10,8000,1000,600,3.3,10000,4,9,24000,14463,1037,224,8276,0,9998.310023,0.035563
716359404,1,10,2000,1000,600,3.3,10000,4,9,23999,22407,1334,258,0,0,9998.377640,0.034141
716359404,1,10,3000,1000,600,3.3,10000,4,9,23999,22122,1302,255,320,0,9998.377596,0.034142
716359404,1,10,4000,1000,600,3.3,10000,4,9,23999,21193,1271,247,1288,0,9998.375486,0.034186
