-2254.62 217.225 5
-809.677 1162.49 5
-1626.16 336.166 5
1365.29 1341.07 5
-975.674 -2822.85 4
1222.5 -668.408 5
1452.94 -1915.13 5
-1109.76 -2139.57 5
-882.417 1861.08 5
2099.92 1142.89 5
-2114.74 -1.91937 5
2624.25 -872.492 5
-881.484 -2471.52 5
-1209.88 1749.33 5
-1867.84 -213.804 5
1396.87 -2167.04 5
861.598 205.511 5
1984.6 -982.413 5
1793.15 1551.74 5
132.862 -805.173 5
2564.54 -1268.69 5
177.019 -167.659 5
243.552 -2300.83 5
-1288.81 254.907 5
-1854.15 2145.63 5
337.06 235.487 5
571.447 352.556 5
-2312.19 -1107.11 5
2001.83 627.119 5
1186.73 -1852.98 5
1657.67 457.855 5
241.477 2500.97 5
-2234.34 -1004.41 5
1474.89 -2380.23 5
-2426.25 117.504 5
-1222.57 2422.43 5
450.324 900.745 5
-1058.47 2583.36 5
973.866 1815.41 5
-115.7 -2465.81 5
-2579.52 -288.06 5
-364.926 499.392 5
556.374 -573.144 5
-999.056 -16.7323 5
442.707 -2098.47 5
-878.791 1145.06 5
1825.02 112.004 5
1630.77 2495.34 4
694.226 2879.08 4
902.331 -1742.5 5
247.232 1450.84 5
-1356.66 743.51 5
-638.11 -309.057 5
896.754 520.29 5
496.761 655.948 5
124.843 900.159 5
1135.62 45.8147 5
-2124.19 1158.68 5
58.442 204.695 5
-1372.03 -604.584 5
2033.68 -2178.04 4
-395.175 1009.93 5
2260.79 1652.6 5
2343.84 1626.83 5
1240.61 -493.113 5
677.496 1776.49 5
-75.4685 -1299.59 5
-2025.76 -1478.02 5
-1872.27 1391.37 5
2189.68 -3.86712 5
-365.297 1523.28 5
-2694.98 773.644 5
1444.32 755.981 5
166.428 714.772 5
520.899 2202.03 5
394.741 2137.56 5
-1353.57 -2001.55 5
-1521.75 -2420.42 5
-398.553 2368.59 5
-1685.03 2024.67 5
783.659 -878.797 5
541.896 -400.924 5
245.203 1247.58 5
873.08 -2176.25 5
-1818.79 -1690.17 5
-1304.09 1798.46 5
1453.54 -2609.67 4
-659.172 -1847.95 5
984.843 -175.915 5
-2168.05 -641.632 5
697.594 -1143.6 5
-1813.88 1229.32 5
-1987.93 -1422.53 5
-1735.85 -2390.55 4
2207.76 1149.03 5
-1630.41 1225.08 5
-2247.37 -1383.52 5
191.582 -2294.73 5
-1180.22 2279.17 5
-1307.44 1609.25 5
-1590.01 -1449.73 5
-1067.5 -2392.83 5
-2222.26 270.577 5
756.159 2557.67 5
-1354.66 -394.213 5
-302.251 1189.54 5
-692.922 1158.14 5
2296.51 142.504 5
1141.36 2212.75 5
1844.55 -1258.22 5
-2112.51 373.171 5
680.096 -515.684 5
2844.51 48.3042 5
-618.994 2821.77 5
-194.469 -1921.33 5
1375.8 1853.23 5
-39.297 632.083 5
31.0373 -658.377 5
-1326.53 -483.56 5
-1638.66 37.8988 5
219.458 686.928 5
496.721 -1856.08 5
182.766 -484.073 5
859.176 -2808.35 4
1520.4 -2108.43 5
1206.59 -2154.61 5
201.153 2566.77 5
924.72 2632.26 5
-182.977 2047.88 5
-1468.73 2159.54 5
-786.537 -753.157 5
1297.63 2346.38 5
1922.86 -2034.44 5
1084.67 -819.468 5
-1260.81 -2190.54 5
-1602.67 1694.94 5
1266.53 2596.24 5
-547.878 -2830.67 5
1942.77 -907.774 5
-1015.54 1426.24 5
-2429.36 173.002 5
2807.51 843.567 4
-1244.7 1420.45 5
2501.66 -54.4081 5
-1267.01 -120.585 5
-2349.67 -93.3218 5
-1943.71 -1757.46 5
1066.26 -738.04 5
-2110.77 1661.68 5
1694.47 -227.395 5
2316.32 -788.974 5
980.407 -521.355 5
-2478.89 -697.768 5
-686.623 -1072.76 5
1648.73 -1159.53 5
-1445.62 894.57 5
1061.64 -1798.17 5
2149.25 1425.11 5
-840.235 751.02 5
-164.602 1186.12 5
534.542 -1949.69 5
545.34 306.47 5
-884.274 -358.709 5
-408.083 -2728.68 5
-1552.44 2161.94 5
-20.6885 -949.636 5
2914.03 264.53 4
-556.203 1775.56 5
-1096.72 186.405 5
472.983 2131.75 5
-32.3544 1201.27 5
92.3459 -1413.26 5
2390.36 413.382 5
1452.37 254.48 5
1387.02 -2035.95 5
-1944.92 -1077.13 5
1176.39 579.217 5
396.133 -707.459 5
-1851 288.26 5
1257.4 -595.887 5
-550.848 1088.63 5
1307.78 -841.108 5
-999.027 2375.54 5
-31.9181 -1603.47 5
1510.99 -719.855 5
1634.09 -500.58 5
1247.53 -1969.87 5
-168.364 -194.839 5
-518.337 1642.57 5
-2896.13 -721.834 4
739.9 -1178.61 5
-1465.19 -1734.37 5
1933.82 957.847 5
-78.7468 874.374 5
-331.019 -2080.54 5
1699.3 888.32 5
1930.2 -1280.27 5
1208.84 -108.592 5
2313.08 -1656.5 5
1991.94 -1256.55 5
1095.36 898.52 5
18.3958 600.986 5
322.081 1895.35 5
-2375.36 -1230.88 5
-1922.91 -651.42 5
984.957 385.544 5
-2410.12 1763.57 4
1601.45 2132.6 5
-1637.59 -378.402 5
-2289.27 911.254 5
279.872 -109.908 5
216.394 -1679.62 5
1101.36 498.421 5
840.145 -1857.81 5
-1743.65 185.591 5
1386.37 338.013 5
32.932 -21.4655 5
1618.46 449.063 5
830.637 1623.74 5
269.955 -1213.55 5
1493.33 1232.08 5
-1186.39 51.2576 5
1613.93 -1267.54 5
933.365 157.181 5
1490.98 1752.19 5
1643.15 432.197 5
421.746 -936.03 5
613.432 -1555.55 5
-135.765 -2681.24 5
-1950.32 -852.19 5
-2163.02 2051.56 4
1839.56 428.925 5
-2306.83 1326.49 5
-455.467 -2133.05 5
691.251 -1274.86 5
1437.78 301.775 5
2552.31 -675.151 5
-500.693 -353.971 5
5.42562 -939.106 5
-749.308 2259 5
696.617 476.591 5
-842.092 2352.95 5
924.141 1272.52 5
2358.57 443.173 5
2522.1 -750.753 5
-116.69 2880.06 5
-2377.71 1463 5
-1896 187.219 5
-529.635 633.864 5
-835.002 2119.23 5
2238.42 -832.596 5
1990.64 311.964 5
-112.781 -2762.97 5
-98.4508 -203.561 5
1357.11 1247.96 5
103.602 759.28 5
880 -1530.87 5
2524.84 2.12033 5
-2582.24 -592.303 5
1224.52 -1469.07 5
-2977.54 180.799 4
-728.695 1937.66 5
2390.82 29.7872 5
-1438.67 -184.11 5
-1293.39 1922.74 5
1926.21 -1240.66 5
-1320.06 2607.25 4
39.0276 -157.097 5
-860.091 -501.649 5
-921.72 1805.81 5
-1362 2216.18 5
678.253 14.8933 5
-1541.67 -335.27 5
-709.348 -2405.48 5
-215.37 1120.62 5
-1170.09 2267.16 5
-1347.37 116.815 5
-2193.32 834.913 5
2005.57 1627.99 5
1562.77 -1344.79 5
193.307 -2267.23 5
1808.06 -899.559 5
2045.31 1346.78 5
-794.25 1850.92 5
2357.48 -897.926 5
-1780.15 1288.21 5
823.068 890.623 5
2888.13 768.034 4
-1976.12 1104.04 5
-1543.81 -1697.27 5
-79.1785 2311.33 5
-1539.91 1287.55 5
2698.49 -769.013 5
1350.98 -1386.2 5
2820.16 -266.064 5
1390.17 -710.03 5
388.202 2793.96 5
-175.091 1614.31 5
-442.99 -675.731 5
8.80785 -617.265 5
-1122.08 227.12 5
902.811 -2391.8 5
-677.146 -2689.93 5
40.0795 -613.804 5
1553.29 -1147.28 5
31.5961 1594.72 5
-580.71 -13.1763 5
372.918 2347.29 5
2173.97 1562.52 5
-748.644 1274.95 5
-1531.91 688.536 5
1181.04 1869.17 5
1103.54 1480.11 5
-1463.01 -1026.34 5
22.7118 135.618 5
-504.784 2286.97 5
1484.16 -61.3729 5
-2417.38 -367.815 5
893.741 226.638 5
1735.79 839.304 5
-1159.27 -740.925 5
-869.262 -2422.88 5
-1400.22 1824.5 5
1115.7 -1265.84 5
-2237.71 -1926.08 4
1126.75 1358.86 5
2340.42 -1249.34 5
2266.07 1738.58 5
-1973.59 -771.64 5
2151.04 -1363.9 5
1447.64 1985.49 5
356.484 2645.66 5
-318.005 -1882.41 5
-2518.78 481.492 5
-1494.42 410.866 5
40.8172 -853.486 5
-430.813 2318.32 5
-2447.7 -929.504 5
-80.7768 910.587 5
1662.6 -814.187 5
178.329 -325.118 5
-1443.45 -1596.62 5
1160.13 1629.5 5
1591.2 843.278 5
2121.81 2098.56 4
-759.294 2121.72 5
1360.96 182.411 5
-1740.43 1368.66 5
-449.775 -2534.53 5
-2435.1 -1127.29 5
-1709.22 36.7239 5
-661.459 -2684.56 5
-33.716 -2416.43 5
-1366.08 -772.208 5
-1351.92 1746.75 5
839.799 -395.415 5
1948.64 54.3201 5
-1346.85 -1047.84 5
2231.08 1413.94 5
-2095.21 -1489.02 5
-2849.45 243.27 5
1792.47 -868.64 5
-387.905 -2624.02 5
2480.42 -1203.72 5
1265.82 1030.2 5
663.061 -944.742 5
-2382.5 -1179.21 5
2618.41 -1424.05 4
147.02 1508.65 5
-2797.95 -898.522 4
338.485 -1614.67 5
-764.24 -2719.43 5
-2552.71 -284.105 5
817.248 2119.7 5
1035.11 -58.4489 5
742.945 -1858.95 5
1244.23 2501.47 5
-728.822 -2408.3 5
2335.7 1147.5 5
-1678.43 689.71 5
2025.45 -61.0778 5
-1851.39 552.702 5
706.251 -2524.44 5
-134.808 -2993.13 4
-944.906 -2733.52 5
-1258.04 -1266.35 5
866.943 -2789.71 4
-12.1379 567.819 5
-380.161 464.734 5
-571.528 -2203.41 5
-2766.79 405.974 5
-368.612 -2077.47 5
540.756 -997.738 5
-574.464 -2070.21 5
-1052.09 770.725 5
-1834.09 -955.683 5
521.329 1839.34 5
601.168 186.709 5
373.7 -2704.66 5
252.233 1278.1 5
2510.6 655.852 5
-103.205 2146.85 5
-265.203 391.108 5
1371.86 210.603 5
1337.32 -2498.85 5
47.1311 -1284.75 5
2389.76 1211.7 5
845.253 1990.98 5
-2212.69 -1805.85 5
-2314.49 1558.42 5
-886.997 2740.22 5
1716.39 1551.91 5
822.265 -2838.44 4
910.191 912.504 5
2354.42 1770.07 4
2140.55 -639.075 5
172.353 -1007.26 5
-1067.85 1129.7 5
-1485.77 2308.76 5
-1343.68 1818.44 5
-2040.06 -1798.73 5
-1676.63 506.096 5
1443.16 2131.07 5
1483.07 -114.541 5
-1159.63 2534.34 5
-2060.9 1274.83 5
-43.9589 2714.57 5
1183.06 1272.01 5
-171.586 1767.99 5
2382.74 1037.9 5
-944.31 126.908 5
-229.268 822.694 5
-2586.33 1259.41 5
2494.74 -991.409 5
2774.27 181.102 5
-1686.27 1953.88 5
-1130.33 -852.827 5
-512.049 359.754 5
2239.99 -471.665 5
2182.93 1844.95 5
-1403.39 -2578.02 4
-1381.74 70.4923 5
508.375 1981.15 5
-284.493 -893.348 5
2207.23 434.001 5
1528.18 -2525.42 4
-656.59 -2781.78 5
425.726 592.759 5
1350.5 -465.209 5
1219.55 2310.44 5
893.375 -1464.91 5
-319.115 -2741.61 5
-1687.28 1202.58 5
775.621 816.122 5
-941.8 2603.94 5
2509.79 -1215.29 5
2321.47 -1682.08 5
2118.23 23.6969 5
-1439.33 -1612.12 5
276.405 1281.88 5
-648.498 -1917.34 5
1598.35 1588.8 5
-1422.14 307.904 5
-2356.41 -825.403 5
-949.868 1771.53 5
779.965 710.312 5
156.806 2113.63 5
-1897.56 -1406.74 5
1102.93 2765.73 4
-2084.53 797.26 5
-860.842 2602.68 5
-2410.22 -1485.17 5
1055.4 1337.59 5
197.623 1167.64 5
-634.623 1032.1 5
-1866.6 -1199.34 5
544.75 1019.63 5
1123.19 2325.71 5
2596.45 396.198 5
884.759 -1212.04 5
-388.238 -778.197 5
-1205.78 2292.51 5
2902.53 -548.036 4
1522.38 -2553.52 4
415.278 -653.712 5
-405.315 1023.8 5
1535.09 -621.991 5
663.634 2384.58 5
-152.588 -2040.71 5
-1564.7 -979.918 5
1062.45 -1914.71 5
-1715.33 576.745 5
-1074.52 1906.54 5
-492.843 -2812.64 5
107.938 -1711.4 5
1784.68 2092.73 5
-1893.44 -2298.55 4
-314.243 175.487 5
990.218 -2593.94 5
-1505.44 1843.37 5
-2311.95 -1495.3 5
-120.707 710.413 5
2862.33 333.616 5
417.87 196.628 5
-485.181 -1073.2 5
-1686.4 1565.81 5
656.787 -2148.66 5
-689.762 -1240.42 5
-1592.53 1709.84 5
1492.8 -2529.84 4
-2039.23 278.807 5
987.01 1107.25 5
-1616.56 1664.65 5
262.989 -1858.99 5
1172.97 -1274.37 5
-2096.6 1975.49 5
391.146 -2850.48 5
-108.446 1594.84 5
176.751 1552.78 5
2740.85 -1136.6 4
526.899 -2573.5 5
1695.84 -1365.23 5
-108.397 -2363.53 5
1777.28 718.301 5
-662.22 496.679 5
954.688 2100.4 5
-2172.35 -1366.02 5
1108.64 1481.39 5
1133.88 -1506.13 5
-291.369 1447.9 5
1192.91 -1853.14 5
432.958 -1725.04 5
-2611.74 181.8 5
-1870.56 -235.233 5
1238.65 -513.405 5
1807.14 -2123.57 5
-1471.79 -1554.29 5
-421.425 -504.502 5
1358.46 2231.17 5
-635.674 -2038.01 5
445.658 291.426 5
362.09 1743.23 5
-336.773 -1646.03 5
506.099 2872.22 5
1431.45 72.6879 5
480.135 -2072.53 5
-1060.21 -2648.37 5
-593.986 2723.28 5
404.441 -259.152 5
-2216.27 1021.52 5
1883.28 -286.847 5
-1493.28 1273.05 5
220.681 424.516 5
-568.716 2249.27 5
-1692.12 -2204.49 5
2210 1254.17 5
800.466 2240.32 5
714.238 -2376.42 5
1197.55 -1105.92 5
-950.502 -1308.06 5
-1487.01 -952.313 5
-2032.36 2079.28 5
557.584 1803.31 5
-1039.1 1721.64 5
-379.268 -357.441 5
-412.957 904.388 5
-701.746 782.434 5
-1819.79 -1591.6 5
1709.4 -1181.84 5
-2071.14 844.421 5
-1059.72 -21.687 5
-1726.24 2376.98 4
-624.917 301.951 5
709.838 -2198.05 5
-388.779 -2301.58 5
279.125 437.581 5
1373.22 211.244 5
-1721.73 1687.25 5
-925.707 1667.44 5
509.141 -1579.55 5
-587.812 -1436.25 5
-830.012 -210.725 5
-1603.12 -2447.37 4
-135.908 -2996.62 4
291.596 -2293.67 5
2307 1267.28 5
-579.684 2001.27 5
-2049.76 582.847 5
2209.32 1356.99 5
1978.02 697.473 5
1847.83 551.426 5
-218.561 -2043.76 5
-702.131 269.245 5
1389.2 368.774 5
1465.3 -975.372 5
497.136 1759.47 5
-1025.88 1012.96 5
198.339 -2216.38 5
-656.076 -2057.78 5
-1733.16 -1358.11 5
-2696.02 -254.843 5
888.435 -906.052 5
-1895.89 1619.61 5
-45.0748 -255.97 5
2023.48 92.6567 5
-386.117 -837.145 5
-2877.25 85.9577 5
-790.547 2887.18 4
-1257.94 -484.989 5
-368.138 -2362.47 5
1166.54 -1652.26 5
713.388 2377.37 5
-1466.05 -881.508 5
2195.26 1315.31 5
-1748.94 438.565 5
-333.671 762.008 5
2163.77 1176.6 5
-882.754 132.171 5
-825.051 2595.32 5
1143.17 1081.34 5
-2056.75 -1078.44 5
1029.76 585.123 5
-2145.15 -1348.77 5
2233.96 501.556 5
697.778 1563.62 5
1694.36 -1557.07 5
-23.7684 41.6823 5
-2439.74 -44.9247 5
2497.46 739.904 5
-1026.84 1449.78 5
-1921.6 -642.201 5
-586.259 621.789 5
-406.321 1899.4 5
-1489.21 -2516.13 4
381.405 1258.46 5
-557.253 2913.78 4
-1417.83 572.56 5
-1079.46 -1030.13 5
-1748.22 2308.13 5
-6.99008 2218.01 5
-1306.53 553.914 5
-1737.23 -378.518 5
581.345 -1662.6 5
-91.9252 2703.06 5
1310.7 1013 5
-1449.42 -677.667 5
224.137 -588.687 5
-539.104 784.088 5
-784.293 -695.158 5
-2984.94 143.948 4
-245.079 2784.71 5
2378.9 113.374 5
-799.359 937.32 5
791.934 -2172.31 5
2105.36 -111.806 5
-663.801 -715.613 5
10.7987 -2378.29 5
1723.62 2138.89 5
-1373.65 645.691 5
924.499 428.063 5
-643.599 1352.35 5
1379.21 -1788.27 5
278.121 40.6188 5
586.878 -2313.39 5
1106.63 -320.954 5
-1619.02 -694.706 5
2638.24 -1040.04 5
537.796 2824.07 5
-464.298 -435.199 5
-959.973 2370.25 5
-840.839 193.681 5
-1642.2 1870.49 5
-1278.6 949.289 5
-2777.97 683.859 5
1420.37 2028.24 5
1706.99 -2282.3 5
1349.59 -2413.65 5
1775.25 -1581.43 5
-2309.58 1110.92 5
-430.097 -2826.16 5
-2368.65 -816.345 5
435.182 -725.579 5
2797.71 938.072 4
-2090.02 399.327 5
-1953.47 -2155.26 5
-1404.71 -2249.92 5
-163.1 2118.97 5
-915.146 -2640.97 5
799.916 2191.8 5
-704.271 2511.43 5
-91.9937 -1601.55 5
2081.34 -937.498 5
2689.56 1137.93 4
-1034.65 -2212.23 5
-654.332 -2007.75 5
-990.253 2096.93 5
1067.2 346.014 5
2091.97 333.402 5
-2442.03 557.009 5
449.801 -953.488 5
1175.03 -850.278 5
-2526.78 -411.916 5
1863.73 1785.62 5
-699.962 2128.44 5
-1929.3 665.303 5
-337.31 1792.51 5
2463.98 548.736 5
826.671 2641.29 5
294.915 839.556 5
276.074 1801 5
132.37 -295.84 5
-534.854 -252.113 5
2700.03 185.823 5
863.037 -40.5948 5
534.825 1441.25 5
2711.63 -1014.47 5
-2070.85 -1574.15 5
-1969.38 1753.55 5
2741.94 25.6431 5
-243.991 -1084.81 5
2653.67 -250.917 5
2057.38 1944.23 5
-2281.85 -1560.92 5
-2614.15 239.156 5
1373.84 1320.32 5
1886.17 -1802.53 5
-800.979 -538.861 5
2251.86 1733.18 5
-684.184 898.097 5
2317.14 -1838.22 4
918.232 1693.35 5
419.44 -1985.23 5
-674.366 -1021.28 5
119.259 920.361 5
1993.53 -196.146 5
-712.723 1230.01 5
389.853 -1663.2 5
-447.642 2420.55 5
-426.375 1247.17 5
-1744.22 965.643 5
-1810.65 1695.96 5
1575.49 -713.62 5
865.966 38.564 5
1003.68 1380.02 5
1840.95 2012.99 5
1431.75 2318.55 5
1018.09 -784.325 5
226.995 -1217.74 5
607.05 -591.663 5
-2414.26 -519.513 5
-1110.81 -2070.09 5
-316.313 -2456.5 5
928.099 2314.43 5
581.977 1629.69 5
444.064 1095 5
-1497.27 -2186.58 5
1140.86 -2026.01 5
-1387.79 -1184.9 5
873.4 2255.16 5
1566.43 694.064 5
-544.089 -564.717 5
-409.367 328.746 5
2490.29 423.604 5
-462.269 -1212.76 5
-515.536 271.424 5
1618.2 894.776 5
1923.39 -254.632 5
-1827.72 345.238 5
-364.195 -2501.72 5
227.397 -1220.87 5
-1401.84 1562.56 5
-1294.79 1787.48 5
-1181.63 -1577.52 5
1124.42 2135.13 5
-999.83 1735.2 5
-2358.64 -1705.38 5
-2693.43 988.715 5
579.579 -1685.82 5
1927.15 -873.901 5
16.8041 -2381.74 5
-2304.83 -706.149 5
1118.89 -1515.55 5
678.098 1646.61 5
-2442.12 -1673 4
2585.11 265.247 5
1018.53 -1590.67 5
-406.258 -868.849 5
-2727.48 627.744 5
-2714.56 -366.71 5
1720.6 -1296.12 5
-494.729 1936.02 5
-412.492 -1151.17 5
-2202.72 1890.47 5
-53.3687 -2684.05 5
-210.945 2635.94 5
-1747.57 968.703 5
2071.82 322.874 5
-96.9725 -2255.36 5
425.939 -420.201 5
594.028 1145.14 5
1472.11 115.262 5
1256.75 1020.11 5
-2259.32 909.298 5
2249.11 -1639.43 5
1084.39 -1904.96 5
-1789.1 -1461.85 5
-2116.67 967.629 5
-2469.05 710.596 5
1983.7 -1414.2 5
-368.515 -2693.15 5
1111.94 2620.25 5
-1095.25 -517.845 5
-1001.19 -932.911 5
-1132.05 264.109 5
2021.5 1897.08 5
-860.405 1977.33 5
1524.72 741.029 5
623.036 -1712.7 5
-1762.41 1600.09 5
-2216.81 -1455.34 5
-6.2862 1500.9 5
2611.78 831.76 5
-1502.97 -844.389 5
-1052.6 -364.156 5
-40.3488 1844.54 5
881.928 -107.662 5
-1648.15 2184.66 5
2061.83 -1694.66 5
-2063.43 1581.71 5
-183.151 -1515.76 5
-1782.18 -1491.2 5
-1117.83 -484.074 5
-514.474 2199.35 5
779.215 -1340.17 5
317.441 657.949 5
126.599 2030.37 5
583.928 547.525 5
-1441.17 654.978 5
831.213 -2778.39 5
-260.371 -2092.73 5
-2365.11 -651.77 5
-2023.1 -1872.25 5
1139.15 1069.52 5
1319.32 -217.038 5
-2952.29 -367.705 4
-1196.29 2138.43 5
1881.96 -208.442 5
857.83 1457.78 5
1654.42 1527.32 5
-1983.3 -1486.66 5
-2483.13 1584.03 4
-2037.42 765.885 5
-1553.39 -2449.22 5
285.836 -279.551 5
1166.76 -1118.21 5
642.499 1328.78 5
-2307.54 1081.13 5
750.757 2626.01 5
2209.13 -551.233 5
657.563 2209.5 5
1824.1 600.634 5
-2779.07 -967.75 4
1443.14 1895.23 5
363.314 -2912.51 4
1889.62 -1197.2 5
504.021 1672.17 5
-592.998 1694.48 5
1202.97 596.619 5
1713.29 -1237.96 5
2164.74 -89.0791 5
1111.13 245.391 5
857.987 -2443.4 5
-2816.65 -992.29 4
186.871 -246.965 5
173.071 -1231.17 5
480.781 -2796.62 5
-1413.58 193.475 5
-1908.07 1926.69 5
-2011.95 2034.78 5
-1714.07 -2317.75 5
720.473 -1316.95 5
1778.11 -2305.33 5
-216.107 2398.08 5
-1079.31 -209.703 5
1202.81 223.782 5
1179.66 2677.56 4
2370.08 1171.75 5
1242.25 -191.652 5
-1321.51 163.689 5
-39.6858 -1996.12 5
-2295.53 -192.024 5
205.811 -1587.5 5
-1308.54 -1254.3 5
-859.157 -2129.92 5
-453.519 2464.64 5
2605.38 283.962 5
439.752 -204.132 5
-11.7907 1597.52 5
-330.337 1855.61 5
-260.139 1220 5
-2385.69 -937.589 5
-1747.5 -937.001 5
2254.17 -755.413 5
-558.768 -120.753 5
-1565.74 2033.32 5
-693.352 -478.964 5
201.321 2036.93 5
1156.59 -567.475 5
-1981.86 1649.47 5
1522.93 2091.95 5
-2711.39 527.599 5
632.846 -1653.77 5
-1152.34 614.412 5
2455.95 -799.714 5
-2409.45 539.419 5
-956.588 -453.565 5
730.708 -2878.62 4
698.668 1442.4 5
301.017 131.342 5
-2473.45 -358.953 5
273.271 582.154 5
1427.49 1968.69 5
252.62 666.979 5
2501.59 182.009 5
1593.79 455.625 5
-2017.28 -385.488 5
-1479.81 -2049.6 5
1336.28 769.861 5
-1307.12 -1620.72 5
-1601.98 -2349.9 5
541.853 1975.52 5
-1473.68 -698.512 5
-226.743 387.757 5
-2207.95 90.281 5
-1666.66 434.458 5
-484.891 -87.3493 5
-2743.34 -1022.29 4
1568.21 2047.91 5
-808.291 -517.722 5
1020.55 2141.54 5
1910.51 1577.29 5
1497.03 -539.094 5
442.03 -352.337 5
-1490.22 -1706.92 5
-1804.52 -1548.41 5
299.805 -92.6912 5
-803.234 -774.677 5
-2071.79 1201.22 5
306.6 -2263.85 5
-2167.6 708.526 5
-2236.94 -844.246 5
233.98 1770.38 5
-95.0818 -1947.21 5
1644.07 34.7605 5
2743.73 -831.513 5
-1049.24 947.539 5
694.79 1858.69 5
1783.24 1747.98 5
-1214.09 -72.8021 5
-1600.78 1619.68 5
2002.89 -153.459 5
2916.27 190.972 4
-68.3336 -2044.65 5
-221.341 55.4363 5
-531.108 729.632 5
484.822 -254.465 5
850.234 637.021 5
-1725.53 1301.55 5
-765.108 -2015.68 5
-1013 -1555.28 5
783.159 2731.48 5
-1944.42 -158.756 5
-1154.98 338.878 5
-1261.98 1587.67 5
-1419.11 -968.356 5
-1761.12 1765.46 5
1714.18 -785.193 5
1203.2 -1334.18 5
-1003.24 -1748.67 5
-2425.29 1514.64 5
2731.95 -164.755 5
592.477 -277.517 5
5.40343 -666.688 5
-1764.61 -1806.85 5
740.977 2459.49 5
-438.006 -136.481 5
-2785.38 -148.178 5
-1978.62 -1231.33 5
-2528.95 -476.442 5
573.295 1822.17 5
-604.43 -984.284 5
110.371 1176.99 5
-1907.09 -1173.75 5
-2354.88 -1198.51 5
-2083.57 539.193 5
1177.48 -424.828 5
1628.84 -2284.19 5
-1294.94 -2549.02 5
-333.481 2739.99 5
1186.95 -2571.67 5
2315.14 1710.88 5
114.769 2549.64 5
-1469.8 -385.719 5
1333.56 2020.89 5
-1639.61 -1145.92 5
-2189.69 -720.98 5
-25.6739 -523.429 5
455.733 218.946 5
2200.13 -1642.03 5
677.352 1205.02 5
-2469 -549.949 5
-1000.08 -890.874 5
573.58 -2894.4 4
244.741 -1392.25 5
-230.414 -2016.62 5
-2994.16 -98.1532 4
