RunSeed,Seed,packetSize,N,d,P_0,sigma,Algoritmo,Radius,nDevices,appPeriodsSeconds,batteryVoltage,batteryEnergyInit,hours,TxPowerdBm,PHYTotal,PHYSuccessful,PHYInterfered,PHYNoMoreReceivers,PHYUnderSensitivity,PHYLostBecauseTX,batteryEnergyFinal
861648815,1,23,3.78,41,79,0,6,8000,1000,600,3.3,10000,6,3,17996,11313,5711,972,0,0,36000,12882,5748,978,16392,0,9994.93
861648815,1,23,3.78,41,79,0,7,2000,1000,600,3.3,10000,6,3,17998,16508,1289,201,0,0,35998,33059,2511,428,0,0,9997.67
861648815,1,23,3.78,41,79,0,7,3000,1000,600,3.3,10000,6,3,17998,16501,1296,201,0,0,35999,21190,1699,210,12900,0,9997.67
861648815,1,23,3.78,41,79,0,7,4000,1000,600,3.3,10000,6,3,17998,16501,1296,201,0,0,36000,18175,1298,201,16326,0,9997.67
861648815,1,23,3.78,41,79,0,7,5000,1000,600,3.3,10000,6,3,17998,16501,1296,201,0,0,36000,17601,1296,201,16902,0,9997.67
861648815,1,23,3.78,41,79,0,7,6000,1000,600,3.3,10000,6,3,17998,16501,1296,201,0,0,36000,17313,1296,201,17190,0,9997.67
861648815,1,23,3.78,41,79,0,7,8000,1000,600,3.3,10000,6,3,17998,16501,1296,201,0,0,36000,17043,1296,201,17460,0,9997.67
861648815,1,23,3.78,41,79,0,8,2000,1000,600,3.3,10000,6,3,17997,15763,1933,301,0,0,35997,31592,3777,628,0,0,9997.16
861648815,1,23,3.78,41,79,0,8,3000,1000,600,3.3,10000,6,3,17997,15756,1940,301,0,0,35998,25714,2948,369,6967,0,9997.16
861648815,1,23,3.78,41,79,0,8,4000,1000,600,3.3,10000,6,3,17997,15756,1940,301,0,0,36000,18564,1961,301,15174,0,9997.16
861648815,1,23,3.78,41,79,0,8,5000,1000,600,3.3,10000,6,3,17997,15756,1940,301,0,0,36000,17271,1940,301,16488,0,9997.16
861648815,1,23,3.78,41,79,0,8,6000,1000,600,3.3,10000,6,3,17997,15756,1940,301,0,0,36000,16767,1940,301,16992,0,9997.16
861648815,1,23,3.78,41,79,0,8,8000,1000,600,3.3,10000,6,3,17997,15756,1940,301,0,0,36000,16299,1940,301,17460,0,9997.16
861648815,1,23,3.78,41,79,0,9,2000,1000,600,3.3,10000,6,3,17997,15763,1933,301,0,0,35997,31592,3777,628,0,0,9997.16
861648815,1,23,3.78,41,79,0,9,3000,1000,600,3.3,10000,6,3,17997,15741,1952,304,0,0,35998,25685,2973,374,6966,0,9997.16
861648815,1,23,3.78,41,79,0,9,4000,1000,600,3.3,10000,6,3,17997,15680,2010,307,0,0,36000,18592,2053,307,15048,0,9997.14
861648815,1,23,3.78,41,79,0,9,5000,1000,600,3.3,10000,6,3,17997,15529,2152,316,0,0,36000,17620,2152,320,15908,0,9997.06
861648815,1,23,3.78,41,79,0,9,6000,1000,600,3.3,10000,6,3,17997,15313,2338,346,0,0,36000,17080,2356,350,16214,0,9996.95
861648815,1,23,3.78,41,79,0,9,8000,1000,600,3.3,10000,6,3,17997,13766,3572,659,0,0,36000,15338,3605,665,16392,0,9995.9
2314927680,1,23,3.78,41,79,0,1,2000,1000,600,3.3,10000,6,3,18000,17426,543,31,0,0,36000,27111,747,57,8085,0,9998.93
2314927680,1,23,3.78,41,79,0,1,3000,1000,600,3.3,10000,6,3,18000,17450,519,31,0,0,36000,20582,519,31,14868,0,9998.9
2314927680,1,23,3.78,41,79,0,1,4000,1000,600,3.3,10000,6,3,18000,17482,478,40,0,0,36000,19678,478,40,15804,0,9998.78
2314927680,1,23,3.78,41,79,0,1,5000,1000,600,3.3,10000,6,3,18000,17316,615,69,0,0,36000,19128,620,70,16182,0,9998.56
2314927680,1,23,3.78,41,79,0,1,6000,1000,600,3.3,10000,6,3,18000,16771,1091,102,36,0,36000,18277,1097,102,16524,0,9998.3
2314927680,1,23,3.78,41,79,0,1,8000,1000,600,3.3,10000,6,3,17998,14377,1847,386,1388,0,36000,15625,1861,387,18127,0,9996.86
2314927680,1,23,3.78,41,79,0,2,2000,1000,600,3.3,10000,6,3,18000,17414,555,31,0,0,36000,27099,759,57,8085,0,9998.94
2314927680,1,23,3.78,41,79,0,2,3000,1000,600,3.3,10000,6,3,18000,17414,555,31,0,0,36000,20113,556,31,15300,0,9998.94
2314927680,1,23,3.78,41,79,0,2,4000,1000,600,3.3,10000,6,3,18000,17414,555,31,0,0,36000,19052,555,31,16362,0,9998.94
2314927680,1,23,3.78,41,79,0,2,5000,1000,600,3.3,10000,6,3,18000,17414,555,31,0,0,36000,18458,555,31,16956,0,9998.94
2314927680,1,23,3.78,41,79,0,2,6000,1000,600,3.3,10000,6,3,18000,16409,535,31,1025,0,36000,17147,535,31,18287,0,9998.94
2314927680,1,23,3.78,41,79,0,2,8000,1000,600,3.3,10000,6,3,18000,10191,274,19,7516,0,36000,10623,274,19,25084,0,9998.94
2314927680,1,23,3.78,41,79,0,3,2000,1000,600,3.3,10000,6,3,18000,17463,523,14,0,0,36000,25446,637,22,9895,0,9999.26
2314927680,1,23,3.78,41,79,0,3,3000,1000,600,3.3,10000,6,3,18000,17463,523,14,0,0,36000,20162,524,14,15300,0,9999.26
2314927680,1,23,3.78,41,79,0,3,4000,1000,600,3.3,10000,6,3,18000,17463,523,14,0,0,36000,19101,523,14,16362,0,9999.26
2314927680,1,23,3.78,41,79,0,3,5000,1000,600,3.3,10000,6,3,18000,17463,523,14,0,0,36000,18507,523,14,16956,0,9999.26
2314927680,1,23,3.78,41,79,0,3,6000,1000,600,3.3,10000,6,3,18000,15596,468,13,1923,0,36000,16334,468,13,19185,0,9999.26
2314927680,1,23,3.78,41,79,0,3,8000,1000,600,3.3,10000,6,3,18000,7901,162,6,9931,0,36000,8333,162,6,27499,0,9999.26
2314927680,1,23,3.78,41,79,0,4,2000,1000,600,3.3,10000,6,3,18000,17468,506,26,0,0,36000,26292,674,42,8992,0,9998.99
2314927680,1,23,3.78,41,79,0,4,3000,1000,600,3.3,10000,6,3,18000,17468,506,26,0,0,36000,20167,507,26,15300,0,9998.99
2314927680,1,23,3.78,41,79,0,4,4000,1000,600,3.3,10000,6,3,18000,17468,506,26,0,0,36000,19106,506,26,16362,0,9998.99
2314927680,1,23,3.78,41,79,0,4,5000,1000,600,3.3,10000,6,3,18000,17468,506,26,0,0,36000,18512,506,26,16956,0,9998.99
2314927680,1,23,3.78,41,79,0,4,6000,1000,600,3.3,10000,6,3,18000,17342,506,26,126,0,36000,18080,506,26,17388,0,9998.99
2314927680,1,23,3.78,41,79,0,4,8000,1000,600,3.3,10000,6,3,18000,8750,207,14,9029,0,36000,9182,207,14,26597,0,9998.99
2314927680,1,23,3.78,41,79,0,5,2000,1000,600,3.3,10000,6,3,18000,17235,764,1,0,0,36000,23437,862,1,11700,0,9999.61
2314927680,1,23,3.78,41,79,0,5,3000,1000,600,3.3,10000,6,3,18000,17380,614,6,0,0,36000,20079,615,6,15300,0,9999.56
2314927680,1,23,3.78,41,79,0,5,4000,1000,600,3.3,10000,6,3,18000,17425,567,8,0,0,36000,19063,567,8,16362,0,9999.38
2314927680,1,23,3.78,41,79,0,5,5000,1000,600,3.3,10000,6,3,18000,17239,733,28,0,0,36000,18283,733,28,16956,0,9999.08
2314927680,1,23,3.78,41,79,0,5,6000,1000,600,3.3,10000,6,3,18000,16870,1087,43,0,0,36000,17608,1087,43,17262,0,9998.77
2314927680,1,23,3.78,41,79,0,5,8000,1000,600,3.3,10000,6,3,17999,16003,1735,261,0,0,36000,16436,1735,261,17568,0,9997.18
2314927680,1,23,3.78,41,79,0,6,2000,1000,600,3.3,10000,6,3,17996,12837,4463,696,0,0,35996,25660,8931,1405,0,0,9995.72
2314927680,1,23,3.78,41,79,0,6,3000,1000,600,3.3,10000,6,3,17996,12837,4463,696,0,0,35996,25072,8351,1243,1330,0,9995.72
2314927680,1,23,3.78,41,79,0,6,4000,1000,600,3.3,10000,6,3,17996,12828,4462,706,0,0,35998,18110,5027,728,12133,0,9995.71
2314927680,1,23,3.78,41,79,0,6,5000,1000,600,3.3,10000,6,3,17996,12754,4505,737,0,0,36000,14926,4514,738,15822,0,9995.66
2314927680,1,23,3.78,41,79,0,6,6000,1000,600,3.3,10000,6,3,17996,12678,4551,767,0,0,36000,14236,4563,767,16434,0,9995.58
2314927680,1,23,3.78,41,79,0,6,8000,1000,600,3.3,10000,6,3,17996,11369,5640,987,0,0,36000,12616,5657,988,16739,0,9994.98
2314927680,1,23,3.78,41,79,0,7,2000,1000,600,3.3,10000,6,3,18000,16397,1417,186,0,0,36000,32777,2813,410,0,0,9997.67
2314927680,1,23,3.78,41,79,0,7,3000,1000,600,3.3,10000,6,3,18000,16394,1420,186,0,0,36000,21476,1787,204,12533,0,9997.67
2314927680,1,23,3.78,41,79,0,7,4000,1000,600,3.3,10000,6,3,18000,16394,1420,186,0,0,36000,18032,1420,186,16362,0,9997.67
2314927680,1,23,3.78,41,79,0,7,5000,1000,600,3.3,10000,6,3,18000,16394,1420,186,0,0,36000,17438,1420,186,16956,0,9997.67
2314927680,1,23,3.78,41,79,0,7,6000,1000,600,3.3,10000,6,3,18000,16394,1420,186,0,0,36000,17132,1420,186,17262,0,9997.67
2314927680,1,23,3.78,41,79,0,7,8000,1000,600,3.3,10000,6,3,18000,16394,1420,186,0,0,36000,16826,1420,186,17568,0,9997.67
2314927680,1,23,3.78,41,79,0,8,2000,1000,600,3.3,10000,6,3,17999,15906,1806,287,0,0,35999,31811,3580,608,0,0,9997.16
2314927680,1,23,3.78,41,79,0,8,3000,1000,600,3.3,10000,6,3,17999,15903,1809,287,0,0,36000,27106,2867,386,5641,0,9997.16
2314927680,1,23,3.78,41,79,0,8,4000,1000,600,3.3,10000,6,3,17999,15903,1809,287,0,0,36000,18640,1809,287,15264,0,9997.16
2314927680,1,23,3.78,41,79,0,8,5000,1000,600,3.3,10000,6,3,17999,15903,1809,287,0,0,36000,17470,1809,287,16434,0,9997.16
2314927680,1,23,3.78,41,79,0,8,6000,1000,600,3.3,10000,6,3,17999,15903,1809,287,0,0,36000,16786,1809,287,17118,0,9997.16
2314927680,1,23,3.78,41,79,0,8,8000,1000,600,3.3,10000,6,3,17999,15903,1809,287,0,0,36000,16336,1809,287,17568,0,9997.16
2314927680,1,23,3.78,41,79,0,9,2000,1000,600,3.3,10000,6,3,17999,15906,1806,287,0,0,35999,31811,3580,608,0,0,9997.16
2314927680,1,23,3.78,41,79,0,9,3000,1000,600,3.3,10000,6,3,17999,15903,1809,287,0,0,36000,27106,2867,386,5641,0,9997.16
2314927680,1,23,3.78,41,79,0,9,4000,1000,600,3.3,10000,6,3,17999,15855,1846,298,0,0,36000,18663,1847,298,15192,0,9997.15
2314927680,1,23,3.78,41,79,0,9,5000,1000,600,3.3,10000,6,3,17999,15778,1899,322,0,0,36000,17753,1904,323,16020,0,9997.08
2314927680,1,23,3.78,41,79,0,9,6000,1000,600,3.3,10000,6,3,17999,15463,2179,357,0,0,36000,17022,2187,357,16434,0,9996.96
2314927680,1,23,3.78,41,79,0,9,8000,1000,600,3.3,10000,6,3,17998,14249,3123,626,0,0,36000,15497,3137,627,16739,0,9995.99
518024951,1,23,3.78,41,79,0,1,2000,1000,600,3.3,10000,6,3,18000,17447,515,38,0,0,36000,26845,717,63,8375,0,9998.93
518024951,1,23,3.78,41,79,0,1,3000,1000,600,3.3,10000,6,3,18000,17456,505,39,0,0,36000,20389,524,39,15048,0,9998.9
518024951,1,23,3.78,41,79,0,1,4000,1000,600,3.3,10000,6,3,18000,17495,458,47,0,0,36000,19452,463,47,16038,0,9998.77
518024951,1,23,3.78,41,79,0,1,5000,1000,600,3.3,10000,6,3,18000,17343,581,76,0,0,36000,18914,594,76,16416,0,9998.55
518024951,1,23,3.78,41,79,0,1,6000,1000,600,3.3,10000,6,3,18000,16748,1059,103,90,0,36000,18052,1069,103,16776,0,9998.28
518024951,1,23,3.78,41,79,0,1,8000,1000,600,3.3,10000,6,3,18000,14378,2100,386,1136,0,36000,15654,2119,388,17839,0,9996.83
518024951,1,23,3.78,41,79,0,2,2000,1000,600,3.3,10000,6,3,18000,17454,508,38,0,0,36000,26852,710,63,8375,0,9998.94
518024951,1,23,3.78,41,79,0,2,3000,1000,600,3.3,10000,6,3,18000,17454,508,38,0,0,36000,20197,537,38,15228,0,9998.94
518024951,1,23,3.78,41,79,0,2,4000,1000,600,3.3,10000,6,3,18000,17454,508,38,0,0,36000,18840,508,38,16614,0,9998.94
518024951,1,23,3.78,41,79,0,2,5000,1000,600,3.3,10000,6,3,18000,17454,508,38,0,0,36000,18336,508,38,17118,0,9998.94
518024951,1,23,3.78,41,79,0,2,6000,1000,600,3.3,10000,6,3,18000,16184,466,38,1312,0,36000,16778,466,38,18718,0,9998.94
518024951,1,23,3.78,41,79,0,2,8000,1000,600,3.3,10000,6,3,18000,9707,254,21,8018,0,36000,10121,254,21,25604,0,9998.94
518024951,1,23,3.78,41,79,0,3,2000,1000,600,3.3,10000,6,3,18000,17473,516,11,0,0,36000,25191,608,15,10186,0,9999.26
518024951,1,23,3.78,41,79,0,3,3000,1000,600,3.3,10000,6,3,18000,17473,516,11,0,0,36000,20216,545,11,15228,0,9999.26
518024951,1,23,3.78,41,79,0,3,4000,1000,600,3.3,10000,6,3,18000,17473,516,11,0,0,36000,18859,516,11,16614,0,9999.26
518024951,1,23,3.78,41,79,0,3,5000,1000,600,3.3,10000,6,3,18000,17473,516,11,0,0,36000,18355,516,11,17118,0,9999.26
518024951,1,23,3.78,41,79,0,3,6000,1000,600,3.3,10000,6,3,18000,15373,404,11,2212,0,36000,15967,404,11,19618,0,9999.26
518024951,1,23,3.78,41,79,0,3,8000,1000,600,3.3,10000,6,3,18000,7570,116,1,10313,0,36000,7984,116,1,27899,0,9999.26
518024951,1,23,3.78,41,79,0,4,2000,1000,600,3.3,10000,6,3,18000,17505,463,32,0,0,36000,26066,608,49,9277,0,9998.99
518024951,1,23,3.78,41,79,0,4,3000,1000,600,3.3,10000,6,3,18000,17505,463,32,0,0,36000,20248,492,32,15228,0,9998.99
518024951,1,23,3.78,41,79,0,4,4000,1000,600,3.3,10000,6,3,18000,17505,463,32,0,0,36000,18891,463,32,16614,0,9998.99
518024951,1,23,3.78,41,79,0,4,5000,1000,600,3.3,10000,6,3,18000,17505,463,32,0,0,36000,18387,463,32,17118,0,9998.99
518024951,1,23,3.78,41,79,0,4,6000,1000,600,3.3,10000,6,3,18000,17115,439,32,414,0,36000,17709,439,32,17820,0,9998.99
518024951,1,23,3.78,41,79,0,4,8000,1000,600,3.3,10000,6,3,18000,8388,194,10,9408,0,36000,8802,194,10,26994,0,9998.99
518024951,1,23,3.78,41,79,0,5,2000,1000,600,3.3,10000,6,3,18000,17101,896,3,0,0,36000,23019,990,3,11988,0,9999.61
518024951,1,23,3.78,41,79,0,5,3000,1000,600,3.3,10000,6,3,18000,17362,635,3,0,0,36000,20105,664,3,15228,0,9999.56
518024951,1,23,3.78,41,79,0,5,4000,1000,600,3.3,10000,6,3,18000,17510,480,10,0,0,36000,18896,480,10,16614,0,9999.37
518024951,1,23,3.78,41,79,0,5,5000,1000,600,3.3,10000,6,3,18000,17412,563,25,0,0,36000,18294,563,25,17118,0,9999.07
518024951,1,23,3.78,41,79,0,5,6000,1000,600,3.3,10000,6,3,18000,16798,1153,49,0,0,36000,17392,1153,49,17406,0,9998.74
518024951,1,23,3.78,41,79,0,5,8000,1000,600,3.3,10000,6,3,17999,16083,1636,280,0,0,36000,16498,1636,280,17586,0,9997.11
518024951,1,23,3.78,41,79,0,6,2000,1000,600,3.3,10000,6,3,17998,12864,4466,668,0,0,35998,25794,8861,1343,0,0,9995.72
518024951,1,23,3.78,41,79,0,6,3000,1000,600,3.3,10000,6,3,17998,12865,4465,668,0,0,35998,25268,8334,1224,1172,0,9995.72
518024951,1,23,3.78,41,79,0,6,4000,1000,600,3.3,10000,6,3,17998,12849,4480,669,0,0,36000,17536,4889,675,12900,0,9995.7
518024951,1,23,3.78,41,79,0,6,5000,1000,600,3.3,10000,6,3,17998,12795,4516,687,0,0,36000,14476,4529,687,16308,0,9995.66
518024951,1,23,3.78,41,79,0,6,6000,1000,600,3.3,10000,6,3,17998,12742,4539,717,0,0,36000,14048,4549,717,16686,0,9995.59
518024951,1,23,3.78,41,79,0,6,8000,1000,600,3.3,10000,6,3,17998,11375,5701,922,0,0,36000,12652,5721,924,16703,0,9995.02
518024951,1,23,3.78,41,79,0,7,2000,1000,600,3.3,10000,6,3,17999,16793,1047,159,0,0,35999,33635,2056,308,0,0,9997.67
518024951,1,23,3.78,41,79,0,7,3000,1000,600,3.3,10000,6,3,17999,16793,1047,159,0,0,35999,22155,1283,166,12395,0,9997.67
518024951,1,23,3.78,41,79,0,7,4000,1000,600,3.3,10000,6,3,17999,16793,1047,159,0,0,36000,18180,1047,159,16614,0,9997.67
518024951,1,23,3.78,41,79,0,7,5000,1000,600,3.3,10000,6,3,17999,16793,1047,159,0,0,36000,17676,1047,159,17118,0,9997.67
518024951,1,23,3.78,41,79,0,7,6000,1000,600,3.3,10000,6,3,17999,16793,1047,159,0,0,36000,17388,1047,159,17406,0,9997.67
518024951,1,23,3.78,41,79,0,7,8000,1000,600,3.3,10000,6,3,17999,16793,1047,159,0,0,36000,17208,1047,159,17586,0,9997.67
518024951,1,23,3.78,41,79,0,8,2000,1000,600,3.3,10000,6,3,17999,16148,1606,245,0,0,35999,32306,3209,484,0,0,9997.16
518024951,1,23,3.78,41,79,0,8,3000,1000,600,3.3,10000,6,3,17999,16148,1606,245,0,0,35999,26598,2471,315,6615,0,9997.16
518024951,1,23,3.78,41,79,0,8,4000,1000,600,3.3,10000,6,3,17999,16148,1606,245,0,0,36000,18639,1636,245,15480,0,9997.16
518024951,1,23,3.78,41,79,0,8,5000,1000,600,3.3,10000,6,3,17999,16148,1606,245,0,0,36000,17355,1606,245,16794,0,9997.16
518024951,1,23,3.78,41,79,0,8,6000,1000,600,3.3,10000,6,3,17999,16148,1606,245,0,0,36000,16743,1606,245,17406,0,9997.16
518024951,1,23,3.78,41,79,0,8,8000,1000,600,3.3,10000,6,3,17999,16148,1606,245,0,0,36000,16563,1606,245,17586,0,9997.16
518024951,1,23,3.78,41,79,0,9,2000,1000,600,3.3,10000,6,3,17999,16148,1606,245,0,0,35999,32306,3209,484,0,0,9997.16
518024951,1,23,3.78,41,79,0,9,3000,1000,600,3.3,10000,6,3,17999,16148,1606,245,0,0,35999,26598,2471,316,6614,0,9997.16
518024951,1,23,3.78,41,79,0,9,4000,1000,600,3.3,10000,6,3,17999,16139,1614,246,0,0,36000,18756,1644,246,15354,0,9997.14
518024951,1,23,3.78,41,79,0,9,5000,1000,600,3.3,10000,6,3,17999,16012,1717,270,0,0,36000,17692,1730,270,16308,0,9997.07
518024951,1,23,3.78,41,79,0,9,6000,1000,600,3.3,10000,6,3,17999,15727,1976,296,0,0,36000,17032,1986,296,16686,0,9996.97
518024951,1,23,3.78,41,79,0,9,8000,1000,600,3.3,10000,6,3,17999,14210,3226,563,0,0,36000,15487,3245,565,16703,0,9995.98
716359404,1,23,3.78,41,79,0,1,2000,1000,600,3.3,10000,6,3,17998,17395,548,55,0,0,35998,26620,878,86,8414,0,9998.93
716359404,1,23,3.78,41,79,0,1,3000,1000,600,3.3,10000,6,3,17998,17452,486,60,0,0,36000,20010,504,60,15426,0,9998.9
716359404,1,23,3.78,41,79,0,1,4000,1000,600,3.3,10000,6,3,17998,17376,555,67,0,0,36000,19146,569,67,16218,0,9998.78
716359404,1,23,3.78,41,79,0,1,5000,1000,600,3.3,10000,6,3,17998,17102,799,97,0,0,36000,18652,799,97,16452,0,9998.56
716359404,1,23,3.78,41,79,0,1,6000,1000,600,3.3,10000,6,3,17998,16645,1217,118,18,0,36000,17839,1231,119,16811,0,9998.3
716359404,1,23,3.78,41,79,0,1,8000,1000,600,3.3,10000,6,3,17998,14205,2080,380,1333,0,36000,15355,2084,384,18177,0,9996.82
716359404,1,23,3.78,41,79,0,2,2000,1000,600,3.3,10000,6,3,17998,17363,582,53,0,0,35998,26571,929,84,8414,0,9998.94
716359404,1,23,3.78,41,79,0,2,3000,1000,600,3.3,10000,6,3,17998,17363,582,53,0,0,36000,19790,605,53,15552,0,9998.94
716359404,1,23,3.78,41,79,0,2,4000,1000,600,3.3,10000,6,3,17998,17363,582,53,0,0,36000,18661,582,53,16704,0,9998.94
716359404,1,23,3.78,41,79,0,2,5000,1000,600,3.3,10000,6,3,17998,17363,582,53,0,0,36000,18193,582,53,17172,0,9998.94
716359404,1,23,3.78,41,79,0,2,6000,1000,600,3.3,10000,6,3,17998,16221,520,51,1206,0,36000,16853,520,51,18576,0,9998.94
716359404,1,23,3.78,41,79,0,2,8000,1000,600,3.3,10000,6,3,17998,9568,318,38,8074,0,36000,9894,318,38,25750,0,9998.94
716359404,1,23,3.78,41,79,0,3,2000,1000,600,3.3,10000,6,3,18000,17391,582,27,0,0,36000,24998,748,36,10218,0,9999.26
716359404,1,23,3.78,41,79,0,3,3000,1000,600,3.3,10000,6,3,18000,17391,582,27,0,0,36000,19816,605,27,15552,0,9999.26
716359404,1,23,3.78,41,79,0,3,4000,1000,600,3.3,10000,6,3,18000,17391,582,27,0,0,36000,18687,582,27,16704,0,9999.26
716359404,1,23,3.78,41,79,0,3,5000,1000,600,3.3,10000,6,3,18000,17391,582,27,0,0,36000,18219,582,27,17172,0,9999.26
716359404,1,23,3.78,41,79,0,3,6000,1000,600,3.3,10000,6,3,18000,15410,460,24,2106,0,36000,16040,460,24,19476,0,9999.26
716359404,1,23,3.78,41,79,0,3,8000,1000,600,3.3,10000,6,3,18000,7502,145,9,10344,0,36000,7826,145,9,28020,0,9999.26
716359404,1,23,3.78,41,79,0,4,2000,1000,600,3.3,10000,6,3,17998,17406,537,55,0,0,35998,25821,784,80,9313,0,9998.99
716359404,1,23,3.78,41,79,0,4,3000,1000,600,3.3,10000,6,3,17998,17406,537,55,0,0,36000,19833,560,55,15552,0,9998.99
716359404,1,23,3.78,41,79,0,4,4000,1000,600,3.3,10000,6,3,17998,17406,537,55,0,0,36000,18704,537,55,16704,0,9998.99
716359404,1,23,3.78,41,79,0,4,5000,1000,600,3.3,10000,6,3,17998,17406,537,55,0,0,36000,18236,537,55,17172,0,9998.99
