RunSeed,Seed,Algoritmo,Radius,nDevices,appPeriodsSeconds,batteryVoltage,batteryEnergyInit,hours,TxPowerdBm,PHYTotal,PHYSuccessful,PHYInterfered,PHYNoMoreReceivers,PHYUnderSensitivity,PHYLostBecauseTX,batteryEnergyFinal,currenthora
2314927680,1,10,2000,1000,600,3.3,10000,4,9,24000,22076,1628,296,0,0,9998.138095,0.039181
2314927680,1,10,3000,1000,600,3.3,10000,4,9,24000,20698,1586,290,1426,0,9998.138127,0.039181
2314927680,1,10,4000,1000,600,3.3,10000,4,9,24000,17054,1464,272,5210,0,9998.137947,0.039185
2314927680,1,10,5000,1000,600,3.3,10000,4,9,24000,13982,1348,220,8450,0,9998.138049,0.039182
2314927680,1,10,6000,1000,600,3.3,10000,4,9,24000,11052,1034,161,11753,0,9998.138093,0.039182
2314927680,1,10,8000,1000,600,3.3,10000,4,9,24000,6436,449,44,17071,0,9998.138132,0.039181
861648815,1,10,2000,1000,600,3.3,10000,4,9,24000,22104,1564,332,0,0,9998.062168,0.040779
861648815,1,10,3000,1000,600,3.3,10000,4,9,24000,20638,1521,324,1517,0,9998.062170,0.040779
861648815,1,10,4000,1000,600,3.3,10000,4,9,24000,17246,1405,301,5048,0,9998.062216,0.040778
861648815,1,10,5000,1000,600,3.3,10000,4,9,24000,14263,1270,252,8215,0,9998.062216,0.040778
861648815,1,10,6000,1000,600,3.3,10000,4,9,24000,11421,1014,184,11381,0,9998.062216,0.040778
861648815,1,10,8000,1000,600,3.3,10000,4,9,24000,6706,400,76,16818,0,9998.062216,0.040778
716359404,1,10,2000,1000,600,3.3,10000,4,9,23999,22357,1384,258,0,0,9998.140321,0.039135
716359404,1,10,3000,1000,600,3.3,10000,4,9,23999,21023,1357,251,1368,0,9998.140087,0.039140
716359404,1,10,4000,1000,600,3.3,10000,4,9,23999,17346,1224,229,5200,0,9998.140017,0.039141
716359404,1,10,5000,1000,600,3.3,10000,4,9,23999,14099,1066,184,8650,0,9998.140015,0.039141
716359404,1,10,6000,1000,600,3.3,10000,4,9,24000,11339,880,137,11644,0,9998.140210,0.039137
716359404,1,10,8000,1000,600,3.3,10000,4,9,24000,6717,377,38,16868,0,9998.140260,0.039136
518024951,1,10,2000,1000,600,3.3,10000,4,9,23999,22374,1393,232,0,0,9998.111818,0.039734
518024951,1,10,3000,1000,600,3.3,10000,4,9,23999,20936,1342,230,1491,0,9998.111768,0.039736
518024951,1,10,4000,1000,600,3.3,10000,4,9,23999,17182,1261,217,5339,0,9998.111597,0.039739
518024951,1,10,5000,1000,600,3.3,10000,4,9,23999,13992,1134,180,8693,0,9998.111704,0.039737
518024951,1,10,6000,1000,600,3.3,10000,4,9,23999,11226,928,140,11705,0,9998.111658,0.039738
518024951,1,10,8000,1000,600,3.3,10000,4,9,23999,6509,413,53,17024,0,9998.111840,0.039734
652227427,1,10,2000,1000,600,3.3,10000,4,9,23997,22257,1469,271,0,0,9998.103868,0.039902
652227427,1,10,3000,1000,600,3.3,10000,4,9,23997,20692,1443,266,1596,0,9998.103855,0.039902
652227427,1,10,4000,1000,600,3.3,10000,4,9,23998,17194,1346,246,5212,0,9998.103731,0.039905
652227427,1,10,5000,1000,600,3.3,10000,4,9,23998,14033,1231,220,8514,0,9998.103670,0.039906
652227427,1,10,6000,1000,600,3.3,10000,4,9,23998,11020,1002,164,11812,0,9998.103670,0.039906
652227427,1,10,8000,1000,600,3.3,10000,4,9,23999,6642,397,63,16897,0,9998.103366,0.039912
2447348191,1,10,2000,1000,600,3.3,10000,4,9,23999,22138,1545,316,0,0,9998.053213,0.040968
2447348191,1,10,3000,1000,600,3.3,10000,4,9,23999,20857,1510,307,1325,0,9998.053205,0.040968
2447348191,1,10,4000,1000,600,3.3,10000,4,9,23999,17395,1405,289,4910,0,9998.052699,0.040979
2447348191,1,10,5000,1000,600,3.3,10000,4,9,23999,14095,1249,251,8404,0,9998.052942,0.040973
2447348191,1,10,6000,1000,600,3.3,10000,4,9,24000,11262,1068,187,11483,0,9998.053125,0.040970
2447348191,1,10,8000,1000,600,3.3,10000,4,9,24000,6670,460,66,16804,0,9998.053125,0.040970
2314927680,1,27,2000,1000,600,3.3,10000,4,9,24000,22905,1094,1,0,0,9999.696658,0.006383
2314927680,1,27,3000,1000,600,3.3,10000,4,9,24000,15328,578,1,8093,0,9999.696715,0.006382
2314927680,1,27,4000,1000,600,3.3,10000,4,9,24000,8764,182,0,15054,0,9999.696715,0.006382
2314927680,1,27,5000,1000,600,3.3,10000,4,9,24000,5457,81,0,18462,0,9999.696721,0.006382
2314927680,1,27,6000,1000,600,3.3,10000,4,9,24000,3766,44,0,20190,0,9999.696721,0.006382
2314927680,1,27,8000,1000,600,3.3,10000,4,9,24000,2189,13,0,21798,0,9999.696721,0.006382
861648815,1,27,2000,1000,600,3.3,10000,4,9,24000,23022,976,2,0,0,9999.696670,0.006383
861648815,1,27,3000,1000,600,3.3,10000,4,9,24000,15276,492,0,8232,0,9999.696752,0.006381
861648815,1,27,4000,1000,600,3.3,10000,4,9,24000,8864,160,0,14976,0,9999.696778,0.006381
861648815,1,27,5000,1000,600,3.3,10000,4,9,24000,5580,66,0,18354,0,9999.696778,0.006381
861648815,1,27,6000,1000,600,3.3,10000,4,9,24000,3945,39,0,20016,0,9999.696778,0.006381
861648815,1,27,8000,1000,600,3.3,10000,4,9,24000,2039,1,0,21960,0,9999.696778,0.006381
716359404,1,27,2000,1000,600,3.3,10000,4,9,24000,22824,1174,2,0,0,9999.696623,0.006384
716359404,1,27,3000,1000,600,3.3,10000,4,9,24000,15301,550,1,8148,0,9999.696654,0.006384
716359404,1,27,4000,1000,600,3.3,10000,4,9,24000,8806,182,0,15012,0,9999.696670,0.006383
716359404,1,27,5000,1000,600,3.3,10000,4,9,24000,5722,104,0,18174,0,9999.696673,0.006383
716359404,1,27,6000,1000,600,3.3,10000,4,9,24000,4107,57,0,19836,0,9999.696673,0.006383
716359404,1,27,8000,1000,600,3.3,10000,4,9,24000,2374,32,0,21594,0,9999.696673,0.006383
518024951,1,27,2000,1000,600,3.3,10000,4,9,23999,22797,1199,3,0,0,9999.696658,0.006383
518024951,1,27,3000,1000,600,3.3,10000,4,9,23999,15269,599,2,8129,0,9999.696734,0.006382
518024951,1,27,4000,1000,600,3.3,10000,4,9,23999,8643,205,1,15150,0,9999.696750,0.006382
518024951,1,27,5000,1000,600,3.3,10000,4,9,24000,5395,83,0,18522,0,9999.696750,0.006382
518024951,1,27,6000,1000,600,3.3,10000,4,9,24000,3820,38,0,20142,0,9999.696750,0.006382
518024951,1,27,8000,1000,600,3.3,10000,4,9,24000,2064,12,0,21924,0,9999.696750,0.006382
652227427,1,27,2000,1000,600,3.3,10000,4,9,24000,22882,1112,6,0,0,9999.696652,0.006384
652227427,1,27,3000,1000,600,3.3,10000,4,9,24000,14935,537,3,8525,0,9999.696744,0.006382
652227427,1,27,4000,1000,600,3.3,10000,4,9,24000,8629,161,0,15210,0,9999.696744,0.006382
652227427,1,27,5000,1000,600,3.3,10000,4,9,24000,5586,36,0,18378,0,9999.696750,0.006382
652227427,1,27,6000,1000,600,3.3,10000,4,9,24000,3836,22,0,20142,0,9999.696750,0.006382
652227427,1,27,8000,1000,600,3.3,10000,4,9,24000,2244,12,0,21744,0,9999.696750,0.006382
2447348191,1,27,2000,1000,600,3.3,10000,4,9,24000,23050,946,4,0,0,9999.696655,0.006384
2447348191,1,27,3000,1000,600,3.3,10000,4,9,24000,15258,537,4,8201,0,9999.696750,0.006382
2447348191,1,27,4000,1000,600,3.3,10000,4,9,24000,8725,203,0,15072,0,9999.696750,0.006382
2447348191,1,27,5000,1000,600,3.3,10000,4,9,24000,5629,77,0,18294,0,9999.696750,0.006382
2447348191,1,27,6000,1000,600,3.3,10000,4,9,24000,3898,32,0,20070,0,9999.696750,0.006382
2447348191,1,27,8000,1000,600,3.3,10000,4,9,24000,2019,3,0,21978,0,9999.696750,0.006382
2314927680,1,32,2000,1000,600,3.3,10000,4,9,23998,8403,13587,2008,0,0,9994.667957,0.112206
2314927680,1,32,3000,1000,600,3.3,10000,4,9,23998,8402,13588,2008,0,0,9994.667957,0.112206
2314927680,1,32,4000,1000,600,3.3,10000,4,9,23998,8403,13587,2008,0,0,9994.666376,0.112240
2314927680,1,32,5000,1000,600,3.3,10000,4,9,23998,8403,13587,2008,0,0,9994.665829,0.112251
2314927680,1,32,6000,1000,600,3.3,10000,4,9,23998,8403,13587,2008,0,0,9994.666133,0.112245
2314927680,1,32,8000,1000,600,3.3,10000,4,9,23997,6604,7663,825,8905,0,9994.666680,0.112233
861648815,1,32,2000,1000,600,3.3,10000,4,9,23999,8410,13538,2051,0,0,9994.668747,0.112190
861648815,1,32,3000,1000,600,3.3,10000,4,9,23999,8409,13539,2051,0,0,9994.668747,0.112190
861648815,1,32,4000,1000,600,3.3,10000,4,9,23999,8409,13539,2051,0,0,9994.667835,0.112209
861648815,1,32,5000,1000,600,3.3,10000,4,9,23999,8409,13539,2051,0,0,9994.666620,0.112234
861648815,1,32,6000,1000,600,3.3,10000,4,9,23999,8409,13539,2051,0,0,9994.666984,0.112227
861648815,1,32,8000,1000,600,3.3,10000,4,9,24000,6660,7691,852,8797,0,9994.667227,0.112222
716359404,1,32,2000,1000,600,3.3,10000,4,9,23999,8408,13478,2113,0,0,9994.667472,0.112217
716359404,1,32,3000,1000,600,3.3,10000,4,9,23999,8409,13477,2113,0,0,9994.667472,0.112217
716359404,1,32,4000,1000,600,3.3,10000,4,9,23999,8409,13477,2113,0,0,9994.666195,0.112243
716359404,1,32,5000,1000,600,3.3,10000,4,9,23999,8410,13476,2113,0,0,9994.665405,0.112260
716359404,1,32,6000,1000,600,3.3,10000,4,9,23999,8410,13476,2113,0,0,9994.665041,0.112268
716359404,1,32,8000,1000,600,3.3,10000,4,9,23999,6722,7678,879,8720,0,9994.665831,0.112251
518024951,1,32,2000,1000,600,3.3,10000,4,9,23999,8319,13404,2276,0,0,9994.668567,0.112193
518024951,1,32,3000,1000,600,3.3,10000,4,9,23999,8319,13404,2276,0,0,9994.668567,0.112193
518024951,1,32,4000,1000,600,3.3,10000,4,9,23999,8319,13404,2276,0,0,9994.667899,0.112208
518024951,1,32,5000,1000,600,3.3,10000,4,9,23999,8319,13404,2276,0,0,9994.665589,0.112256
518024951,1,32,6000,1000,600,3.3,10000,4,9,23999,8319,13404,2276,0,0,9994.665893,0.112250
518024951,1,32,8000,1000,600,3.3,10000,4,9,23999,6594,7669,978,8758,0,9994.667169,0.112223
652227427,1,32,2000,1000,600,3.3,10000,4,9,23998,8447,13503,2048,0,0,9994.668176,0.112202
652227427,1,32,3000,1000,600,3.3,10000,4,9,23998,8447,13503,2048,0,0,9994.668176,0.112202
652227427,1,32,4000,1000,600,3.3,10000,4,9,23998,8447,13503,2048,0,0,9994.667872,0.112208
652227427,1,32,5000,1000,600,3.3,10000,4,9,23998,8447,13503,2048,0,0,9994.666413,0.112239
652227427,1,32,6000,1000,600,3.3,10000,4,9,23998,8447,13503,2048,0,0,9994.667021,0.112226
652227427,1,32,8000,1000,600,3.3,10000,4,9,23998,6570,7531,841,9056,0,9994.667143,0.112223
2447348191,1,32,2000,1000,600,3.3,10000,4,9,23997,8487,13649,1861,0,0,9994.668528,0.112194
2447348191,1,32,3000,1000,600,3.3,10000,4,9,23997,8488,13648,1861,0,0,9994.668528,0.112194
2447348191,1,32,4000,1000,600,3.3,10000,4,9,23997,8488,13648,1861,0,0,9994.667434,0.112217
2447348191,1,32,5000,1000,600,3.3,10000,4,9,23997,8488,13648,1861,0,0,9994.666036,0.112247
2447348191,1,32,6000,1000,600,3.3,10000,4,9,23997,8488,13648,1861,0,0,9994.666036,0.112247
2447348191,1,32,8000,1000,600,3.3,10000,4,9,23997,6718,7584,797,8898,0,9994.666401,0.112239

861648815,1,1,2000,1000,600,3.3,10000,16,9,9995.500407,0.023672
861648815,1,1,3000,1000,600,3.3,10000,16,9,9995.211315,0.025193
861648815,1,1,4000,1000,600,3.3,10000,16,9,9993.679405,0.033252
861648815,1,1,5000,1000,600,3.3,10000,16,9,9993.679680,0.033251
861648815,1,1,6000,1000,600,3.3,10000,16,9,9993.146712,0.036055
861648815,1,1,8000,1000,600,3.3,10000,16,9,9995.500622,0.023671
716359404,1,1,2000,1000,600,3.3,10000,16,9,9995.528289,0.023525
716359404,1,1,3000,1000,600,3.3,10000,16,9,9995.528213,0.023526
716359404,1,1,4000,1000,600,3.3,10000,16,9,9993.706494,0.033110
716359404,1,1,5000,1000,600,3.3,10000,16,9,9993.706337,0.033111
716359404,1,1,6000,1000,600,3.3,10000,16,9,9993.175073,0.035906
716359404,1,1,8000,1000,600,3.3,10000,16,9,9995.528070,0.023527
518024951,1,1,2000,1000,600,3.3,10000,16,9,9995.512962,0.023606
518024951,1,1,3000,1000,600,3.3,10000,16,9,9995.512955,0.023606
518024951,1,1,4000,1000,600,3.3,10000,16,9,9993.691574,0.033188
518024951,1,1,5000,1000,600,3.3,10000,16,9,9993.691370,0.033189
518024951,1,1,6000,1000,600,3.3,10000,16,9,9993.159716,0.035986
518024951,1,1,8000,1000,600,3.3,10000,16,9,9995.513057,0.023606
652227427,1,1,2000,1000,600,3.3,10000,16,9,9995.511211,0.023615
652227427,1,1,3000,1000,600,3.3,10000,16,9,9995.231094,0.025089
652227427,1,1,4000,1000,600,3.3,10000,16,9,9993.689639,0.033198
652227427,1,1,5000,1000,600,3.3,10000,16,9,9993.689027,0.033202
652227427,1,1,6000,1000,600,3.3,10000,16,9,9993.158398,0.035993
652227427,1,1,8000,1000,600,3.3,10000,16,9,9995.511420,0.023614
861648815,1,1,2000,1000,600,3.3,10000,16,9,9995.506450,0.023640
861648815,1,1,3000,1000,600,3.3,10000,16,9,9995.194258,0.025283
861648815,1,1,4000,1000,600,3.3,10000,16,9,9993.685559,0.033220
861648815,1,1,5000,1000,600,3.3,10000,16,9,9993.685028,0.033223
861648815,1,1,6000,1000,600,3.3,10000,16,9,9993.153694,0.036018
861648815,1,1,8000,1000,600,3.3,10000,16,9,9993.777689,0.032735
716359404,1,1,2000,1000,600,3.3,10000,16,9,9995.170809,0.025406
716359404,1,1,3000,1000,600,3.3,10000,16,9,9995.172427,0.025398
716359404,1,1,4000,1000,600,3.3,10000,16,9,9993.708044,0.033102
716359404,1,1,5000,1000,600,3.3,10000,16,9,9993.707674,0.033104
716359404,1,1,6000,1000,600,3.3,10000,16,9,9993.175585,0.035903
716359404,1,1,8000,1000,600,3.3,10000,16,9,9993.796017,0.032639
518024951,1,1,2000,1000,600,3.3,10000,16,9,9995.369987,0.024358
518024951,1,1,3000,1000,600,3.3,10000,16,9,9995.169795,0.025411
518024951,1,1,4000,1000,600,3.3,10000,16,9,9993.696868,0.033160
518024951,1,1,5000,1000,600,3.3,10000,16,9,9993.696871,0.033160
518024951,1,1,6000,1000,600,3.3,10000,16,9,9993.165158,0.035958
518024951,1,1,8000,1000,600,3.3,10000,16,9,9993.705153,0.033117
652227427,1,1,2000,1000,600,3.3,10000,16,9,9995.466003,0.023853
652227427,1,1,3000,1000,600,3.3,10000,16,9,9995.157763,0.025475
652227427,1,1,4000,1000,600,3.3,10000,16,9,9993.692561,0.033183
652227427,1,1,5000,1000,600,3.3,10000,16,9,9993.692941,0.033181
652227427,1,1,6000,1000,600,3.3,10000,16,9,9993.161465,0.035977
652227427,1,1,8000,1000,600,3.3,10000,16,9,9993.705504,0.033115
861648815,1,1,2000,1000,600,3.3,10000,16,9,
861648815,1,1,2000,1000,600,3.3,10000,16,9,9995.506450,0.023640
861648815,1,1,3000,1000,600,3.3,10000,16,9,9995.506599,0.023640
861648815,1,1,4000,1000,600,3.3,10000,16,9,9995.506626,0.023639
861648815,1,1,5000,1000,600,3.3,10000,16,9,9995.506363,0.023641
861648815,1,1,6000,1000,600,3.3,10000,16,9,9995.506457,0.023640
861648815,1,1,8000,1000,600,3.3,10000,16,9,9995.506527,0.023640
716359404,1,1,2000,1000,600,3.3,10000,16,9,9995.529361,0.023520
716359404,1,1,3000,1000,600,3.3,10000,16,9,9995.529275,0.023520
716359404,1,1,4000,1000,600,3.3,10000,16,9,9995.529266,0.023520
716359404,1,1,5000,1000,600,3.3,10000,16,9,9995.529092,0.023521
716359404,1,1,6000,1000,600,3.3,10000,16,9,9995.528841,0.023523
716359404,1,1,8000,1000,600,3.3,10000,16,9,9995.529061,0.023521
518024951,1,1,2000,1000,600,3.3,10000,16,9,9995.517997,0.023580
518024951,1,1,3000,1000,600,3.3,10000,16,9,9995.518070,0.023579
518024951,1,1,4000,1000,600,3.3,10000,16,9,9995.518171,0.023579
518024951,1,1,5000,1000,600,3.3,10000,16,9,9995.518085,0.023579
518024951,1,1,6000,1000,600,3.3,10000,16,9,9995.517916,0.023580
518024951,1,1,8000,1000,600,3.3,10000,16,9,9995.517936,0.023580
652227427,1,1,2000,1000,600,3.3,10000,16,9,9995.514613,0.023597
652227427,1,1,3000,1000,600,3.3,10000,16,9,9995.514651,0.023597
652227427,1,1,4000,1000,600,3.3,10000,16,9,9995.514267,0.023599
652227427,1,1,5000,1000,600,3.3,10000,16,9,9995.514452,0.023598
652227427,1,1,6000,1000,600,3.3,10000,16,9,9995.514707,0.023597
652227427,1,1,8000,1000,600,3.3,10000,16,9,9995.514677,0.023597
