RunSeed,Seed,packetSize,N,d,sigma,Algoritmo,Radius,nDevices,appPeriodsSeconds,batteryVoltage,batteryEnergyInit,hours,TxPowerdBm,PHYTotal,PHYSuccessful,PHYInterfered,PHYNoMoreReceivers,PHYUnderSensitivity,PHYLostBecauseTX,batteryEnergyFinal
2314927680,1,23,3.48,8.1,0,32,8000,1000,600,3.3,10000,10,6,59995,22021,32934,5040,0,0,9987.98
2314927680,1,23,3.48,8.1,0,32,2000,1000,600,3.3,10000,10,9,59995,22021,32934,5040,0,0,9986.68
2314927680,1,23,3.48,8.1,0,32,3000,1000,600,3.3,10000,10,9,59995,22021,32934,5040,0,0,9986.68
2314927680,1,23,3.48,8.1,0,32,4000,1000,600,3.3,10000,10,9,59995,22021,32934,5040,0,0,9986.68
2314927680,1,23,3.48,8.1,0,32,5000,1000,600,3.3,10000,10,9,59995,22021,32934,5040,0,0,9986.68
2314927680,1,23,3.48,8.1,0,32,6000,1000,600,3.3,10000,10,9,59995,22021,32934,5040,0,0,9986.68
2314927680,1,23,3.48,8.1,0,32,8000,1000,600,3.3,10000,10,9,59995,22021,32934,5040,0,0,9986.68
2314927680,1,23,3.48,8.1,0,32,2000,1000,600,3.3,10000,10,12,59995,22021,32934,5040,0,0,9984.57
2314927680,1,23,3.48,8.1,0,32,3000,1000,600,3.3,10000,10,12,59995,22021,32934,5040,0,0,9984.57
2314927680,1,23,3.48,8.1,0,32,4000,1000,600,3.3,10000,10,12,59995,22021,32934,5040,0,0,9984.57
2314927680,1,23,3.48,8.1,0,32,5000,1000,600,3.3,10000,10,12,59995,22021,32934,5040,0,0,9984.57
2314927680,1,23,3.48,8.1,0,32,6000,1000,600,3.3,10000,10,12,59995,22021,32934,5040,0,0,9984.57
2314927680,1,23,3.48,8.1,0,32,8000,1000,600,3.3,10000,10,12,59995,22021,32934,5040,0,0,9984.57
2314927680,1,23,3.48,8.1,0,32,2000,1000,600,3.3,10000,10,14,59995,22021,32934,5040,0,0,9982.14
2314927680,1,23,3.48,8.1,0,32,3000,1000,600,3.3,10000,10,14,59995,22021,32934,5040,0,0,9982.14
2314927680,1,23,3.48,8.1,0,32,4000,1000,600,3.3,10000,10,14,59995,22021,32934,5040,0,0,9982.14
2314927680,1,23,3.48,8.1,0,32,5000,1000,600,3.3,10000,10,14,59995,22021,32934,5040,0,0,9982.14
2314927680,1,23,3.48,8.1,0,32,6000,1000,600,3.3,10000,10,14,59995,22021,32934,5040,0,0,9982.14
2314927680,1,23,3.48,8.1,0,32,8000,1000,600,3.3,10000,10,14,59995,22021,32934,5040,0,0,9982.14
