RunSeed,Seed,Algoritmo,Radius,nDevices,appPeriodsSeconds,batteryVoltage,batteryEnergyInit,hours,TxPowerdBm,PHYTotal,PHYSuccessful,PHYInterfered,PHYNoMoreReceivers,PHYUnderSensitivity,PHYLostBecauseTX,batteryEnergyFinalcurrenthora
2314927680,1,27,5000,1000,600,3.3,10000,4,9,24000,8720,172,0,15108,0,9999.709666,0.006110
2314927680,1,27,6000,1000,600,3.3,10000,4,9,24000,6539,91,0,17370,0,9999.709865,0.006106
2314927680,1,27,8000,1000,600,3.3,10000,4,9,24000,4315,23,0,19662,0,9999.709704,0.006109
861648815,1,27,2000,1000,600,3.3,10000,4,9,24000,21906,833,1,1260,0,9999.709726,0.006108
861648815,1,27,3000,1000,600,3.3,10000,4,9,24000,15963,477,1,7559,0,9999.709715,0.006109
861648815,1,27,4000,1000,600,3.3,10000,4,9,24000,11711,259,1,12029,0,9999.709846,0.006106
861648815,1,27,5000,1000,600,3.3,10000,4,9,24000,8816,184,0,15000,0,9999.709749,0.006108
861648815,1,27,6000,1000,600,3.3,10000,4,9,24000,6616,110,0,17274,0,9999.709823,0.006106
861648815,1,27,8000,1000,600,3.3,10000,4,9,24000,4225,29,0,19746,0,9999.709975,0.006103
716359404,1,27,2000,1000,600,3.3,10000,4,9,24000,21768,1018,2,1212,0,9999.709778,0.006107
716359404,1,27,3000,1000,600,3.3,10000,4,9,24000,16169,547,1,7283,0,9999.709652,0.006110
716359404,1,27,4000,1000,600,3.3,10000,4,9,24000,11806,362,1,11831,0,9999.709668,0.006110
716359404,1,27,5000,1000,600,3.3,10000,4,9,24000,9070,212,1,14717,0,9999.709783,0.006107
716359404,1,27,6000,1000,600,3.3,10000,4,9,24000,6713,121,1,17165,0,9999.709770,0.006108
716359404,1,27,8000,1000,600,3.3,10000,4,9,24000,4318,56,1,19625,0,9999.709699,0.006109
518024951,1,27,2000,1000,600,3.3,10000,4,9,23999,21732,1017,3,1247,0,9999.709539,0.006112
518024951,1,27,3000,1000,600,3.3,10000,4,9,24000,15934,577,2,7487,0,9999.709713,0.006109
518024951,1,27,4000,1000,600,3.3,10000,4,9,23999,11639,293,1,12066,0,9999.709887,0.006105
518024951,1,27,5000,1000,600,3.3,10000,4,9,24000,8788,188,1,15023,0,9999.709852,0.006106
518024951,1,27,6000,1000,600,3.3,10000,4,9,23999,6546,100,1,17352,0,9999.709638,0.006110
518024951,1,27,8000,1000,600,3.3,10000,4,9,24000,4025,49,0,19926,0,9999.709852,0.006106
652227427,1,27,2000,1000,600,3.3,10000,4,9,24000,21794,946,6,1254,0,9999.709492,0.006113
652227427,1,27,3000,1000,600,3.3,10000,4,9,24000,15803,493,3,7701,0,9999.710081,0.006101
652227427,1,27,4000,1000,600,3.3,10000,4,9,24000,11662,254,1,12083,0,9999.709767,0.006108
652227427,1,27,5000,1000,600,3.3,10000,4,9,24000,8871,153,1,14975,0,9999.709638,0.006110
652227427,1,27,6000,1000,600,3.3,10000,4,9,24000,6625,101,0,17274,0,9999.709852,0.006106
652227427,1,27,8000,1000,600,3.3,10000,4,9,24000,4346,52,0,19602,0,9999.709556,0.006112
2447348191,1,27,2000,1000,600,3.3,10000,4,9,24000,21898,826,4,1272,0,9999.709777,0.006107
2447348191,1,27,3000,1000,600,3.3,10000,4,9,24000,16272,495,4,7229,0,9999.709716,0.006109
2447348191,1,27,4000,1000,600,3.3,10000,4,9,24000,11816,297,1,11886,0,9999.709794,0.006107
2447348191,1,27,5000,1000,600,3.3,10000,4,9,24000,8910,155,1,14934,0,9999.709826,0.006106
2447348191,1,27,6000,1000,600,3.3,10000,4,9,24000,6707,121,0,17172,0,9999.709863,0.006106
2447348191,1,27,8000,1000,600,3.3,10000,4,9,24000,4151,43,0,19806,0,9999.709724,0.006109
2314927680,1,32,2000,1000,600,3.3,10000,4,9,23998,8943,13047,2008,0,0,9994.968605,0.105880
2314927680,1,32,3000,1000,600,3.3,10000,4,9,23998,8973,13017,2008,0,0,9994.960676,0.106046
2314927680,1,32,4000,1000,600,3.3,10000,4,9,23998,9088,12893,2006,11,0,9994.966366,0.105927
2314927680,1,32,5000,1000,600,3.3,10000,4,9,23996,8765,12294,1851,1086,0,9994.961033,0.106039
2314927680,1,32,6000,1000,600,3.3,10000,4,9,23997,8754,11853,1774,1616,0,9994.961580,0.106027
2314927680,1,32,8000,1000,600,3.3,10000,4,9,23996,7543,7761,976,7716,0,9994.964337,0.105969
861648815,1,32,2000,1000,600,3.3,10000,4,9,23999,8823,13125,2051,0,0,9994.959276,0.106076
861648815,1,32,3000,1000,600,3.3,10000,4,9,23999,8888,13060,2051,0,0,9994.965339,0.105948
861648815,1,32,4000,1000,600,3.3,10000,4,9,23999,8890,13058,2051,0,0,9994.966820,0.105917
861648815,1,32,5000,1000,600,3.3,10000,4,9,23999,8739,12373,1908,979,0,9994.962077,0.106017
861648815,1,32,6000,1000,600,3.3,10000,4,9,23999,8662,11910,1836,1591,0,9994.964956,0.105956
861648815,1,32,8000,1000,600,3.3,10000,4,9,24000,7552,7765,1023,7660,0,9994.957787,0.106107
716359404,1,32,2000,1000,600,3.3,10000,4,9,23999,8767,13119,2113,0,0,9994.964173,0.105973
716359404,1,32,3000,1000,600,3.3,10000,4,9,23999,8840,13046,2113,0,0,9994.959975,0.106061
716359404,1,32,4000,1000,600,3.3,10000,4,9,23999,8909,12973,2112,5,0,9994.967388,0.105905
716359404,1,32,5000,1000,600,3.3,10000,4,9,23999,8708,12263,1945,1083,0,9994.962522,0.106008
716359404,1,32,6000,1000,600,3.3,10000,4,9,23999,8740,11792,1886,1581,0,9994.957170,0.106120
716359404,1,32,8000,1000,600,3.3,10000,4,9,23999,7640,7773,1057,7529,0,9994.961174,0.106036
518024951,1,32,2000,1000,600,3.3,10000,4,9,23999,8722,13001,2276,0,0,9994.963078,0.105996
518024951,1,32,3000,1000,600,3.3,10000,4,9,23999,8774,12949,2276,0,0,9994.968208,0.105888
518024951,1,32,4000,1000,600,3.3,10000,4,9,23999,8758,12961,2276,4,0,9994.962815,0.106001
518024951,1,32,5000,1000,600,3.3,10000,4,9,23999,8702,12162,2126,1009,0,9994.958863,0.106085
518024951,1,32,6000,1000,600,3.3,10000,4,9,23999,8568,11790,2018,1623,0,9994.960201,0.106056
518024951,1,32,8000,1000,600,3.3,10000,4,9,23999,7452,7769,1090,7688,0,9994.963617,0.105984
652227427,1,32,2000,1000,600,3.3,10000,4,9,23998,8934,13016,2048,0,0,9994.967742,0.105898
652227427,1,32,3000,1000,600,3.3,10000,4,9,23998,8972,12978,2048,0,0,9994.963778,0.105981
652227427,1,32,4000,1000,600,3.3,10000,4,9,23998,9007,12931,2048,12,0,9994.962850,0.106001
652227427,1,32,5000,1000,600,3.3,10000,4,9,23998,8899,12083,1871,1145,0,9994.960804,0.106044
652227427,1,32,6000,1000,600,3.3,10000,4,9,23998,8815,11824,1809,1550,0,9994.963647,0.105984
652227427,1,32,8000,1000,600,3.3,10000,4,9,23999,7542,7624,974,7859,0,9994.958942,0.106083
2447348191,1,32,2000,1000,600,3.3,10000,4,9,23997,8978,13158,1861,0,0,9994.957101,0.106122
2447348191,1,32,3000,1000,600,3.3,10000,4,9,23997,9005,13131,1861,0,0,9994.968776,0.105876
2447348191,1,32,4000,1000,600,3.3,10000,4,9,23997,9041,13089,1861,6,0,9994.960945,0.106041
2447348191,1,32,5000,1000,600,3.3,10000,4,9,23997,8923,12280,1724,1070,0,9994.960946,0.106041
2447348191,1,32,6000,1000,600,3.3,10000,4,9,23997,8898,11945,1646,1508,0,9994.962467,0.106009
2447348191,1,32,8000,1000,600,3.3,10000,4,9,23998,7686,7976,932,7404,0,9994.960190,0.106057
2314927680,1,10,2000,1000,600,3.3,10000,4,9,24000,21875,1544,296,285,0,9998.241610,0.037003
2314927680,1,10,3000,1000,600,3.3,10000,4,9,24000,20327,1505,288,1880,0,9998.240011,0.037037
2314927680,1,10,4000,1000,600,3.3,10000,4,9,24000,17387,1340,263,5010,0,9998.238175,0.037075
2314927680,1,10,5000,1000,600,3.3,10000,4,9,24000,15022,1233,210,7535,0,9998.237363,0.037093
2314927680,1,10,6000,1000,600,3.3,10000,4,9,24000,12680,985,187,10148,0,9998.239615,0.037045
2314927680,1,10,8000,1000,600,3.3,10000,4,9,24000,8859,513,71,14557,0,9998.237911,0.037081
861648815,1,10,2000,1000,600,3.3,10000,4,9,24000,21793,1568,332,307,0,9998.168397,0.038544
861648815,1,10,3000,1000,600,3.3,10000,4,9,24000,20333,1417,317,1933,0,9998.169050,0.038530
861648815,1,10,4000,1000,600,3.3,10000,4,9,24000,17661,1327,297,4715,0,9998.170293,0.038504
861648815,1,10,5000,1000,600,3.3,10000,4,9,24000,15233,1129,257,7381,0,9998.169010,0.038531
861648815,1,10,6000,1000,600,3.3,10000,4,9,24000,12860,903,196,10041,0,9998.169961,0.038511
861648815,1,10,8000,1000,600,3.3,10000,4,9,24000,9196,510,100,14194,0,9998.165739,0.038600
716359404,1,10,2000,1000,600,3.3,10000,4,9,23999,22118,1338,258,285,0,9998.238929,0.037060
716359404,1,10,3000,1000,600,3.3,10000,4,9,23999,20550,1294,240,1915,0,9998.237601,0.037088
716359404,1,10,4000,1000,600,3.3,10000,4,9,23999,17799,1142,222,4836,0,9998.242893,0.036976
716359404,1,10,5000,1000,600,3.3,10000,4,9,24000,15277,960,186,7577,0,9998.235602,0.037130
716359404,1,10,6000,1000,600,3.3,10000,4,9,24000,12987,803,130,10080,0,9998.241952,0.036996
716359404,1,10,8000,1000,600,3.3,10000,4,9,24000,9165,433,60,14342,0,9998.241602,0.037003
518024951,1,10,2000,1000,600,3.3,10000,4,9,23999,22149,1319,229,302,0,9998.216169,0.037539
518024951,1,10,3000,1000,600,3.3,10000,4,9,23999,20521,1249,221,2008,0,9998.216452,0.037533
518024951,1,10,4000,1000,600,3.3,10000,4,9,23999,17594,1151,208,5046,0,9998.212362,0.037619
518024951,1,10,5000,1000,600,3.3,10000,4,9,23999,15257,1005,182,7555,0,9998.212550,0.037615
518024951,1,10,6000,1000,600,3.3,10000,4,9,23999,12863,834,142,10160,0,9998.217422,0.037512
518024951,1,10,8000,1000,600,3.3,10000,4,9,23999,9001,477,71,14450,0,9998.210852,0.037650
652227427,1,10,2000,1000,600,3.3,10000,4,9,23997,22053,1412,271,261,0,9998.208287,0.037704
652227427,1,10,3000,1000,600,3.3,10000,4,9,23997,20480,1372,261,1884,0,9998.202033,0.037836
652227427,1,10,4000,1000,600,3.3,10000,4,9,23997,17625,1293,236,4843,0,9998.207285,0.037725
652227427,1,10,5000,1000,600,3.3,10000,4,9,23998,15059,1109,194,7636,0,9998.207381,0.037723
652227427,1,10,6000,1000,600,3.3,10000,4,9,23999,12804,957,154,10084,0,9998.205630,0.037760
652227427,1,10,8000,1000,600,3.3,10000,4,9,23999,9037,452,77,14433,0,9998.201916,0.037838
2447348191,1,10,2000,1000,600,3.3,10000,4,9,23999,22010,1463,315,211,0,9998.158672,0.038748
2447348191,1,10,3000,1000,600,3.3,10000,4,9,23999,20326,1432,309,1932,0,9998.159116,0.038739
2447348191,1,10,4000,1000,600,3.3,10000,4,9,24000,17883,1323,277,4517,0,9998.152595,0.038876
2447348191,1,10,5000,1000,600,3.3,10000,4,9,23999,15122,1088,230,7559,0,9998.159006,0.038741
2447348191,1,10,6000,1000,600,3.3,10000,4,9,24000,12941,963,191,9905,0,9998.159691,0.038727
2447348191,1,10,8000,1000,600,3.3,10000,4,9,23999,9303,534,92,14070,0,9998.154067,0.038845
861648815,1,27,2000,1000,600,3.3,10000,4,9,9999.716665,0.005962
861648815,1,27,3000,1000,600,3.3,10000,4,9,9999.716624,0.005963
861648815,1,27,4000,1000,600,3.3,10000,4,9,9999.716413,0.005968
861648815,1,27,5000,1000,600,3.3,10000,4,9,9999.716844,0.005959
861648815,1,27,6000,1000,600,3.3,10000,4,9,9999.716670,0.005962
861648815,1,27,8000,1000,600,3.3,10000,4,9,9999.716874,0.005958
716359404,1,27,2000,1000,600,3.3,10000,4,9,9999.716920,0.005957
716359404,1,27,3000,1000,600,3.3,10000,4,9,9999.716488,0.005966
716359404,1,27,4000,1000,600,3.3,10000,4,9,9999.716706,0.005962
716359404,1,27,5000,1000,600,3.3,10000,4,9,9999.716769,0.005960
716359404,1,27,6000,1000,600,3.3,10000,4,9,9999.716983,0.005956
716359404,1,27,8000,1000,600,3.3,10000,4,9,9999.716617,0.005963
518024951,1,27,2000,1000,600,3.3,10000,4,9,9999.716641,0.005963
518024951,1,27,3000,1000,600,3.3,10000,4,9,9999.716785,0.005960
518024951,1,27,4000,1000,600,3.3,10000,4,9,9999.716940,0.005957
518024951,1,27,5000,1000,600,3.3,10000,4,9,9999.716638,0.005963
518024951,1,27,6000,1000,600,3.3,10000,4,9,9999.716813,0.005959
518024951,1,27,8000,1000,600,3.3,10000,4,9,9999.716679,0.005962
652227427,1,27,2000,1000,600,3.3,10000,4,9,9999.716863,0.005958
652227427,1,27,3000,1000,600,3.3,10000,4,9,9999.716654,0.005963
652227427,1,27,4000,1000,600,3.3,10000,4,9,9999.716836,0.005959
652227427,1,27,5000,1000,600,3.3,10000,4,9,9999.716678,0.005962
652227427,1,27,6000,1000,600,3.3,10000,4,9,9999.716739,0.005961
652227427,1,27,8000,1000,600,3.3,10000,4,9,9999.716984,0.005956
861648815,1,32,2000,1000,600,3.3,10000,4,9,9995.123919,0.102611
861648815,1,32,3000,1000,600,3.3,10000,4,9,9995.123453,0.102621
861648815,1,32,4000,1000,600,3.3,10000,4,9,9995.124174,0.102606
861648815,1,32,5000,1000,600,3.3,10000,4,9,9995.115556,0.102787
861648815,1,32,6000,1000,600,3.3,10000,4,9,9995.129802,0.102487
861648815,1,32,8000,1000,600,3.3,10000,4,9,9995.120514,0.102683
716359404,1,32,2000,1000,600,3.3,10000,4,9,9995.129050,0.102503
716359404,1,32,3000,1000,600,3.3,10000,4,9,9995.127184,0.102542
716359404,1,32,4000,1000,600,3.3,10000,4,9,9995.118911,0.102717
716359404,1,32,5000,1000,600,3.3,10000,4,9,9995.127034,0.102546
716359404,1,32,6000,1000,600,3.3,10000,4,9,9995.124692,0.102595
716359404,1,32,8000,1000,600,3.3,10000,4,9,9995.130765,0.102467
518024951,1,32,2000,1000,600,3.3,10000,4,9,9995.133318,0.102413
518024951,1,32,3000,1000,600,3.3,10000,4,9,9995.123990,0.102610
518024951,1,32,4000,1000,600,3.3,10000,4,9,9995.122388,0.102643
518024951,1,32,5000,1000,600,3.3,10000,4,9,9995.122563,0.102640
518024951,1,32,6000,1000,600,3.3,10000,4,9,9995.125211,0.102584
518024951,1,32,8000,1000,600,3.3,10000,4,9,9995.120463,0.102684
652227427,1,32,2000,1000,600,3.3,10000,4,9,9995.123524,0.102619
652227427,1,32,3000,1000,600,3.3,10000,4,9,9995.121207,0.102668
652227427,1,32,4000,1000,600,3.3,10000,4,9,9995.127884,0.102528
652227427,1,32,5000,1000,600,3.3,10000,4,9,9995.134952,0.102379
652227427,1,32,6000,1000,600,3.3,10000,4,9,9995.114359,0.102812
652227427,1,32,8000,1000,600,3.3,10000,4,9,9995.129076,0.102503
861648815,1,32,2000,1000,600,3.3,10000,16,9,
861648815,1,1,2000,1000,600,3.3,10000,16,9,9995.878846,0.021681
861648815,1,1,3000,1000,600,3.3,10000,16,9,9995.241684,0.025033
861648815,1,1,4000,1000,600,3.3,10000,16,9,9994.016633,0.031478
861648815,1,1,5000,1000,600,3.3,10000,16,9,9994.200143,0.030513
861648815,1,1,6000,1000,600,3.3,10000,16,9,9993.761499,0.032820
861648815,1,1,8000,1000,600,3.3,10000,16,9,9994.238928,0.030309
716359404,1,1,2000,1000,600,3.3,10000,16,9,9995.889714,0.021624
716359404,1,1,3000,1000,600,3.3,10000,16,9,9995.178340,0.025366
716359404,1,1,4000,1000,600,3.3,10000,16,9,9994.172929,0.030656
716359404,1,1,5000,1000,600,3.3,10000,16,9,9994.244072,0.030282
716359404,1,1,6000,1000,600,3.3,10000,16,9,9993.776738,0.032740
716359404,1,1,8000,1000,600,3.3,10000,16,9,9994.262415,0.030185
518024951,1,1,2000,1000,600,3.3,10000,16,9,9995.892654,0.021609
518024951,1,1,3000,1000,600,3.3,10000,16,9,9995.417521,0.024108
518024951,1,1,4000,1000,600,3.3,10000,16,9,9994.067989,0.031208
518024951,1,1,5000,1000,600,3.3,10000,16,9,9994.237628,0.030316
518024951,1,1,6000,1000,600,3.3,10000,16,9,9993.774680,0.032751
518024951,1,1,8000,1000,600,3.3,10000,16,9,9994.243876,0.030283
861648815,1,1,2000,1000,600,3.3,10000,20,9,9994.868033,0.021599
861648815,1,1,3000,1000,600,3.3,10000,20,9,9994.810283,0.021842
861648815,1,1,4000,1000,600,3.3,10000,20,9,9993.158890,0.028793
861648815,1,1,5000,1000,600,3.3,10000,20,9,9992.686060,0.030783
861648815,1,1,6000,1000,600,3.3,10000,20,9,9993.144029,0.028855
861648815,1,1,8000,1000,600,3.3,10000,20,9,9994.857139,0.021645
716359404,1,1,2000,1000,600,3.3,10000,20,9,9994.905076,0.021443
716359404,1,1,3000,1000,600,3.3,10000,20,9,9994.831729,0.021752
716359404,1,1,4000,1000,600,3.3,10000,20,9,9993.110502,0.028996
716359404,1,1,5000,1000,600,3.3,10000,20,9,9992.732933,0.030585
716359404,1,1,6000,1000,600,3.3,10000,20,9,9992.499567,0.031567
716359404,1,1,8000,1000,600,3.3,10000,20,9,9994.912018,0.021414
518024951,1,1,2000,1000,600,3.3,10000,20,9,9994.882686,0.021538
518024951,1,1,3000,1000,600,3.3,10000,20,9,9994.828513,0.021766
518024951,1,1,4000,1000,600,3.3,10000,20,9,9993.206342,0.028593
518024951,1,1,5000,1000,600,3.3,10000,20,9,9992.710467,0.030680
518024951,1,1,6000,1000,600,3.3,10000,20,9,9992.812435,0.030251
518024951,1,1,8000,1000,600,3.3,10000,20,9,9994.873749,0.021575
652227427,1,1,2000,1000,600,3.3,10000,20,9,9994.868171,0.021599
652227427,1,1,3000,1000,600,3.3,10000,20,9,9994.823523,0.021787
652227427,1,1,4000,1000,600,3.3,10000,20,9,9993.124538,0.028937
652227427,1,1,5000,1000,600,3.3,10000,20,9,9992.712389,0.030672
652227427,1,1,6000,1000,600,3.3,10000,20,9,9992.921418,0.029792
652227427,1,1,8000,1000,600,3.3,10000,20,9,9994.874884,0.021570
861648815,1,1,2000,1000,600,3.3,10000,16,9,9995.693817,0.022655
861648815,1,1,3000,1000,600,3.3,10000,16,9,9995.393690,0.024234
861648815,1,1,4000,1000,600,3.3,10000,16,9,9993.955218,0.031801
861648815,1,1,5000,1000,600,3.3,10000,16,9,9993.955977,0.031797
861648815,1,1,6000,1000,600,3.3,10000,16,9,9993.440106,0.034511
861648815,1,1,8000,1000,600,3.3,10000,16,9,9993.956886,0.031792
716359404,1,1,2000,1000,600,3.3,10000,16,9,9995.385756,0.024275
716359404,1,1,3000,1000,600,3.3,10000,16,9,9995.376990,0.024321
716359404,1,1,4000,1000,600,3.3,10000,16,9,9993.982837,0.031656
716359404,1,1,5000,1000,600,3.3,10000,16,9,9993.975448,0.031695
716359404,1,1,6000,1000,600,3.3,10000,16,9,9993.461857,0.034397
716359404,1,1,8000,1000,600,3.3,10000,16,9,9993.976305,0.031690
518024951,1,1,2000,1000,600,3.3,10000,16,9,9995.454020,0.023916
518024951,1,1,3000,1000,600,3.3,10000,16,9,9995.370795,0.024354
518024951,1,1,4000,1000,600,3.3,10000,16,9,9993.966817,0.031740
518024951,1,1,5000,1000,600,3.3,10000,16,9,9993.964899,0.031750
518024951,1,1,6000,1000,600,3.3,10000,16,9,9993.461757,0.034397
518024951,1,1,8000,1000,600,3.3,10000,16,9,9993.967653,0.031736
652227427,1,1,2000,1000,600,3.3,10000,16,9,9995.666244,0.022800
652227427,1,1,3000,1000,600,3.3,10000,16,9,9995.356896,0.024427
652227427,1,1,4000,1000,600,3.3,10000,16,9,9993.960772,0.031772
652227427,1,1,5000,1000,600,3.3,10000,16,9,9993.948439,0.031837
652227427,1,1,6000,1000,600,3.3,10000,16,9,9993.446925,0.034475
652227427,1,1,8000,1000,600,3.3,10000,16,9,9993.925329,0.031958
861648815,1,1,2000,1000,600,3.3,10000,20,9,9994.644089,0.022542
861648815,1,1,3000,1000,600,3.3,10000,20,9,9994.650889,0.022513
861648815,1,1,4000,1000,600,3.3,10000,20,9,9994.642357,0.022549
861648815,1,1,5000,1000,600,3.3,10000,20,9,9994.646585,0.022531
861648815,1,1,6000,1000,600,3.3,10000,20,9,9994.644692,0.022539
861648815,1,1,8000,1000,600,3.3,10000,20,9,9994.654499,0.022498
716359404,1,1,2000,1000,600,3.3,10000,20,9,9994.675620,0.022409
716359404,1,1,3000,1000,600,3.3,10000,20,9,9994.675343,0.022410
716359404,1,1,4000,1000,600,3.3,10000,20,9,9994.674404,0.022414
716359404,1,1,5000,1000,600,3.3,10000,20,9,9994.665033,0.022454
716359404,1,1,6000,1000,600,3.3,10000,20,9,9994.678327,0.022398
716359404,1,1,8000,1000,600,3.3,10000,20,9,9994.672416,0.022422
518024951,1,1,2000,1000,600,3.3,10000,20,9,9994.669818,0.022433
518024951,1,1,3000,1000,600,3.3,10000,20,9,9994.673923,0.022416
518024951,1,1,4000,1000,600,3.3,10000,20,9,9994.665463,0.022452
518024951,1,1,5000,1000,600,3.3,10000,20,9,9994.671853,0.022425
518024951,1,1,6000,1000,600,3.3,10000,20,9,9994.672845,0.022421
518024951,1,1,8000,1000,600,3.3,10000,20,9,9994.668991,0.022437
652227427,1,1,2000,1000,600,3.3,10000,20,9,9994.652457,0.022506
652227427,1,1,3000,1000,600,3.3,10000,20,9,9994.655806,0.022492
652227427,1,1,4000,1000,600,3.3,10000,20,9,9994.658212,0.022482
652227427,1,1,5000,1000,600,3.3,10000,20,9,9994.652015,0.022508
652227427,1,1,6000,1000,600,3.3,10000,20,9,9994.659610,0.022476
652227427,1,1,8000,1000,600,3.3,10000,20,9,9994.663416,0.022460
2314927680,1,4,2000,1000,600,3.3,10000,4,9,24000,23325,669,6,0,0,9999.614757,0.008107
2314927680,1,4,3000,1000,600,3.3,10000,4,9,24000,21481,1189,46,1284,0,9999.178767,0.017282
2314927680,1,4,4000,1000,600,3.3,10000,4,9,24000,19474,1923,336,2267,0,9997.960807,0.042912
2314927680,1,4,5000,1000,600,3.3,10000,4,9,23999,15932,4645,797,2625,0,9996.870387,0.065859
2314927680,1,4,6000,1000,600,3.3,10000,4,9,23998,13261,6865,1132,2740,0,9996.271146,0.078469
2314927680,1,4,8000,1000,600,3.3,10000,4,9,23997,9296,6015,772,7914,0,9995.644188,0.091663
861648815,1,4,2000,1000,600,3.3,10000,4,9,24000,23444,552,4,0,0,9999.604582,0.008321
861648815,1,4,3000,1000,600,3.3,10000,4,9,24000,21472,1256,46,1226,0,9999.141042,0.018076
861648815,1,4,4000,1000,600,3.3,10000,4,9,23999,19512,1898,410,2179,0,9997.827374,0.045720
861648815,1,4,5000,1000,600,3.3,10000,4,9,23999,15778,4790,847,2584,0,9996.815689,0.067010
861648815,1,4,6000,1000,600,3.3,10000,4,9,23999,13245,7097,1141,2516,0,9996.235809,0.079213
861648815,1,4,8000,1000,600,3.3,10000,4,9,24000,9361,6027,794,7818,0,9995.647694,0.091589
716359404,1,4,2000,1000,600,3.3,10000,4,9,24000,23263,733,4,0,0,9999.613615,0.008131
716359404,1,4,3000,1000,600,3.3,10000,4,9,24000,21751,892,39,1318,0,9999.161187,0.017652
716359404,1,4,4000,1000,600,3.3,10000,4,9,24000,19820,1628,366,2186,0,9997.952620,0.043085
716359404,1,4,5000,1000,600,3.3,10000,4,9,24000,16041,4549,817,2593,0,9996.869667,0.065874
716359404,1,4,6000,1000,600,3.3,10000,4,9,24000,13332,6854,1084,2730,0,9996.284847,0.078181
716359404,1,4,8000,1000,600,3.3,10000,4,9,24000,9394,6162,768,7676,0,9995.667684,0.091168
518024951,1,4,2000,1000,600,3.3,10000,4,9,23999,23325,664,10,0,0,9999.613422,0.008135
518024951,1,4,3000,1000,600,3.3,10000,4,9,23999,21455,1182,57,1305,0,9999.156141,0.017758
518024951,1,4,4000,1000,600,3.3,10000,4,9,23999,19513,1921,404,2161,0,9997.920003,0.043771
518024951,1,4,5000,1000,600,3.3,10000,4,9,23999,15897,4744,897,2461,0,9996.822332,0.066870
518024951,1,4,6000,1000,600,3.3,10000,4,9,23999,12619,7418,1338,2624,0,9996.206536,0.079829
518024951,1,4,8000,1000,600,3.3,10000,4,9,23999,8979,6396,912,7712,0,9995.659519,0.091340
652227427,1,4,2000,1000,600,3.3,10000,4,9,24000,23244,742,14,0,0,9999.608494,0.008239
652227427,1,4,3000,1000,600,3.3,10000,4,9,24000,21543,1039,46,1372,0,9999.149072,0.017907
652227427,1,4,4000,1000,600,3.3,10000,4,9,23999,19500,1899,349,2251,0,9997.889592,0.044411
652227427,1,4,5000,1000,600,3.3,10000,4,9,23998,15764,4743,806,2685,0,9996.813860,0.067048
652227427,1,4,6000,1000,600,3.3,10000,4,9,23998,13035,7040,1063,2860,0,9996.252026,0.078872
652227427,1,4,8000,1000,600,3.3,10000,4,9,23998,9271,6175,725,7827,0,9995.682936,0.090847
2447348191,1,4,2000,1000,600,3.3,10000,4,9,24000,23443,550,7,0,0,9999.609316,0.008221
2447348191,1,4,3000,1000,600,3.3,10000,4,9,24000,21686,1068,56,1190,0,9999.142347,0.018048
2447348191,1,4,4000,1000,600,3.3,10000,4,9,24000,19838,1870,359,1933,0,9997.863311,0.044964
2447348191,1,4,5000,1000,600,3.3,10000,4,9,23999,15601,5197,816,2385,0,9996.720512,0.069013
2447348191,1,4,6000,1000,600,3.3,10000,4,9,23999,13173,7393,1067,2366,0,9996.172862,0.080537
2447348191,1,4,8000,1000,600,3.3,10000,4,9,23998,9093,6361,737,7807,0,9995.592192,0.092757
2314927680,1,10,2000,1000,600,3.3,10000,4,9,24000,22100,1604,296,0,0,9998.217467,0.037511
2314927680,1,10,3000,1000,600,3.3,10000,4,9,24000,21185,1549,292,974,0,9998.215355,0.037556
2314927680,1,10,4000,1000,600,3.3,10000,4,9,24000,18349,1432,278,3941,0,9998.217418,0.037512
2314927680,1,10,5000,1000,600,3.3,10000,4,9,24000,15860,1393,240,6507,0,9998.217418,0.037512
2314927680,1,10,6000,1000,600,3.3,10000,4,9,24000,13364,1103,205,9328,0,9998.214268,0.037579
2314927680,1,10,8000,1000,600,3.3,10000,4,9,24000,9095,621,81,14203,0,9998.217738,0.037506
861648815,1,10,2000,1000,600,3.3,10000,4,9,24000,22138,1530,332,0,0,9998.149066,0.038951
861648815,1,10,3000,1000,600,3.3,10000,4,9,24000,20988,1489,325,1198,0,9998.147845,0.038976
861648815,1,10,4000,1000,600,3.3,10000,4,9,24000,18514,1361,308,3817,0,9998.147509,0.038983
861648815,1,10,5000,1000,600,3.3,10000,4,9,24000,16071,1275,274,6380,0,9998.146618,0.039002
861648815,1,10,6000,1000,600,3.3,10000,4,9,24000,13717,1037,223,9023,0,9998.141387,0.039112
861648815,1,10,8000,1000,600,3.3,10000,4,9,24000,9376,575,102,13947,0,9998.149186,0.038948
716359404,1,10,2000,1000,600,3.3,10000,4,9,23999,22413,1328,258,0,0,9998.218108,0.037498
716359404,1,10,3000,1000,600,3.3,10000,4,9,23999,21403,1327,253,1016,0,9998.221878,0.037418
716359404,1,10,4000,1000,600,3.3,10000,4,9,23999,18761,1182,237,3819,0,9998.216967,0.037522
716359404,1,10,5000,1000,600,3.3,10000,4,9,23999,16162,1081,204,6552,0,9998.219678,0.037465
716359404,1,10,6000,1000,600,3.3,10000,4,9,23999,13761,914,152,9172,0,9998.218072,0.037498
