RunSeed,Seed,packetSize,d,sigma,Algoritmo,Radius,nDevices,appPeriodsSeconds,batteryVoltage,batteryEnergyInit,PHYTotal,PHYSuccessful,PHYInterfered,PHYNoMoreReceivers,PHYUnderSensitivity,PHYLostBecauseTX,batteryEnergyFinal
910364107,1,23,2.1947,11.8139,3,4000,1000,600,3.3,10000,12000,10970,868,162,0,0,9998.75
910364107,1,23,2.1947,11.8139,6,4000,1000,600,3.3,10000,12000,11416,582,2,0,0,9999.81
910364107,1,23,2.1947,11.8139,9,4000,1000,600,3.3,10000,11999,11125,752,122,0,0,9998.75
910364107,1,23,2.1947,11.8139,28,4000,1000,600,3.3,10000,12000,10837,1157,6,0,0,9999.68
910364107,1,23,2.1947,11.8139,29,4000,1000,600,3.3,10000,12000,9983,1988,29,0,0,9999.43
910364107,1,23,2.1947,11.8139,30,4000,1000,600,3.3,10000,12000,8571,3331,98,0,0,9998.99
910364107,1,23,2.1947,11.8139,31,4000,1000,600,3.3,10000,12000,6690,4999,311,0,0,9998.2
910364107,1,23,2.1947,11.8139,10,5000,1000,600,3.3,10000,12000,9741,2025,234,0,0,9998.46
910364107,1,23,2.1947,11.8139,1,5000,1000,600,3.3,10000,12000,11416,582,2,0,0,9999.81
910364107,1,23,2.1947,11.8139,2,5000,1000,600,3.3,10000,12000,3828,7067,1105,0,0,9996.43
910364107,1,23,2.1947,11.8139,3,5000,1000,600,3.3,10000,12000,10970,868,162,0,0,9998.75
910364107,1,23,2.1947,11.8139,6,5000,1000,600,3.3,10000,12000,11416,582,2,0,0,9999.81
910364107,1,23,2.1947,11.8139,9,5000,1000,600,3.3,10000,11999,11125,752,122,0,0,9998.75
910364107,1,23,2.1947,11.8139,10,5000,1000,600,3.3,10000,12000,9741,2025,234,0,0,9998.46
910364107,1,23,2.1947,11.8139,28,5000,1000,600,3.3,10000,12000,10837,1157,6,0,0,9999.68
910364107,1,23,2.1947,11.8139,29,5000,1000,600,3.3,10000,12000,9983,1988,29,0,0,9999.43
910364107,1,23,2.1947,11.8139,30,5000,1000,600,3.3,10000,12000,8571,3331,98,0,0,9998.99
910364107,1,23,2.1947,11.8139,31,5000,1000,600,3.3,10000,12000,6690,4999,311,0,0,9998.2
910364107,1,23,2.1947,11.8139,1,6000,1000,600,3.3,10000,12000,11416,582,2,0,0,9999.81
910364107,1,23,2.1947,11.8139,2,6000,1000,600,3.3,10000,12000,3828,7067,1105,0,0,9996.43
910364107,1,23,2.1947,11.8139,3,6000,1000,600,3.3,10000,12000,10970,868,162,0,0,9998.75
910364107,1,23,2.1947,11.8139,6,6000,1000,600,3.3,10000,12000,11416,582,2,0,0,9999.81
910364107,1,23,2.1947,11.8139,9,6000,1000,600,3.3,10000,11999,11125,752,122,0,0,9998.75
910364107,1,23,2.1947,11.8139,10,6000,1000,600,3.3,10000,12000,9741,2025,234,0,0,9998.46
910364107,1,23,2.1947,11.8139,28,6000,1000,600,3.3,10000,12000,10837,1157,6,0,0,9999.68
910364107,1,23,2.1947,11.8139,29,6000,1000,600,3.3,10000,12000,9983,1988,29,0,0,9999.43
910364107,1,23,2.1947,11.8139,30,6000,1000,600,3.3,10000,12000,8571,3331,98,0,0,9998.99
910364107,1,23,2.1947,11.8139,31,6000,1000,600,3.3,10000,12000,6690,4999,311,0,0,9998.2
910364107,1,23,2.1947,11.8139,1,8000,1000,600,3.3,10000,12000,11416,582,2,0,0,9999.81
910364107,1,23,2.1947,11.8139,2,8000,1000,600,3.3,10000,12000,3828,7067,1105,0,0,9996.43
910364107,1,23,2.1947,11.8139,3,8000,1000,600,3.3,10000,12000,10970,868,162,0,0,9998.75
910364107,1,23,2.1947,11.8139,6,8000,1000,600,3.3,10000,12000,11580,417,3,0,0,9999.78
910364107,1,23,2.1947,11.8139,9,8000,1000,600,3.3,10000,11999,11125,752,122,0,0,9998.75
910364107,1,23,2.1947,11.8139,10,8000,1000,600,3.3,10000,12000,9741,2025,234,0,0,9998.46
910364107,1,23,2.1947,11.8139,28,8000,1000,600,3.3,10000,12000,10837,1157,6,0,0,9999.68
910364107,1,23,2.1947,11.8139,29,8000,1000,600,3.3,10000,12000,9983,1988,29,0,0,9999.43
910364107,1,23,2.1947,11.8139,30,8000,1000,600,3.3,10000,12000,8571,3331,98,0,0,9998.99
910364107,1,23,2.1947,11.8139,31,8000,1000,600,3.3,10000,12000,6690,4999,311,0,0,9998.2
910364107,1,23,2.1947,11.8139,1,10000,1000,600,3.3,10000,12000,11416,582,2,0,0,9999.81
910364107,1,23,2.1947,11.8139,2,10000,1000,600,3.3,10000,12000,3828,7067,1105,0,0,9996.43
910364107,1,23,2.1947,11.8139,3,10000,1000,600,3.3,10000,12000,10970,868,162,0,0,9998.75
910364107,1,23,2.1947,11.8139,6,10000,1000,600,3.3,10000,12000,11521,470,9,0,0,9999.73
910364107,1,23,2.1947,11.8139,9,10000,1000,600,3.3,10000,11999,11125,752,122,0,0,9998.75
910364107,1,23,2.1947,11.8139,10,10000,1000,600,3.3,10000,12000,9740,2025,235,0,0,9998.45
910364107,1,23,2.1947,11.8139,28,10000,1000,600,3.3,10000,12000,10837,1157,6,0,0,9999.68
910364107,1,23,2.1947,11.8139,29,10000,1000,600,3.3,10000,12000,9983,1988,29,0,0,9999.43
910364107,1,23,2.1947,11.8139,30,10000,1000,600,3.3,10000,12000,8571,3331,98,0,0,9998.99
910364107,1,23,2.1947,11.8139,31,10000,1000,600,3.3,10000,12000,6690,4999,311,0,0,9998.2
2186432651,1,23,2.1947,11.8139,1,1000,1000,600,3.3,10000,12000,11460,538,2,0,0,9999.81
2186432651,1,23,2.1947,11.8139,2,1000,1000,600,3.3,10000,11999,3814,7167,1018,0,0,9996.43
2186432651,1,23,2.1947,11.8139,3,1000,1000,600,3.3,10000,12000,11068,785,147,0,0,9998.75
2186432651,1,23,2.1947,11.8139,6,1000,1000,600,3.3,10000,12000,11460,538,2,0,0,9999.81
2186432651,1,23,2.1947,11.8139,9,1000,1000,600,3.3,10000,11999,11152,720,127,0,0,9998.82
2186432651,1,23,2.1947,11.8139,10,1000,1000,600,3.3,10000,12000,9876,1907,217,0,0,9998.46
2186432651,1,23,2.1947,11.8139,28,1000,1000,600,3.3,10000,12000,11027,962,11,0,0,9999.68
2186432651,1,23,2.1947,11.8139,29,1000,1000,600,3.3,10000,12000,10273,1697,30,0,0,9999.43
2186432651,1,23,2.1947,11.8139,30,1000,1000,600,3.3,10000,12000,8785,3110,105,0,0,9998.99
2186432651,1,23,2.1947,11.8139,31,1000,1000,600,3.3,10000,12000,6849,4857,294,0,0,9998.2
2186432651,1,23,2.1947,11.8139,1,2000,1000,600,3.3,10000,12000,11460,538,2,0,0,9999.81
2186432651,1,23,2.1947,11.8139,2,2000,1000,600,3.3,10000,11999,3814,7167,1018,0,0,9996.43
2186432651,1,23,2.1947,11.8139,3,2000,1000,600,3.3,10000,12000,11068,785,147,0,0,9998.75
2186432651,1,23,2.1947,11.8139,6,2000,1000,600,3.3,10000,12000,11460,538,2,0,0,9999.81
2186432651,1,23,2.1947,11.8139,9,2000,1000,600,3.3,10000,11999,11152,720,127,0,0,9998.82
2186432651,1,23,2.1947,11.8139,10,2000,1000,600,3.3,10000,12000,9876,1907,217,0,0,9998.46
2186432651,1,23,2.1947,11.8139,28,2000,1000,600,3.3,10000,12000,11027,962,11,0,0,9999.68
2186432651,1,23,2.1947,11.8139,29,2000,1000,600,3.3,10000,12000,10273,1697,30,0,0,9999.43
2186432651,1,23,2.1947,11.8139,30,2000,1000,600,3.3,10000,12000,8786,3109,105,0,0,9998.99
2186432651,1,23,2.1947,11.8139,31,2000,1000,600,3.3,10000,12000,6849,4857,294,0,0,9998.2
2186432651,1,23,2.1947,11.8139,1,4000,1000,600,3.3,10000,12000,11460,538,2,0,0,9999.81
2186432651,1,23,2.1947,11.8139,2,4000,1000,600,3.3,10000,11999,3814,7167,1018,0,0,9996.43
2186432651,1,23,2.1947,11.8139,3,4000,1000,600,3.3,10000,12000,11068,785,147,0,0,9998.75
2186432651,1,23,2.1947,11.8139,6,4000,1000,600,3.3,10000,12000,11460,538,2,0,0,9999.81
2186432651,1,23,2.1947,11.8139,9,4000,1000,600,3.3,10000,11999,11152,720,127,0,0,9998.82
2186432651,1,23,2.1947,11.8139,28,4000,1000,600,3.3,10000,12000,11027,962,11,0,0,9999.68
2186432651,1,23,2.1947,11.8139,29,4000,1000,600,3.3,10000,12000,10273,1697,30,0,0,9999.43
2186432651,1,23,2.1947,11.8139,30,4000,1000,600,3.3,10000,12000,8786,3109,105,0,0,9998.99
2186432651,1,23,2.1947,11.8139,31,4000,1000,600,3.3,10000,12000,6849,4857,294,0,0,9998.2
2186432651,1,23,2.1947,11.8139,10,5000,1000,600,3.3,10000,12000,9873,1910,217,0,0,9998.46
2186432651,1,23,2.1947,11.8139,1,5000,1000,600,3.3,10000,12000,11460,538,2,0,0,9999.81
2186432651,1,23,2.1947,11.8139,2,5000,1000,600,3.3,10000,11999,3814,7167,1018,0,0,9996.43
2186432651,1,23,2.1947,11.8139,3,5000,1000,600,3.3,10000,12000,11068,785,147,0,0,9998.75
2186432651,1,23,2.1947,11.8139,6,5000,1000,600,3.3,10000,12000,11577,420,3,0,0,9999.79
2186432651,1,23,2.1947,11.8139,9,5000,1000,600,3.3,10000,11999,11152,720,127,0,0,9998.82
2186432651,1,23,2.1947,11.8139,10,5000,1000,600,3.3,10000,12000,9873,1910,217,0,0,9998.46
2186432651,1,23,2.1947,11.8139,28,5000,1000,600,3.3,10000,12000,11027,962,11,0,0,9999.68
2186432651,1,23,2.1947,11.8139,29,5000,1000,600,3.3,10000,12000,10273,1697,30,0,0,9999.43
2186432651,1,23,2.1947,11.8139,30,5000,1000,600,3.3,10000,12000,8786,3109,105,0,0,9998.99
2186432651,1,23,2.1947,11.8139,31,5000,1000,600,3.3,10000,12000,6849,4857,294,0,0,9998.2
2186432651,1,23,2.1947,11.8139,1,6000,1000,600,3.3,10000,12000,11460,538,2,0,0,9999.81
2186432651,1,23,2.1947,11.8139,2,6000,1000,600,3.3,10000,11999,3814,7167,1018,0,0,9996.43
2186432651,1,23,2.1947,11.8139,3,6000,1000,600,3.3,10000,12000,11068,785,147,0,0,9998.75
2186432651,1,23,2.1947,11.8139,6,6000,1000,600,3.3,10000,12000,11615,382,3,0,0,9999.75
2186432651,1,23,2.1947,11.8139,9,6000,1000,600,3.3,10000,11999,11152,720,127,0,0,9998.82
2186432651,1,23,2.1947,11.8139,10,6000,1000,600,3.3,10000,12000,9873,1910,217,0,0,9998.45
2186432651,1,23,2.1947,11.8139,28,6000,1000,600,3.3,10000,12000,11027,962,11,0,0,9999.68
2186432651,1,23,2.1947,11.8139,29,6000,1000,600,3.3,10000,12000,10273,1697,30,0,0,9999.43
2186432651,1,23,2.1947,11.8139,30,6000,1000,600,3.3,10000,12000,8786,3109,105,0,0,9998.99
2186432651,1,23,2.1947,11.8139,31,6000,1000,600,3.3,10000,12000,6849,4857,294,0,0,9998.2
2186432651,1,23,2.1947,11.8139,1,8000,1000,600,3.3,10000,12000,11460,538,2,0,0,9999.81
2186432651,1,23,2.1947,11.8139,2,8000,1000,600,3.3,10000,11999,3814,7167,1018,0,0,9996.43
2186432651,1,23,2.1947,11.8139,3,8000,1000,600,3.3,10000,12000,11068,785,147,0,0,9998.75
2186432651,1,23,2.1947,11.8139,6,8000,1000,600,3.3,10000,12000,11517,471,12,0,0,9999.63
2186432651,1,23,2.1947,11.8139,9,8000,1000,600,3.3,10000,11999,11152,720,127,0,0,9998.82
2186432651,1,23,2.1947,11.8139,10,8000,1000,600,3.3,10000,12000,9869,1913,218,0,0,9998.44
2186432651,1,23,2.1947,11.8139,28,8000,1000,600,3.3,10000,12000,11027,962,11,0,0,9999.68
2186432651,1,23,2.1947,11.8139,29,8000,1000,600,3.3,10000,12000,10273,1697,30,0,0,9999.43
2186432651,1,23,2.1947,11.8139,30,8000,1000,600,3.3,10000,12000,8786,3109,105,0,0,9998.99
2186432651,1,23,2.1947,11.8139,31,8000,1000,600,3.3,10000,12000,6849,4857,294,0,0,9998.2
2186432651,1,23,2.1947,11.8139,1,10000,1000,600,3.3,10000,12000,8291,348,1,3360,0,9999.81
2186432651,1,23,2.1947,11.8139,2,10000,1000,600,3.3,10000,11999,3814,7167,1018,0,0,9996.43
2186432651,1,23,2.1947,11.8139,3,10000,1000,600,3.3,10000,12000,11068,785,147,0,0,9998.75
2186432651,1,23,2.1947,11.8139,6,10000,1000,600,3.3,10000,12000,11346,615,39,0,0,9999.43
2186432651,1,23,2.1947,11.8139,9,10000,1000,600,3.3,10000,11999,10713,710,127,449,0,9998.82
2186432651,1,23,2.1947,11.8139,10,10000,1000,600,3.3,10000,12000,9793,1981,226,0,0,9998.42
2186432651,1,23,2.1947,11.8139,28,10000,1000,600,3.3,10000,12000,11027,962,11,0,0,9999.68
2186432651,1,23,2.1947,11.8139,29,10000,1000,600,3.3,10000,12000,10273,1697,30,0,0,9999.43
2186432651,1,23,2.1947,11.8139,30,10000,1000,600,3.3,10000,12000,8786,3109,105,0,0,9998.99
2186432651,1,23,2.1947,11.8139,31,10000,1000,600,3.3,10000,12000,6849,4857,294,0,0,9998.2
4221330717,1,23,2.1947,11.8139,1,1000,1000,600,3.3,10000,11999,11451,547,1,0,0,9999.81
4221330717,1,23,2.1947,11.8139,2,1000,1000,600,3.3,10000,11999,4056,6844,1099,0,0,9996.43
4221330717,1,23,2.1947,11.8139,3,1000,1000,600,3.3,10000,11999,11092,746,161,0,0,9998.75
4221330717,1,23,2.1947,11.8139,6,1000,1000,600,3.3,10000,11999,11451,547,1,0,0,9999.81
4221330717,1,23,2.1947,11.8139,9,1000,1000,600,3.3,10000,11997,11208,656,133,0,0,9998.74
4221330717,1,23,2.1947,11.8139,10,1000,1000,600,3.3,10000,11999,9840,1926,233,0,0,9998.46
4221330717,1,23,2.1947,11.8139,28,1000,1000,600,3.3,10000,11999,10975,1018,6,0,0,9999.68
4221330717,1,23,2.1947,11.8139,29,1000,1000,600,3.3,10000,11999,10095,1873,31,0,0,9999.43
4221330717,1,23,2.1947,11.8139,30,1000,1000,600,3.3,10000,11999,8772,3114,113,0,0,9998.99
4221330717,1,23,2.1947,11.8139,31,1000,1000,600,3.3,10000,11999,6958,4748,293,0,0,9998.2
4221330717,1,23,2.1947,11.8139,1,2000,1000,600,3.3,10000,11999,11451,547,1,0,0,9999.81
4221330717,1,23,2.1947,11.8139,2,2000,1000,600,3.3,10000,11999,4056,6844,1099,0,0,9996.43
4221330717,1,23,2.1947,11.8139,3,2000,1000,600,3.3,10000,11999,11092,746,161,0,0,9998.75
4221330717,1,23,2.1947,11.8139,6,2000,1000,600,3.3,10000,11999,11451,547,1,0,0,9999.81
4221330717,1,23,2.1947,11.8139,9,2000,1000,600,3.3,10000,11997,11208,656,133,0,0,9998.74
4221330717,1,23,2.1947,11.8139,10,2000,1000,600,3.3,10000,11999,9840,1926,233,0,0,9998.46
4221330717,1,23,2.1947,11.8139,28,2000,1000,600,3.3,10000,11999,10975,1018,6,0,0,9999.68
4221330717,1,23,2.1947,11.8139,29,2000,1000,600,3.3,10000,11999,10095,1873,31,0,0,9999.43
4221330717,1,23,2.1947,11.8139,30,2000,1000,600,3.3,10000,11999,8772,3114,113,0,0,9998.99
4221330717,1,23,2.1947,11.8139,31,2000,1000,600,3.3,10000,11999,6961,4745,293,0,0,9998.2
4221330717,1,23,2.1947,11.8139,1,4000,1000,600,3.3,10000,11999,11451,547,1,0,0,9999.81
4221330717,1,23,2.1947,11.8139,2,4000,1000,600,3.3,10000,11999,4056,6844,1099,0,0,9996.43
4221330717,1,23,2.1947,11.8139,3,4000,1000,600,3.3,10000,11999,11092,746,161,0,0,9998.75
4221330717,1,23,2.1947,11.8139,6,4000,1000,600,3.3,10000,11999,11451,547,1,0,0,9999.81
4221330717,1,23,2.1947,11.8139,9,4000,1000,600,3.3,10000,11997,11208,656,133,0,0,9998.74
4221330717,1,23,2.1947,11.8139,28,4000,1000,600,3.3,10000,11999,10975,1018,6,0,0,9999.68
4221330717,1,23,2.1947,11.8139,29,4000,1000,600,3.3,10000,11999,10095,1873,31,0,0,9999.43
4221330717,1,23,2.1947,11.8139,30,4000,1000,600,3.3,10000,11999,8772,3114,113,0,0,9998.99
4221330717,1,23,2.1947,11.8139,31,4000,1000,600,3.3,10000,11999,6961,4745,293,0,0,9998.2
4221330717,1,23,2.1947,11.8139,10,5000,1000,600,3.3,10000,11999,9834,1932,233,0,0,9998.45
4221330717,1,23,2.1947,11.8139,1,5000,1000,600,3.3,10000,11999,11451,547,1,0,0,9999.81
4221330717,1,23,2.1947,11.8139,2,5000,1000,600,3.3,10000,11999,4056,6844,1099,0,0,9996.43
4221330717,1,23,2.1947,11.8139,3,5000,1000,600,3.3,10000,11999,11092,746,161,0,0,9998.75
4221330717,1,23,2.1947,11.8139,6,5000,1000,600,3.3,10000,11999,11613,384,2,0,0,9999.77
