RunSeed,Seed,Algoritmo,Radius,nDevices,appPeriodsSeconds,batteryVoltage,batteryEnergyInit,hours,TxPowerdBm,PHYTotal,PHYSuccessful,PHYInterfered,PHYNoMoreReceivers,PHYUnderSensitivity,PHYLostBecauseTX,batteryEnergyFinalcurrenthora
861648815,1,6,4000,1000,600,3.3,10000,4,9,23999,21492,2080,427,0,0,9998.010839,0.041859
861648815,1,6,5000,1000,600,3.3,10000,4,9,23999,21332,2080,426,161,0,9998.010581,0.041865
861648815,1,6,6000,1000,600,3.3,10000,4,9,23999,21003,2077,426,493,0,9998.010885,0.041858
861648815,1,6,8000,1000,600,3.3,10000,4,9,23999,19256,2038,419,2286,0,9998.010520,0.041866
716359404,1,6,2000,1000,600,3.3,10000,4,9,24000,21379,2186,435,0,0,9998.010403,0.041869
716359404,1,6,3000,1000,600,3.3,10000,4,9,24000,21379,2186,435,0,0,9998.010082,0.041875
716359404,1,6,4000,1000,600,3.3,10000,4,9,24000,21379,2186,435,0,0,9998.010427,0.041868
716359404,1,6,5000,1000,600,3.3,10000,4,9,24000,21234,2183,435,148,0,9998.010392,0.041869
716359404,1,6,6000,1000,600,3.3,10000,4,9,24000,20829,2180,434,557,0,9998.010437,0.041868
716359404,1,6,8000,1000,600,3.3,10000,4,9,24000,19184,2128,416,2272,0,9998.009951,0.041878
518024951,1,6,2000,1000,600,3.3,10000,4,9,23999,21285,2268,446,0,0,9998.010795,0.041860
518024951,1,6,3000,1000,600,3.3,10000,4,9,23999,21285,2268,446,0,0,9998.010618,0.041864
518024951,1,6,4000,1000,600,3.3,10000,4,9,23999,21285,2268,446,0,0,9998.009644,0.041885
518024951,1,6,5000,1000,600,3.3,10000,4,9,23999,21160,2263,446,130,0,9998.010065,0.041876
518024951,1,6,6000,1000,600,3.3,10000,4,9,23999,20687,2251,446,615,0,9998.010004,0.041877
518024951,1,6,8000,1000,600,3.3,10000,4,9,23999,19082,2202,428,2287,0,9998.010126,0.041874
652227427,1,6,2000,1000,600,3.3,10000,4,9,23999,21322,2290,387,0,0,9998.010865,0.041859
652227427,1,6,3000,1000,600,3.3,10000,4,9,23999,21322,2290,387,0,0,9998.010689,0.041863
652227427,1,6,4000,1000,600,3.3,10000,4,9,23999,21322,2290,387,0,0,9998.009961,0.041878
652227427,1,6,5000,1000,600,3.3,10000,4,9,23999,21118,2290,387,204,0,9998.010326,0.041870
652227427,1,6,6000,1000,600,3.3,10000,4,9,23999,20699,2283,385,632,0,9998.009718,0.041883
652227427,1,6,8000,1000,600,3.3,10000,4,9,23999,18978,2252,370,2399,0,9998.009931,0.041879
2447348191,1,6,2000,1000,600,3.3,10000,4,9,24000,21409,2194,397,0,0,9998.010803,0.041860
2447348191,1,6,3000,1000,600,3.3,10000,4,9,24000,21409,2194,397,0,0,9998.010720,0.041862
2447348191,1,6,4000,1000,600,3.3,10000,4,9,24000,21409,2194,397,0,0,9998.010279,0.041871
2447348191,1,6,5000,1000,600,3.3,10000,4,9,24000,21256,2194,396,154,0,9998.009692,0.041884
2447348191,1,6,6000,1000,600,3.3,10000,4,9,24000,20852,2185,394,569,0,9998.010185,0.041873
2447348191,1,6,8000,1000,600,3.3,10000,4,9,24000,19301,2140,382,2177,0,9998.010306,0.041871
2314927680,1,5,2000,1000,600,3.3,10000,4,9,24000,21838,1884,278,0,0,9998.367619,0.034351
2314927680,1,5,3000,1000,600,3.3,10000,4,9,24000,21838,1884,278,0,0,9998.367304,0.034358
2314927680,1,5,4000,1000,600,3.3,10000,4,9,24000,21835,1887,278,0,0,9998.366865,0.034367
2314927680,1,5,5000,1000,600,3.3,10000,4,9,24000,21342,1874,277,507,0,9998.366378,0.034378
2314927680,1,5,6000,1000,600,3.3,10000,4,9,24000,20372,1833,270,1525,0,9998.366683,0.034371
2314927680,1,5,8000,1000,600,3.3,10000,4,9,24000,17828,1744,261,4167,0,9998.366683,0.034371
861648815,1,5,2000,1000,600,3.3,10000,4,9,23999,22222,1490,287,0,0,9998.367555,0.034353
861648815,1,5,3000,1000,600,3.3,10000,4,9,23999,22222,1490,287,0,0,9998.367627,0.034351
861648815,1,5,4000,1000,600,3.3,10000,4,9,23999,22222,1490,287,0,0,9998.367511,0.034354
861648815,1,5,5000,1000,600,3.3,10000,4,9,23999,21750,1477,285,487,0,9998.367313,0.034358
861648815,1,5,6000,1000,600,3.3,10000,4,9,23999,20724,1466,284,1525,0,9998.367644,0.034351
861648815,1,5,8000,1000,600,3.3,10000,4,9,23999,18294,1414,272,4019,0,9998.367607,0.034352
716359404,1,5,2000,1000,600,3.3,10000,4,9,24000,22556,1174,270,0,0,9998.367499,0.034354
716359404,1,5,3000,1000,600,3.3,10000,4,9,24000,22556,1174,270,0,0,9998.367117,0.034362
716359404,1,5,4000,1000,600,3.3,10000,4,9,24000,22556,1174,270,0,0,9998.367244,0.034359
716359404,1,5,5000,1000,600,3.3,10000,4,9,24000,22086,1162,269,483,0,9998.366704,0.034371
716359404,1,5,6000,1000,600,3.3,10000,4,9,24000,20917,1147,266,1670,0,9998.366704,0.034371
716359404,1,5,8000,1000,600,3.3,10000,4,9,24000,18501,1094,250,4155,0,9998.366771,0.034369
518024951,1,5,2000,1000,600,3.3,10000,4,9,23999,22127,1573,299,0,0,9998.367705,0.034350
518024951,1,5,3000,1000,600,3.3,10000,4,9,23999,22127,1573,299,0,0,9998.367124,0.034362
518024951,1,5,4000,1000,600,3.3,10000,4,9,23999,22127,1573,299,0,0,9998.366530,0.034374
518024951,1,5,5000,1000,600,3.3,10000,4,9,23999,21659,1553,298,489,0,9998.366626,0.034372
518024951,1,5,6000,1000,600,3.3,10000,4,9,23999,20517,1516,297,1669,0,9998.366914,0.034366
518024951,1,5,8000,1000,600,3.3,10000,4,9,23999,18154,1467,284,4094,0,9998.366541,0.034374
652227427,1,5,2000,1000,600,3.3,10000,4,9,23999,22255,1476,268,0,0,9998.367744,0.034349
652227427,1,5,3000,1000,600,3.3,10000,4,9,23999,22255,1476,268,0,0,9998.367461,0.034355
652227427,1,5,4000,1000,600,3.3,10000,4,9,23999,22255,1476,268,0,0,9998.367236,0.034360
652227427,1,5,5000,1000,600,3.3,10000,4,9,23999,21702,1466,265,566,0,9998.367276,0.034359
652227427,1,5,6000,1000,600,3.3,10000,4,9,23999,20597,1457,263,1682,0,9998.367276,0.034359
652227427,1,5,8000,1000,600,3.3,10000,4,9,23999,18028,1413,245,4313,0,9998.367331,0.034358
2447348191,1,5,2000,1000,600,3.3,10000,4,9,24000,22121,1617,262,0,0,9998.367626,0.034351
2447348191,1,5,3000,1000,600,3.3,10000,4,9,24000,22121,1617,262,0,0,9998.367665,0.034350
2447348191,1,5,4000,1000,600,3.3,10000,4,9,24000,22121,1617,262,0,0,9998.367548,0.034353
2447348191,1,5,5000,1000,600,3.3,10000,4,9,24000,21581,1612,261,546,0,9998.367665,0.034350
2447348191,1,5,6000,1000,600,3.3,10000,4,9,24000,20577,1594,256,1573,0,9998.366754,0.034370
2447348191,1,5,8000,1000,600,3.3,10000,4,9,24000,18229,1535,246,3990,0,9998.366997,0.034365
2314927680,1,2,2000,1000,600,3.3,10000,4,9,24000,23237,747,16,0,0,9999.482194,0.010897
2314927680,1,2,3000,1000,600,3.3,10000,4,9,24000,23237,747,16,0,0,9999.482250,0.010895
2314927680,1,2,4000,1000,600,3.3,10000,4,9,24000,23237,747,16,0,0,9999.482369,0.010893
2314927680,1,2,5000,1000,600,3.3,10000,4,9,24000,21193,639,16,2152,0,9999.482369,0.010893
2314927680,1,2,6000,1000,600,3.3,10000,4,9,24000,18071,434,13,5482,0,9999.482374,0.010893
2314927680,1,2,8000,1000,600,3.3,10000,4,9,24000,13722,281,9,9988,0,9999.482374,0.010893
861648815,1,2,2000,1000,600,3.3,10000,4,9,24000,23384,593,23,0,0,9999.482227,0.010896
861648815,1,2,3000,1000,600,3.3,10000,4,9,24000,23384,593,23,0,0,9999.482211,0.010896
861648815,1,2,4000,1000,600,3.3,10000,4,9,24000,23384,593,23,0,0,9999.482330,0.010894
861648815,1,2,5000,1000,600,3.3,10000,4,9,24000,21345,492,22,2141,0,9999.482334,0.010894
861648815,1,2,6000,1000,600,3.3,10000,4,9,24000,18205,397,18,5380,0,9999.482364,0.010893
861648815,1,2,8000,1000,600,3.3,10000,4,9,24000,13908,278,14,9800,0,9999.482364,0.010893
716359404,1,2,2000,1000,600,3.3,10000,4,9,24000,23310,676,14,0,0,9999.482107,0.010898
716359404,1,2,3000,1000,600,3.3,10000,4,9,24000,23310,676,14,0,0,9999.482170,0.010897
716359404,1,2,4000,1000,600,3.3,10000,4,9,24000,23310,676,14,0,0,9999.482191,0.010897
716359404,1,2,5000,1000,600,3.3,10000,4,9,24000,21318,550,14,2118,0,9999.482194,0.010897
716359404,1,2,6000,1000,600,3.3,10000,4,9,24000,17936,400,14,5650,0,9999.482194,0.010897
716359404,1,2,8000,1000,600,3.3,10000,4,9,24000,13922,273,10,9795,0,9999.482133,0.010898
518024951,1,2,2000,1000,600,3.3,10000,4,9,23999,23325,651,23,0,0,9999.482111,0.010898
518024951,1,2,3000,1000,600,3.3,10000,4,9,23999,23325,651,23,0,0,9999.482219,0.010896
518024951,1,2,4000,1000,600,3.3,10000,4,9,23999,23325,651,23,0,0,9999.482288,0.010895
518024951,1,2,5000,1000,600,3.3,10000,4,9,23999,21367,555,23,2054,0,9999.482301,0.010894
518024951,1,2,6000,1000,600,3.3,10000,4,9,23999,17898,398,21,5682,0,9999.482304,0.010894
518024951,1,2,8000,1000,600,3.3,10000,4,9,23999,13764,277,15,9943,0,9999.482304,0.010894
652227427,1,2,2000,1000,600,3.3,10000,4,9,24000,23352,619,29,0,0,9999.482287,0.010895
652227427,1,2,3000,1000,600,3.3,10000,4,9,24000,23352,619,29,0,0,9999.482301,0.010894
652227427,1,2,4000,1000,600,3.3,10000,4,9,24000,23352,619,29,0,0,9999.482324,0.010894
652227427,1,2,5000,1000,600,3.3,10000,4,9,24000,21174,531,28,2267,0,9999.482412,0.010892
652227427,1,2,6000,1000,600,3.3,10000,4,9,24000,17894,344,24,5738,0,9999.482412,0.010892
652227427,1,2,8000,1000,600,3.3,10000,4,9,24000,13923,226,17,9834,0,9999.482412,0.010892
2447348191,1,2,2000,1000,600,3.3,10000,4,9,24000,23271,701,28,0,0,9999.482234,0.010896
2447348191,1,2,3000,1000,600,3.3,10000,4,9,24000,23271,701,28,0,0,9999.482307,0.010894
2447348191,1,2,4000,1000,600,3.3,10000,4,9,24000,23271,701,28,0,0,9999.482402,0.010892
2447348191,1,2,5000,1000,600,3.3,10000,4,9,24000,21301,623,26,2050,0,9999.482410,0.010892
2447348191,1,2,6000,1000,600,3.3,10000,4,9,24000,17956,508,20,5516,0,9999.482410,0.010892
2447348191,1,2,8000,1000,600,3.3,10000,4,9,24000,13878,361,18,9743,0,9999.482410,0.010892
2314927680,1,4,2000,1000,600,3.3,10000,4,9,24000,23301,693,6,0,0,9999.643508,0.007502
2314927680,1,4,3000,1000,600,3.3,10000,4,9,24000,22598,1354,48,0,0,9999.247897,0.015827
2314927680,1,4,4000,1000,600,3.3,10000,4,9,24000,21466,2185,349,0,0,9998.142227,0.039095
2314927680,1,4,5000,1000,600,3.3,10000,4,9,23999,17826,5096,824,253,0,9997.154647,0.059877
2314927680,1,4,6000,1000,600,3.3,10000,4,9,23998,14869,7426,1180,523,0,9996.606010,0.071422
2314927680,1,4,8000,1000,600,3.3,10000,4,9,23998,11349,10350,1532,767,0,9996.042131,0.083288
861648815,1,4,2000,1000,600,3.3,10000,4,9,
716359404,1,4,2000,1000,600,3.3,10000,4,9,24000,23246,750,4,0,0,9999.642485,0.007523
716359404,1,4,3000,1000,600,3.3,10000,4,9,24000,22978,982,40,0,0,9999.231549,0.016171
716359404,1,4,4000,1000,600,3.3,10000,4,9,24000,21829,1795,376,0,0,9998.135254,0.039241
716359404,1,4,5000,1000,600,3.3,10000,4,9,24000,17964,4914,847,275,0,9997.151362,0.059946
716359404,1,4,6000,1000,600,3.3,10000,4,9,24000,14767,7452,1124,657,0,9996.619078,0.071147
716359404,1,4,8000,1000,600,3.3,10000,4,9,24000,11292,10361,1471,876,0,9996.059210,0.082929
518024951,1,4,2000,1000,600,3.3,10000,4,9,23999,23306,683,10,0,0,9999.642480,0.007524
518024951,1,4,3000,1000,600,3.3,10000,4,9,23999,22650,1291,58,0,0,9999.227277,0.016261
518024951,1,4,4000,1000,600,3.3,10000,4,9,23999,21440,2140,419,0,0,9998.105543,0.039867
518024951,1,4,5000,1000,600,3.3,10000,4,9,23999,17601,5172,943,283,0,9997.106498,0.060890
518024951,1,4,6000,1000,600,3.3,10000,4,9,23999,14082,7924,1398,595,0,9996.548120,0.072641
518024951,1,4,8000,1000,600,3.3,10000,4,9,23999,11168,10320,1765,746,0,9996.047065,0.083185
652227427,1,4,2000,1000,600,3.3,10000,4,9,24000,23194,792,14,0,0,9999.637756,0.007623
652227427,1,4,3000,1000,600,3.3,10000,4,9,24000,22837,1117,46,0,0,9999.220800,0.016397
652227427,1,4,4000,1000,600,3.3,10000,4,9,23999,21530,2103,366,0,0,9998.079038,0.040424
652227427,1,4,5000,1000,600,3.3,10000,4,9,23998,17622,5173,851,352,0,9997.100993,0.061006
652227427,1,4,6000,1000,600,3.3,10000,4,9,23998,14585,7626,1125,662,0,9996.589871,0.071762
652227427,1,4,8000,1000,600,3.3,10000,4,9,23998,11415,10329,1461,793,0,9996.074892,0.082599
2447348191,1,4,2000,1000,600,3.3,10000,4,9,24000,23450,543,7,0,0,9999.638355,0.007610
2447348191,1,4,3000,1000,600,3.3,10000,4,9,24000,22765,1179,56,0,0,9999.214190,0.016536
2447348191,1,4,4000,1000,600,3.3,10000,4,9,24000,21569,2062,369,0,0,9998.054151,0.040948
2447348191,1,4,5000,1000,600,3.3,10000,4,9,23999,17233,5628,846,292,0,9997.014564,0.062825
2447348191,1,4,6000,1000,600,3.3,10000,4,9,23999,14427,7966,1114,492,0,9996.516201,0.073312
2447348191,1,4,8000,1000,600,3.3,10000,4,9,23998,11204,10740,1382,672,0,9995.990348,0.084378
2314927680,1,7,2000,1000,600,3.3,10000,4,9,23999,18920,4345,734,0,0,9997.292578,0.056974
2314927680,1,7,3000,1000,600,3.3,10000,4,9,23999,18919,4346,734,0,0,9997.292578,0.056974
2314927680,1,7,4000,1000,600,3.3,10000,4,9,23999,18919,4346,734,0,0,9997.290007,0.057028
2314927680,1,7,5000,1000,600,3.3,10000,4,9,23999,18796,4346,734,123,0,9997.289539,0.057038
2314927680,1,7,6000,1000,600,3.3,10000,4,9,23999,18352,4342,731,574,0,9997.287625,0.057079
2314927680,1,7,8000,1000,600,3.3,10000,4,9,23999,17031,4306,723,1939,0,9997.288323,0.057064
861648815,1,7,2000,1000,600,3.3,10000,4,9,23999,18975,4263,761,0,0,9997.292884,0.056968
861648815,1,7,3000,1000,600,3.3,10000,4,9,23999,18975,4263,761,0,0,9997.292845,0.056969
861648815,1,7,4000,1000,600,3.3,10000,4,9,23999,18975,4263,761,0,0,9997.292594,0.056974
861648815,1,7,5000,1000,600,3.3,10000,4,9,23999,18816,4263,760,160,0,9997.291622,0.056994
861648815,1,7,6000,1000,600,3.3,10000,4,9,23999,18494,4259,759,487,0,9997.291044,0.057007
861648815,1,7,8000,1000,600,3.3,10000,4,9,23999,17144,4245,749,1861,0,9997.291166,0.057004
716359404,1,7,2000,1000,600,3.3,10000,4,9,24000,19052,4171,777,0,0,9997.292510,0.056976
716359404,1,7,3000,1000,600,3.3,10000,4,9,24000,19050,4173,777,0,0,9997.292395,0.056978
716359404,1,7,4000,1000,600,3.3,10000,4,9,24000,19050,4173,777,0,0,9997.292033,0.056986
716359404,1,7,5000,1000,600,3.3,10000,4,9,24000,18917,4172,776,135,0,9997.291374,0.057000
716359404,1,7,6000,1000,600,3.3,10000,4,9,24000,18520,4168,775,537,0,9997.290015,0.057028
716359404,1,7,8000,1000,600,3.3,10000,4,9,24000,17243,4145,759,1853,0,9997.289733,0.057034
518024951,1,7,2000,1000,600,3.3,10000,4,9,23999,18866,4334,799,0,0,9997.292959,0.056966
518024951,1,7,3000,1000,600,3.3,10000,4,9,23999,18866,4334,799,0,0,9997.292421,0.056978
518024951,1,7,4000,1000,600,3.3,10000,4,9,23999,18866,4334,799,0,0,9997.290836,0.057011
518024951,1,7,5000,1000,600,3.3,10000,4,9,23999,18742,4329,799,129,0,9997.289980,0.057029
518024951,1,7,6000,1000,600,3.3,10000,4,9,23999,18276,4320,797,606,0,9997.289616,0.057037
518024951,1,7,8000,1000,600,3.3,10000,4,9,23999,17084,4303,779,1833,0,9997.290284,0.057023
652227427,1,7,2000,1000,600,3.3,10000,4,9,23998,19054,4222,722,0,0,9997.292859,0.056968
652227427,1,7,3000,1000,600,3.3,10000,4,9,23998,19054,4222,722,0,0,9997.292756,0.056971
652227427,1,7,4000,1000,600,3.3,10000,4,9,23998,19054,4222,722,0,0,9997.292859,0.056968
652227427,1,7,5000,1000,600,3.3,10000,4,9,23998,18857,4220,722,199,0,9997.292251,0.056981
652227427,1,7,6000,1000,600,3.3,10000,4,9,23998,18441,4215,721,621,0,9997.291855,0.056990
652227427,1,7,8000,1000,600,3.3,10000,4,9,23998,17153,4202,706,1937,0,9997.290974,0.057008
2447348191,1,7,2000,1000,600,3.3,10000,4,9,23999,19221,4077,701,0,0,9997.292978,0.056966
2447348191,1,7,3000,1000,600,3.3,10000,4,9,23999,19221,4077,701,0,0,9997.292778,0.056970
2447348191,1,7,4000,1000,600,3.3,10000,4,9,23999,19221,4077,701,0,0,9997.291975,0.056987
2447348191,1,7,5000,1000,600,3.3,10000,4,9,23999,19069,4077,700,153,0,9997.289878,0.057031
2447348191,1,7,6000,1000,600,3.3,10000,4,9,23999,18668,4070,698,563,0,9997.289082,0.057048
2447348191,1,7,8000,1000,600,3.3,10000,4,9,23999,17491,4043,690,1775,0,9997.290121,0.057026
861648815,1,4,2000,1000,600,3.3,10000,4,9,24000,23427,569,4,0,0,9999.634432,0.007693
861648815,1,4,3000,1000,600,3.3,10000,4,9,24000,22576,1377,47,0,0,9999.213741,0.016546
861648815,1,4,4000,1000,600,3.3,10000,4,9,23999,21542,2040,417,0,0,9998.021655,0.041632
861648815,1,4,5000,1000,600,3.3,10000,4,9,23999,17691,5199,868,241,0,9997.101304,0.060999
861648815,1,4,6000,1000,600,3.3,10000,4,9,23999,14785,7576,1196,442,0,9996.577524,0.072022
861648815,1,4,8000,1000,600,3.3,10000,4,9,23999,11560,10251,1551,637,0,9996.041907,0.083293
652227427,1,32,8000,1000,600,3.3,10000,4,9,9995.599662,0.092600
861648815,1,27,2000,1000,600,3.3,10000,4,9,9999.737426,0.005526
861648815,1,27,3000,1000,600,3.3,10000,4,9,9999.737526,0.005523
861648815,1,27,4000,1000,600,3.3,10000,4,9,9999.737570,0.005523
861648815,1,27,5000,1000,600,3.3,10000,4,9,9999.737583,0.005522
861648815,1,27,6000,1000,600,3.3,10000,4,9,9999.737597,0.005522
861648815,1,27,8000,1000,600,3.3,10000,4,9,9999.737597,0.005522
