RunSeed,Seed,Algoritmo,Radius,nDevices,appPeriodsSeconds,batteryVoltage,batteryEnergyInit,hours,TxPowerdBm,PHYTotal,PHYSuccessful,PHYInterfered,PHYNoMoreReceivers,PHYUnderSensitivity,PHYLostBecauseTX,batteryEnergyFinal,currenthora
861648815,1,4,2000,1000,600,3.3,10000,4,9,24000,22562,499,3,936,0,9999.620945,0.007977
861648815,1,4,3000,1000,600,3.3,10000,4,9,24000,20718,1144,41,2097,0,9999.181144,0.017232
861648815,1,4,4000,1000,600,3.3,10000,4,9,23999,19416,1777,388,2418,0,9997.932578,0.043506
861648815,1,4,5000,1000,600,3.3,10000,4,9,23999,15864,4229,752,3154,0,9996.975220,0.063653
861648815,1,4,6000,1000,600,3.3,10000,4,9,24000,13372,6129,993,3506,0,9996.426667,0.075196
861648815,1,4,8000,1000,600,3.3,10000,4,9,24000,10236,6233,909,6622,0,9995.870224,0.086906
716359404,1,4,2000,1000,600,3.3,10000,4,9,24000,22426,658,4,912,0,9999.629707,0.007792
716359404,1,4,3000,1000,600,3.3,10000,4,9,24000,21027,815,37,2121,0,9999.201276,0.016808
716359404,1,4,4000,1000,600,3.3,10000,4,9,24000,19520,1468,343,2669,0,9998.058322,0.040860
716359404,1,4,5000,1000,600,3.3,10000,4,9,24000,16073,4151,731,3045,0,9997.024307,0.062620
716359404,1,4,6000,1000,600,3.3,10000,4,9,24000,13389,5915,912,3784,0,9996.473233,0.074216
716359404,1,4,8000,1000,600,3.3,10000,4,9,24000,10049,6493,860,6598,0,9995.891316,0.086462
518024951,1,4,2000,1000,600,3.3,10000,4,9,23999,22309,600,10,1080,0,9999.629413,0.007799
518024951,1,4,3000,1000,600,3.3,10000,4,9,23999,20749,1084,55,2111,0,9999.195541,0.016929
518024951,1,4,4000,1000,600,3.3,10000,4,9,23999,19178,1823,387,2611,0,9998.031598,0.041423
518024951,1,4,5000,1000,600,3.3,10000,4,9,23999,15784,4300,826,3089,0,9996.980019,0.063552
518024951,1,4,6000,1000,600,3.3,10000,4,9,23999,12734,6420,1158,3687,0,9996.399631,0.075765
518024951,1,4,8000,1000,600,3.3,10000,4,9,23999,9892,6428,1017,6662,0,9995.877272,0.086758
652227427,1,4,2000,1000,600,3.3,10000,4,9,24000,22243,678,12,1067,0,9999.624698,0.007898
652227427,1,4,3000,1000,600,3.3,10000,4,9,24000,20555,971,43,2431,0,9999.189232,0.017062
652227427,1,4,4000,1000,600,3.3,10000,4,9,23999,19176,1787,341,2695,0,9998.000172,0.042084
652227427,1,4,5000,1000,600,3.3,10000,4,9,23998,15702,4292,764,3240,0,9996.972944,0.063701
652227427,1,4,6000,1000,600,3.3,10000,4,9,23998,13253,6186,891,3668,0,9996.437978,0.074958
652227427,1,4,8000,1000,600,3.3,10000,4,9,24000,10122,6161,849,6868,0,9995.911241,0.086043
2447348191,1,4,2000,1000,600,3.3,10000,4,9,24000,22507,485,6,1002,0,9999.625892,0.007873
2447348191,1,4,3000,1000,600,3.3,10000,4,9,24000,20875,960,51,2114,0,9999.181889,0.017216
2447348191,1,4,4000,1000,600,3.3,10000,4,9,24000,19586,1721,334,2359,0,9997.970617,0.042706
2447348191,1,4,5000,1000,600,3.3,10000,4,9,23999,15471,4702,747,3079,0,9996.883422,0.065585
2447348191,1,4,6000,1000,600,3.3,10000,4,9,23999,13340,6442,935,3282,0,9996.358687,0.076627
2447348191,1,4,8000,1000,600,3.3,10000,4,9,23998,9979,6767,809,6443,0,9995.814727,0.088074

2314927680,1,3,2000,1000,600,3.3,10000,4,9,24000,22440,574,41,945,0,9999.264856,0.015470
2314927680,1,3,3000,1000,600,3.3,10000,4,9,24000,20085,450,37,3428,0,9999.263963,0.015489
2314927680,1,3,4000,1000,600,3.3,10000,4,9,24000,16959,355,36,6650,0,9999.266539,0.015435
2314927680,1,3,5000,1000,600,3.3,10000,4,9,24000,14391,268,26,9315,0,9999.266437,0.015437
2314927680,1,3,6000,1000,600,3.3,10000,4,9,24000,11801,206,18,11975,0,9999.266596,0.015434
2314927680,1,3,8000,1000,600,3.3,10000,4,9,24000,8484,121,10,15385,0,9999.268597,0.015391
861648815,1,3,2000,1000,600,3.3,10000,4,9,24000,22323,579,51,1047,0,9999.266340,0.015439
861648815,1,3,3000,1000,600,3.3,10000,4,9,24000,20277,460,52,3211,0,9999.266274,0.015440
861648815,1,3,4000,1000,600,3.3,10000,4,9,24000,16791,375,42,6792,0,9999.267800,0.015408
861648815,1,3,5000,1000,600,3.3,10000,4,9,24000,14252,312,27,9409,0,9999.265943,0.015447
861648815,1,3,6000,1000,600,3.3,10000,4,9,24000,11865,213,22,11900,0,9999.266174,0.015442
861648815,1,3,8000,1000,600,3.3,10000,4,9,24000,8616,104,9,15271,0,9999.266440,0.015437
716359404,1,3,2000,1000,600,3.3,10000,4,9,24000,22337,633,29,1001,0,9999.264732,0.015473
716359404,1,3,3000,1000,600,3.3,10000,4,9,24000,20195,499,26,3280,0,9999.265387,0.015459
716359404,1,3,4000,1000,600,3.3,10000,4,9,24000,16855,372,21,6752,0,9999.263733,0.015494
716359404,1,3,5000,1000,600,3.3,10000,4,9,24000,14552,241,23,9184,0,9999.266880,0.015428
716359404,1,3,6000,1000,600,3.3,10000,4,9,24000,11763,234,14,11989,0,9999.263926,0.015490
716359404,1,3,8000,1000,600,3.3,10000,4,9,24000,8716,118,7,15159,0,9999.265123,0.015465
518024951,1,3,2000,1000,600,3.3,10000,4,9,23999,22396,584,56,963,0,9999.268795,0.015387
518024951,1,3,3000,1000,600,3.3,10000,4,9,24000,20043,447,49,3461,0,9999.264505,0.015478
518024951,1,3,4000,1000,600,3.3,10000,4,9,24000,16860,341,42,6757,0,9999.263889,0.015491
518024951,1,3,5000,1000,600,3.3,10000,4,9,24000,14420,261,36,9283,0,9999.265287,0.015461
518024951,1,3,6000,1000,600,3.3,10000,4,9,24000,11814,194,23,11969,0,9999.266488,0.015436
518024951,1,3,8000,1000,600,3.3,10000,4,9,23999,8371,111,15,15502,0,9999.265591,0.015455
652227427,1,3,2000,1000,600,3.3,10000,4,9,24000,22347,550,53,1050,0,9999.261209,0.015547
652227427,1,3,3000,1000,600,3.3,10000,4,9,24000,20261,395,47,3297,0,9999.266713,0.015431
652227427,1,3,4000,1000,600,3.3,10000,4,9,24000,16923,311,36,6730,0,9999.264306,0.015482
652227427,1,3,5000,1000,600,3.3,10000,4,9,24000,14345,272,34,9349,0,9999.260011,0.015572
652227427,1,3,6000,1000,600,3.3,10000,4,9,24000,11844,183,26,11947,0,9999.265469,0.015457
652227427,1,3,8000,1000,600,3.3,10000,4,9,24000,8451,113,21,15415,0,9999.267049,0.015424
2447348191,1,3,2000,1000,600,3.3,10000,4,9,24000,22256,622,50,1072,0,9999.268296,0.015398
2447348191,1,3,3000,1000,600,3.3,10000,4,9,24000,20166,509,48,3277,0,9999.265193,0.015463
2447348191,1,3,4000,1000,600,3.3,10000,4,9,24000,16789,416,39,6756,0,9999.266826,0.015429
2447348191,1,3,5000,1000,600,3.3,10000,4,9,24000,14355,316,34,9295,0,9999.267443,0.015416
2447348191,1,3,6000,1000,600,3.3,10000,4,9,24000,11831,253,26,11890,0,9999.261451,0.015542
2447348191,1,3,8000,1000,600,3.3,10000,4,9,24000,8378,156,18,15448,0,9999.264675,0.015474
2314927680,1,3,2000,1000,600,3.3,10000,4,9,24000,22340,552,40,1068,0,9999.269481,0.015373
2314927680,1,3,3000,1000,600,3.3,10000,4,9,24000,20161,452,41,3346,0,9999.266462,0.015436
2314927680,1,3,4000,1000,600,3.3,10000,4,9,24000,16818,368,35,6779,0,9999.267861,0.015407
2314927680,1,3,5000,1000,600,3.3,10000,4,9,24000,14141,287,25,9547,0,9999.269199,0.015379
2314927680,1,3,6000,1000,600,3.3,10000,4,9,24000,11889,183,18,11910,0,9999.266002,0.015446
2314927680,1,3,8000,1000,600,3.3,10000,4,9,24000,8453,99,7,15441,0,9999.267099,0.015423
861648815,1,3,2000,1000,600,3.3,10000,4,9,24000,22469,563,52,916,0,9999.267450,0.015416
861648815,1,3,3000,1000,600,3.3,10000,4,9,24000,20136,439,45,3380,0,9999.264926,0.015469
861648815,1,3,4000,1000,600,3.3,10000,4,9,24000,16747,361,44,6848,0,9999.266717,0.015431
861648815,1,3,5000,1000,600,3.3,10000,4,9,24000,14374,280,30,9316,0,9999.264537,0.015477
861648815,1,3,6000,1000,600,3.3,10000,4,9,24000,12015,217,23,11745,0,9999.265108,0.015465
861648815,1,3,8000,1000,600,3.3,10000,4,9,24000,8393,104,12,15491,0,9999.265496,0.015457
716359404,1,3,2000,1000,600,3.3,10000,4,9,24000,22293,623,29,1055,0,9999.265595,0.015455
716359404,1,3,3000,1000,600,3.3,10000,4,9,24000,20205,497,29,3269,0,9999.264560,0.015476
716359404,1,3,4000,1000,600,3.3,10000,4,9,24000,16848,407,24,6721,0,9999.268314,0.015397
716359404,1,3,5000,1000,600,3.3,10000,4,9,24000,14290,270,20,9420,0,9999.268175,0.015400
716359404,1,3,6000,1000,600,3.3,10000,4,9,24000,11790,193,13,12004,0,9999.263512,0.015498
716359404,1,3,8000,1000,600,3.3,10000,4,9,24000,8644,136,9,15211,0,9999.267627,0.015412
518024951,1,3,2000,1000,600,3.3,10000,4,9,23999,22318,594,57,1030,0,9999.265752,0.015451
518024951,1,3,3000,1000,600,3.3,10000,4,9,24000,20017,449,56,3478,0,9999.265825,0.015450
518024951,1,3,4000,1000,600,3.3,10000,4,9,23999,16871,356,46,6726,0,9999.268160,0.015401
518024951,1,3,5000,1000,600,3.3,10000,4,9,24000,14422,276,29,9273,0,9999.266050,0.015445
518024951,1,3,6000,1000,600,3.3,10000,4,9,24000,11723,184,24,12069,0,9999.263799,0.015492
518024951,1,3,8000,1000,600,3.3,10000,4,9,23999,8446,124,17,15412,0,9999.266897,0.015427
652227427,1,3,2000,1000,600,3.3,10000,4,9,24000,22304,551,55,1090,0,9999.263914,0.015490
652227427,1,3,3000,1000,600,3.3,10000,4,9,24000,20129,451,47,3373,0,9999.268727,0.015389
652227427,1,3,4000,1000,600,3.3,10000,4,9,24000,16874,315,37,6774,0,9999.265534,0.015456
652227427,1,3,5000,1000,600,3.3,10000,4,9,24000,14327,257,33,9383,0,9999.265385,0.015459
652227427,1,3,6000,1000,600,3.3,10000,4,9,24000,11792,175,27,12006,0,9999.266226,0.015441
652227427,1,3,8000,1000,600,3.3,10000,4,9,24000,8619,127,15,15239,0,9999.264130,0.015485
2447348191,1,3,2000,1000,600,3.3,10000,4,9,24000,22312,595,50,1043,0,9999.261375,0.015543
2447348191,1,3,3000,1000,600,3.3,10000,4,9,24000,19937,510,47,3506,0,9999.266929,0.015427
2447348191,1,3,4000,1000,600,3.3,10000,4,9,24000,16771,441,42,6746,0,9999.266360,0.015439
2447348191,1,3,5000,1000,600,3.3,10000,4,9,24000,14304,363,33,9300,0,9999.263987,0.015488
2447348191,1,3,6000,1000,600,3.3,10000,4,9,24000,11787,222,26,11965,0,9999.268319,0.015397
2447348191,1,3,8000,1000,600,3.3,10000,4,9,24000,8590,164,18,15228,0,9999.268629,0.015391
861648815,1,32,2000,1000,600,3.3,10000,4,9,9995.386742,0.097080
861648815,1,32,3000,1000,600,3.3,10000,4,9,9995.386043,0.097095
861648815,1,32,4000,1000,600,3.3,10000,4,9,9995.381907,0.097182
861648815,1,32,5000,1000,600,3.3,10000,4,9,9995.379129,0.097241
861648815,1,32,6000,1000,600,3.3,10000,4,9,9995.374628,0.097335
861648815,1,32,8000,1000,600,3.3,10000,4,9,9995.383378,0.097151
716359404,1,32,2000,1000,600,3.3,10000,4,9,9995.385343,0.097110
716359404,1,32,3000,1000,600,3.3,10000,4,9,9995.380912,0.097203
716359404,1,32,4000,1000,600,3.3,10000,4,9,9995.377993,0.097264
716359404,1,32,5000,1000,600,3.3,10000,4,9,9995.373887,0.097351
716359404,1,32,6000,1000,600,3.3,10000,4,9,9995.374861,0.097330
716359404,1,32,8000,1000,600,3.3,10000,4,9,9995.385011,0.097117
518024951,1,32,2000,1000,600,3.3,10000,4,9,9995.385880,0.097098
518024951,1,32,3000,1000,600,3.3,10000,4,9,9995.384481,0.097128
518024951,1,32,4000,1000,600,3.3,10000,4,9,9995.387868,0.097057
518024951,1,32,5000,1000,600,3.3,10000,4,9,9995.379284,0.097237
518024951,1,32,6000,1000,600,3.3,10000,4,9,9995.380500,0.097212
518024951,1,32,8000,1000,600,3.3,10000,4,9,9995.385335,0.097110
652227427,1,32,2000,1000,600,3.3,10000,4,9,9995.387513,0.097064
652227427,1,32,3000,1000,600,3.3,10000,4,9,9995.386347,0.097089
652227427,1,32,4000,1000,600,3.3,10000,4,9,9995.380740,0.097207
652227427,1,32,5000,1000,600,3.3,10000,4,9,9995.385436,0.097108
652227427,1,32,6000,1000,600,3.3,10000,4,9,9995.387535,0.097064
652227427,1,32,8000,1000,600,3.3,10000,4,9,9995.383063,0.097158
861648815,1,27,2000,1000,600,3.3,10000,4,9,24000,20610,749,1,2640,0,9999.728114,0.005721
861648815,1,27,3000,1000,600,3.3,10000,4,9,24000,16690,481,1,6828,0,9999.728200,0.005720
861648815,1,27,4000,1000,600,3.3,10000,4,9,24000,14732,466,0,8802,0,9999.727815,0.005728
861648815,1,27,5000,1000,600,3.3,10000,4,9,24000,11436,288,0,12276,0,9999.728134,0.005721
861648815,1,27,6000,1000,600,3.3,10000,4,9,24000,7976,136,0,15888,0,9999.727865,0.005727
861648815,1,27,8000,1000,600,3.3,10000,4,9,24000,4573,35,0,19392,0,9999.728142,0.005721
716359404,1,27,2000,1000,600,3.3,10000,4,9,24000,20456,908,2,2634,0,9999.728066,0.005723
716359404,1,27,3000,1000,600,3.3,10000,4,9,24000,16752,676,2,6570,0,9999.728266,0.005718
716359404,1,27,4000,1000,600,3.3,10000,4,9,24000,14656,481,1,8862,0,9999.727954,0.005725
716359404,1,27,5000,1000,600,3.3,10000,4,9,24000,11675,325,0,12000,0,9999.728007,0.005724
716359404,1,27,6000,1000,600,3.3,10000,4,9,24000,8138,160,0,15702,0,9999.727793,0.005728
716359404,1,27,8000,1000,600,3.3,10000,4,9,24000,4818,36,0,19146,0,9999.727885,0.005726
518024951,1,27,2000,1000,600,3.3,10000,4,9,23999,20468,870,3,2658,0,9999.727682,0.005731
518024951,1,27,3000,1000,600,3.3,10000,4,9,24000,16717,599,0,6684,0,9999.728246,0.005719
518024951,1,27,4000,1000,600,3.3,10000,4,9,23999,14505,476,0,9018,0,9999.728239,0.005719
518024951,1,27,5000,1000,600,3.3,10000,4,9,24000,11561,319,0,12120,0,9999.728285,0.005718
518024951,1,27,6000,1000,600,3.3,10000,4,9,23999,8069,150,0,15780,0,9999.728122,0.005721
518024951,1,27,8000,1000,600,3.3,10000,4,9,23999,4300,49,0,19650,0,9999.727816,0.005728
652227427,1,27,2000,1000,600,3.3,10000,4,9,24000,20496,826,3,2675,0,9999.728075,0.005722
652227427,1,27,3000,1000,600,3.3,10000,4,9,24000,16823,600,2,6575,0,9999.727762,0.005729
652227427,1,27,4000,1000,600,3.3,10000,4,9,24000,14518,497,4,8981,0,9999.727979,0.005724
652227427,1,27,5000,1000,600,3.3,10000,4,9,24000,11425,369,2,12204,0,9999.728058,0.005723
652227427,1,27,6000,1000,600,3.3,10000,4,9,24000,7997,157,2,15844,0,9999.727753,0.005729
652227427,1,27,8000,1000,600,3.3,10000,4,9,24000,4714,38,0,19248,0,9999.728068,0.005722
2447348191,1,27,2000,1000,600,3.3,10000,4,9,24000,20716,737,3,2544,0,9999.727838,0.005727
2447348191,1,27,3000,1000,600,3.3,10000,4,9,24000,16879,471,2,6648,0,9999.728118,0.005721
2447348191,1,27,4000,1000,600,3.3,10000,4,9,24000,14634,358,2,9006,0,9999.728284,0.005718
2447348191,1,27,5000,1000,600,3.3,10000,4,9,24000,11466,267,3,12264,0,9999.728124,0.005721
2447348191,1,27,6000,1000,600,3.3,10000,4,9,24000,8017,160,1,15822,0,9999.728236,0.005719
2447348191,1,27,8000,1000,600,3.3,10000,4,9,24000,4631,49,0,19320,0,9999.727798,0.005728

861648815,1,10,2000,1000,600,3.3,10000,4,9,24000,21593,1458,330,619,0,9998.317497,0.035406
861648815,1,10,3000,1000,600,3.3,10000,4,9,24000,19970,1374,316,2340,0,9998.311919,0.035524
861648815,1,10,4000,1000,600,3.3,10000,4,9,24000,18001,1253,279,4467,0,9998.316492,0.035427
861648815,1,10,5000,1000,600,3.3,10000,4,9,24000,15880,1044,234,6842,0,9998.320058,0.035352
861648815,1,10,6000,1000,600,3.3,10000,4,9,24000,14305,872,189,8634,0,9998.312365,0.035514
861648815,1,10,8000,1000,600,3.3,10000,4,9,24000,11155,687,114,12044,0,9998.312328,0.035515
716359404,1,10,2000,1000,600,3.3,10000,4,9,23999,21849,1300,255,595,0,9998.383066,0.034026
716359404,1,10,3000,1000,600,3.3,10000,4,9,23999,20128,1229,235,2407,0,9998.381402,0.034061
716359404,1,10,4000,1000,600,3.3,10000,4,9,23999,18157,1114,217,4511,0,9998.379095,0.034110
716359404,1,10,5000,1000,600,3.3,10000,4,9,23999,16220,904,190,6685,0,9998.383804,0.034011
716359404,1,10,6000,1000,600,3.3,10000,4,9,24000,14476,811,148,8565,0,9998.378624,0.034120
716359404,1,10,8000,1000,600,3.3,10000,4,9,23999,10893,508,90,12508,0,9998.381258,0.034064
518024951,1,10,2000,1000,600,3.3,10000,4,9,23999,21872,1304,230,593,0,9998.361439,0.034481
518024951,1,10,3000,1000,600,3.3,10000,4,9,23999,20130,1208,224,2437,0,9998.366986,0.034365
518024951,1,10,4000,1000,600,3.3,10000,4,9,23999,18019,1071,199,4710,0,9998.361405,0.034482
518024951,1,10,5000,1000,600,3.3,10000,4,9,23999,16135,943,160,6761,0,9998.360050,0.034511
518024951,1,10,6000,1000,600,3.3,10000,4,9,23999,14364,771,131,8733,0,9998.360489,0.034502
518024951,1,10,8000,1000,600,3.3,10000,4,9,23999,10832,588,101,12478,0,9998.363658,0.034435
652227427,1,10,2000,1000,600,3.3,10000,4,9,23997,21721,1380,269,627,0,9998.354557,0.034626
652227427,1,10,3000,1000,600,3.3,10000,4,9,23998,19959,1332,248,2459,0,9998.353419,0.034650
652227427,1,10,4000,1000,600,3.3,10000,4,9,23998,18011,1158,231,4598,0,9998.355436,0.034608
652227427,1,10,5000,1000,600,3.3,10000,4,9,23998,16110,986,186,6716,0,9998.353530,0.034648
652227427,1,10,6000,1000,600,3.3,10000,4,9,23999,14079,858,146,8916,0,9998.352943,0.034660
652227427,1,10,8000,1000,600,3.3,10000,4,9,23999,10799,588,92,12520,0,9998.353131,0.034656
2447348191,1,10,2000,1000,600,3.3,10000,4,9,23999,21760,1457,311,471,0,9998.305080,0.035668
2447348191,1,10,3000,1000,600,3.3,10000,4,9,23999,20009,1388,298,2304,0,9998.303998,0.035690
2447348191,1,10,4000,1000,600,3.3,10000,4,9,23999,18204,1326,269,4200,0,9998.300842,0.035757
2447348191,1,10,5000,1000,600,3.3,10000,4,9,24000,16260,1065,222,6453,0,9998.307017,0.035627
2447348191,1,10,6000,1000,600,3.3,10000,4,9,23999,14409,965,185,8440,0,9998.305262,0.035664
