RunSeed,Seed,packetSize,N,d,sigma,Algoritmo,Radius,nDevices,appPeriodsSeconds,batteryVoltage,batteryEnergyInit,hours,TxPowerdBm,PHYTotal,PHYSuccessful,PHYInterfered,PHYNoMoreReceivers,PHYUnderSensitivity,PHYLostBecauseTX,batteryEnergyFinal
2314927680,1,23,3.48,8.1,0,6,5000,1,300,3.3,10000,24,9,288,288,0,0,0,0,9990.09
2314927680,1,23,3.48,8.1,0,6,6000,1,300,3.3,10000,24,9,288,288,0,0,0,0,9982.21
2314927680,1,23,3.48,8.1,0,6,8000,1,300,3.3,10000,24,9,288,288,0,0,0,0,9968.01
2314927680,1,23,3.48,8.1,0,6,1000,1,300,3.3,10000,24,12,288,288,0,0,0,0,9996.35
2314927680,1,23,3.48,8.1,0,6,2000,1,300,3.3,10000,24,12,288,288,0,0,0,0,9996.35
2314927680,1,23,3.48,8.1,0,6,3000,1,300,3.3,10000,24,12,288,288,0,0,0,0,9996.35
2314927680,1,23,3.48,8.1,0,6,4000,1,300,3.3,10000,24,12,288,288,0,0,0,0,9996.35
2314927680,1,23,3.48,8.1,0,6,5000,1,300,3.3,10000,24,12,288,288,0,0,0,0,9993.61
2314927680,1,23,3.48,8.1,0,6,6000,1,300,3.3,10000,24,12,288,288,0,0,0,0,9988.58
2314927680,1,23,3.48,8.1,0,6,8000,1,300,3.3,10000,24,12,288,288,0,0,0,0,9979.43
2314927680,1,23,3.48,8.1,0,6,1000,1,300,3.3,10000,24,14,288,288,0,0,0,0,9995.84
2314927680,1,23,3.48,8.1,0,6,2000,1,300,3.3,10000,24,14,288,288,0,0,0,0,9995.84
2314927680,1,23,3.48,8.1,0,6,3000,1,300,3.3,10000,24,14,288,288,0,0,0,0,9995.84
2314927680,1,23,3.48,8.1,0,6,4000,1,300,3.3,10000,24,14,288,288,0,0,0,0,9995.84
2314927680,1,23,3.48,8.1,0,6,5000,1,300,3.3,10000,24,14,288,288,0,0,0,0,9995.84
2314927680,1,23,3.48,8.1,0,6,6000,1,300,3.3,10000,24,14,288,288,0,0,0,0,9992.66
2314927680,1,23,3.48,8.1,0,6,8000,1,300,3.3,10000,24,14,288,288,0,0,0,0,9986.83
2314927680,1,23,3.48,8.1,0,6,1000,1,600,3.3,10000,24,3,144,144,0,0,0,0,9998.43
2314927680,1,23,3.48,8.1,0,6,2000,1,600,3.3,10000,24,3,144,144,0,0,0,0,9998.43
2314927680,1,23,3.48,8.1,0,6,3000,1,600,3.3,10000,24,3,144,144,0,0,0,0,9997.45
2314927680,1,23,3.48,8.1,0,6,4000,1,600,3.3,10000,24,3,144,144,0,0,0,0,9992.43
2314927680,1,23,3.48,8.1,0,6,5000,1,600,3.3,10000,24,3,144,144,0,0,0,0,9986.59
2314927680,1,23,3.48,8.1,0,6,6000,1,600,3.3,10000,24,3,144,144,0,0,0,0,9973.62
2314927680,1,23,3.48,8.1,0,6,8000,1,600,3.3,10000,24,3,144,144,0,0,0,0,9973.62
2314927680,1,23,3.48,8.1,0,6,1000,1,600,3.3,10000,24,6,144,144,0,0,0,0,9998.32
2314927680,1,23,3.48,8.1,0,6,2000,1,600,3.3,10000,24,6,144,144,0,0,0,0,9998.32
2314927680,1,23,3.48,8.1,0,6,3000,1,600,3.3,10000,24,6,144,144,0,0,0,0,9998.32
2314927680,1,23,3.48,8.1,0,6,4000,1,600,3.3,10000,24,6,144,144,0,0,0,0,9995.3
2314927680,1,23,3.48,8.1,0,6,5000,1,600,3.3,10000,24,6,144,144,0,0,0,0,9991.75
2314927680,1,23,3.48,8.1,0,6,6000,1,600,3.3,10000,24,6,144,144,0,0,0,0,9985.36
2314927680,1,23,3.48,8.1,0,6,8000,1,600,3.3,10000,24,6,144,144,0,0,0,0,9971.16
2314927680,1,23,3.48,8.1,0,6,1000,1,600,3.3,10000,24,9,144,144,0,0,0,0,9998.18
2314927680,1,23,3.48,8.1,0,6,2000,1,600,3.3,10000,24,9,144,144,0,0,0,0,9998.18
2314927680,1,23,3.48,8.1,0,6,3000,1,600,3.3,10000,24,9,144,144,0,0,0,0,9998.18
2314927680,1,23,3.48,8.1,0,6,4000,1,600,3.3,10000,24,9,144,144,0,0,0,0,9997
2314927680,1,23,3.48,8.1,0,6,5000,1,600,3.3,10000,24,9,144,144,0,0,0,0,9994.83
2314927680,1,23,3.48,8.1,0,6,6000,1,600,3.3,10000,24,9,144,144,0,0,0,0,9990.89
2314927680,1,23,3.48,8.1,0,6,8000,1,600,3.3,10000,24,9,144,144,0,0,0,0,9983.79
2314927680,1,23,3.48,8.1,0,6,1000,1,600,3.3,10000,24,12,144,144,0,0,0,0,9997.96
2314927680,1,23,3.48,8.1,0,6,2000,1,600,3.3,10000,24,12,144,144,0,0,0,0,9997.96
2314927680,1,23,3.48,8.1,0,6,3000,1,600,3.3,10000,24,12,144,144,0,0,0,0,9997.96
2314927680,1,23,3.48,8.1,0,6,4000,1,600,3.3,10000,24,12,144,144,0,0,0,0,9997.96
2314927680,1,23,3.48,8.1,0,6,5000,1,600,3.3,10000,24,12,144,144,0,0,0,0,9996.59
2314927680,1,23,3.48,8.1,0,6,6000,1,600,3.3,10000,24,12,144,144,0,0,0,0,9994.08
2314927680,1,23,3.48,8.1,0,6,8000,1,600,3.3,10000,24,12,144,144,0,0,0,0,9989.5
2314927680,1,23,3.48,8.1,0,6,1000,1,600,3.3,10000,24,14,144,144,0,0,0,0,9997.71
2314927680,1,23,3.48,8.1,0,6,2000,1,600,3.3,10000,24,14,144,144,0,0,0,0,9997.71
2314927680,1,23,3.48,8.1,0,6,3000,1,600,3.3,10000,24,14,144,144,0,0,0,0,9997.71
2314927680,1,23,3.48,8.1,0,6,4000,1,600,3.3,10000,24,14,144,144,0,0,0,0,9997.71
2314927680,1,23,3.48,8.1,0,6,5000,1,600,3.3,10000,24,14,144,144,0,0,0,0,9997.71
2314927680,1,23,3.48,8.1,0,6,6000,1,600,3.3,10000,24,14,144,144,0,0,0,0,9996.12
2314927680,1,23,3.48,8.1,0,6,8000,1,600,3.3,10000,24,14,144,144,0,0,0,0,9993.2
2314927680,1,23,3.48,8.1,0,6,1000,1,1200,3.3,10000,24,3,72,72,0,0,0,0,9999
2314927680,1,23,3.48,8.1,0,6,2000,1,1200,3.3,10000,24,3,72,72,0,0,0,0,9999
2314927680,1,23,3.48,8.1,0,6,3000,1,1200,3.3,10000,24,3,72,72,0,0,0,0,9998.51
2314927680,1,23,3.48,8.1,0,6,4000,1,1200,3.3,10000,24,3,72,72,0,0,0,0,9996
2314927680,1,23,3.48,8.1,0,6,5000,1,1200,3.3,10000,24,3,72,72,0,0,0,0,9993.08
2314927680,1,23,3.48,8.1,0,6,6000,1,1200,3.3,10000,24,3,72,72,0,0,0,0,9986.59
2314927680,1,23,3.48,8.1,0,6,8000,1,1200,3.3,10000,24,3,72,72,0,0,0,0,9986.59
2314927680,1,23,3.48,8.1,0,6,1000,1,1200,3.3,10000,24,6,72,72,0,0,0,0,9998.95
2314927680,1,23,3.48,8.1,0,6,2000,1,1200,3.3,10000,24,6,72,72,0,0,0,0,9998.95
2314927680,1,23,3.48,8.1,0,6,3000,1,1200,3.3,10000,24,6,72,72,0,0,0,0,9998.95
2314927680,1,23,3.48,8.1,0,6,4000,1,1200,3.3,10000,24,6,72,72,0,0,0,0,9997.44
2314927680,1,23,3.48,8.1,0,6,5000,1,1200,3.3,10000,24,6,72,72,0,0,0,0,9995.66
2314927680,1,23,3.48,8.1,0,6,6000,1,1200,3.3,10000,24,6,72,72,0,0,0,0,9992.46
2314927680,1,23,3.48,8.1,0,6,8000,1,1200,3.3,10000,24,6,72,72,0,0,0,0,9985.36
2314927680,1,23,3.48,8.1,0,6,1000,1,1200,3.3,10000,24,9,72,72,0,0,0,0,9998.88
2314927680,1,23,3.48,8.1,0,6,2000,1,1200,3.3,10000,24,9,72,72,0,0,0,0,9998.88
2314927680,1,23,3.48,8.1,0,6,3000,1,1200,3.3,10000,24,9,72,72,0,0,0,0,9998.88
2314927680,1,23,3.48,8.1,0,6,4000,1,1200,3.3,10000,24,9,72,72,0,0,0,0,9998.29
2314927680,1,23,3.48,8.1,0,6,5000,1,1200,3.3,10000,24,9,72,72,0,0,0,0,9997.2
2314927680,1,23,3.48,8.1,0,6,6000,1,1200,3.3,10000,24,9,72,72,0,0,0,0,9995.23
2314927680,1,23,3.48,8.1,0,6,8000,1,1200,3.3,10000,24,9,72,72,0,0,0,0,9991.68
2314927680,1,23,3.48,8.1,0,6,1000,1,1200,3.3,10000,24,12,72,72,0,0,0,0,9998.77
2314927680,1,23,3.48,8.1,0,6,2000,1,1200,3.3,10000,24,12,72,72,0,0,0,0,9998.77
2314927680,1,23,3.48,8.1,0,6,3000,1,1200,3.3,10000,24,12,72,72,0,0,0,0,9998.77
2314927680,1,23,3.48,8.1,0,6,4000,1,1200,3.3,10000,24,12,72,72,0,0,0,0,9998.77
2314927680,1,23,3.48,8.1,0,6,5000,1,1200,3.3,10000,24,12,72,72,0,0,0,0,9998.08
2314927680,1,23,3.48,8.1,0,6,6000,1,1200,3.3,10000,24,12,72,72,0,0,0,0,9996.82
2314927680,1,23,3.48,8.1,0,6,8000,1,1200,3.3,10000,24,12,72,72,0,0,0,0,9994.54
2314927680,1,23,3.48,8.1,0,6,1000,1,1200,3.3,10000,24,14,72,72,0,0,0,0,9998.64
2314927680,1,23,3.48,8.1,0,6,2000,1,1200,3.3,10000,24,14,72,72,0,0,0,0,9998.64
2314927680,1,23,3.48,8.1,0,6,3000,1,1200,3.3,10000,24,14,72,72,0,0,0,0,9998.64
2314927680,1,23,3.48,8.1,0,6,4000,1,1200,3.3,10000,24,14,72,72,0,0,0,0,9998.64
2314927680,1,23,3.48,8.1,0,6,5000,1,1200,3.3,10000,24,14,72,72,0,0,0,0,9998.64
2314927680,1,23,3.48,8.1,0,6,6000,1,1200,3.3,10000,24,14,72,72,0,0,0,0,9997.84
2314927680,1,23,3.48,8.1,0,6,8000,1,1200,3.3,10000,24,14,72,72,0,0,0,0,9996.39
2314927680,1,23,3.48,8.1,0,6,1000,1,1800,3.3,10000,24,3,48,48,0,0,0,0,9999.19
2314927680,1,23,3.48,8.1,0,6,2000,1,1800,3.3,10000,24,3,48,48,0,0,0,0,9999.19
2314927680,1,23,3.48,8.1,0,6,3000,1,1800,3.3,10000,24,3,48,48,0,0,0,0,9998.87
2314927680,1,23,3.48,8.1,0,6,4000,1,1800,3.3,10000,24,3,48,48,0,0,0,0,9997.19
2314927680,1,23,3.48,8.1,0,6,5000,1,1800,3.3,10000,24,3,48,48,0,0,0,0,9995.24
2314927680,1,23,3.48,8.1,0,6,6000,1,1800,3.3,10000,24,3,48,48,0,0,0,0,9990.92
2314927680,1,23,3.48,8.1,0,6,8000,1,1800,3.3,10000,24,3,48,48,0,0,0,0,9990.92
2314927680,1,23,3.48,8.1,0,6,1000,1,1800,3.3,10000,24,6,48,48,0,0,0,0,9999.15
2314927680,1,23,3.48,8.1,0,6,2000,1,1800,3.3,10000,24,6,48,48,0,0,0,0,9999.15
2314927680,1,23,3.48,8.1,0,6,3000,1,1800,3.3,10000,24,6,48,48,0,0,0,0,9999.15
2314927680,1,23,3.48,8.1,0,6,4000,1,1800,3.3,10000,24,6,48,48,0,0,0,0,9998.15
2314927680,1,23,3.48,8.1,0,6,5000,1,1800,3.3,10000,24,6,48,48,0,0,0,0,9996.97
2314927680,1,23,3.48,8.1,0,6,6000,1,1800,3.3,10000,24,6,48,48,0,0,0,0,9994.83
2314927680,1,23,3.48,8.1,0,6,8000,1,1800,3.3,10000,24,6,48,48,0,0,0,0,9990.1
2314927680,1,23,3.48,8.1,0,6,1000,1,1800,3.3,10000,24,9,48,48,0,0,0,0,9999.11
2314927680,1,23,3.48,8.1,0,6,2000,1,1800,3.3,10000,24,9,48,48,0,0,0,0,9999.11
2314927680,1,23,3.48,8.1,0,6,3000,1,1800,3.3,10000,24,9,48,48,0,0,0,0,9999.11
2314927680,1,23,3.48,8.1,0,6,4000,1,1800,3.3,10000,24,9,48,48,0,0,0,0,9998.71
2314927680,1,23,3.48,8.1,0,6,5000,1,1800,3.3,10000,24,9,48,48,0,0,0,0,9997.99
2314927680,1,23,3.48,8.1,0,6,6000,1,1800,3.3,10000,24,9,48,48,0,0,0,0,9996.68
2314927680,1,23,3.48,8.1,0,6,8000,1,1800,3.3,10000,24,9,48,48,0,0,0,0,9994.31
2314927680,1,23,3.48,8.1,0,6,1000,1,1800,3.3,10000,24,12,48,48,0,0,0,0,9999.04
2314927680,1,23,3.48,8.1,0,6,2000,1,1800,3.3,10000,24,12,48,48,0,0,0,0,9999.04
2314927680,1,23,3.48,8.1,0,6,3000,1,1800,3.3,10000,24,12,48,48,0,0,0,0,9999.04
2314927680,1,23,3.48,8.1,0,6,4000,1,1800,3.3,10000,24,12,48,48,0,0,0,0,9999.04
2314927680,1,23,3.48,8.1,0,6,5000,1,1800,3.3,10000,24,12,48,48,0,0,0,0,9998.58
2314927680,1,23,3.48,8.1,0,6,6000,1,1800,3.3,10000,24,12,48,48,0,0,0,0,9997.74
2314927680,1,23,3.48,8.1,0,6,8000,1,1800,3.3,10000,24,12,48,48,0,0,0,0,9996.22
2314927680,1,23,3.48,8.1,0,6,1000,1,1800,3.3,10000,24,14,48,48,0,0,0,0,9998.95
2314927680,1,23,3.48,8.1,0,6,2000,1,1800,3.3,10000,24,14,48,48,0,0,0,0,9998.95
2314927680,1,23,3.48,8.1,0,6,3000,1,1800,3.3,10000,24,14,48,48,0,0,0,0,9998.95
2314927680,1,23,3.48,8.1,0,6,4000,1,1800,3.3,10000,24,14,48,48,0,0,0,0,9998.95
2314927680,1,23,3.48,8.1,0,6,5000,1,1800,3.3,10000,24,14,48,48,0,0,0,0,9998.95
2314927680,1,23,3.48,8.1,0,6,6000,1,1800,3.3,10000,24,14,48,48,0,0,0,0,9998.42
2314927680,1,23,3.48,8.1,0,6,8000,1,1800,3.3,10000,24,14,48,48,0,0,0,0,9997.45
2314927680,1,23,3.48,8.1,0,6,1000,1,3600,3.3,10000,24,3,24,24,0,0,0,0,9999.38
2314927680,1,23,3.48,8.1,0,6,2000,1,3600,3.3,10000,24,3,24,24,0,0,0,0,9999.38
2314927680,1,23,3.48,8.1,0,6,3000,1,3600,3.3,10000,24,3,24,24,0,0,0,0,9999.22
2314927680,1,23,3.48,8.1,0,6,4000,1,3600,3.3,10000,24,3,24,24,0,0,0,0,9998.38
2314927680,1,23,3.48,8.1,0,6,5000,1,3600,3.3,10000,24,3,24,24,0,0,0,0,9997.41
2314927680,1,23,3.48,8.1,0,6,6000,1,3600,3.3,10000,24,3,24,24,0,0,0,0,9995.25
2314927680,1,23,3.48,8.1,0,6,8000,1,3600,3.3,10000,24,3,24,24,0,0,0,0,9995.25
2314927680,1,23,3.48,8.1,0,6,1000,1,3600,3.3,10000,24,6,24,24,0,0,0,0,9999.36
2314927680,1,23,3.48,8.1,0,6,2000,1,3600,3.3,10000,24,6,24,24,0,0,0,0,9999.36
2314927680,1,23,3.48,8.1,0,6,3000,1,3600,3.3,10000,24,6,24,24,0,0,0,0,9999.36
2314927680,1,23,3.48,8.1,0,6,4000,1,3600,3.3,10000,24,6,24,24,0,0,0,0,9998.86
2314927680,1,23,3.48,8.1,0,6,5000,1,3600,3.3,10000,24,6,24,24,0,0,0,0,9998.27
2314927680,1,23,3.48,8.1,0,6,6000,1,3600,3.3,10000,24,6,24,24,0,0,0,0,9997.2
2314927680,1,23,3.48,8.1,0,6,8000,1,3600,3.3,10000,24,6,24,24,0,0,0,0,9994.84
2314927680,1,23,3.48,8.1,0,6,1000,1,3600,3.3,10000,24,9,24,24,0,0,0,0,9999.34
2314927680,1,23,3.48,8.1,0,6,2000,1,3600,3.3,10000,24,9,24,24,0,0,0,0,9999.34
2314927680,1,23,3.48,8.1,0,6,3000,1,3600,3.3,10000,24,9,24,24,0,0,0,0,9999.34
2314927680,1,23,3.48,8.1,0,6,4000,1,3600,3.3,10000,24,9,24,24,0,0,0,0,9999.14
2314927680,1,23,3.48,8.1,0,6,5000,1,3600,3.3,10000,24,9,24,24,0,0,0,0,9998.78
2314927680,1,23,3.48,8.1,0,6,6000,1,3600,3.3,10000,24,9,24,24,0,0,0,0,9998.13
2314927680,1,23,3.48,8.1,0,6,8000,1,3600,3.3,10000,24,9,24,24,0,0,0,0,9996.94
2314927680,1,23,3.48,8.1,0,6,1000,1,3600,3.3,10000,24,12,24,24,0,0,0,0,9999.3
2314927680,1,23,3.48,8.1,0,6,2000,1,3600,3.3,10000,24,12,24,24,0,0,0,0,9999.3
2314927680,1,23,3.48,8.1,0,6,3000,1,3600,3.3,10000,24,12,24,24,0,0,0,0,9999.3
2314927680,1,23,3.48,8.1,0,6,4000,1,3600,3.3,10000,24,12,24,24,0,0,0,0,9999.3
2314927680,1,23,3.48,8.1,0,6,5000,1,3600,3.3,10000,24,12,24,24,0,0,0,0,9999.08
2314927680,1,23,3.48,8.1,0,6,6000,1,3600,3.3,10000,24,12,24,24,0,0,0,0,9998.66
2314927680,1,23,3.48,8.1,0,6,8000,1,3600,3.3,10000,24,12,24,24,0,0,0,0,9997.89
2314927680,1,23,3.48,8.1,0,6,1000,1,3600,3.3,10000,24,14,24,24,0,0,0,0,9999.26
2314927680,1,23,3.48,8.1,0,6,2000,1,3600,3.3,10000,24,14,24,24,0,0,0,0,9999.26
2314927680,1,23,3.48,8.1,0,6,3000,1,3600,3.3,10000,24,14,24,24,0,0,0,0,9999.26
2314927680,1,23,3.48,8.1,0,6,4000,1,3600,3.3,10000,24,14,24,24,0,0,0,0,9999.26
2314927680,1,23,3.48,8.1,0,6,5000,1,3600,3.3,10000,24,14,24,24,0,0,0,0,9999.26
2314927680,1,23,3.48,8.1,0,6,6000,1,3600,3.3,10000,24,14,24,24,0,0,0,0,9999
2314927680,1,23,3.48,8.1,0,6,8000,1,3600,3.3,10000,24,14,24,24,0,0,0,0,9998.51
2314927680,1,23,3.48,8.1,0,6,1000,1,7200,3.3,10000,24,3,12,12,0,0,0,0,9999.48
2314927680,1,23,3.48,8.1,0,6,2000,1,7200,3.3,10000,24,3,12,12,0,0,0,0,9999.48
2314927680,1,23,3.48,8.1,0,6,3000,1,7200,3.3,10000,24,3,12,12,0,0,0,0,9999.4
2314927680,1,23,3.48,8.1,0,6,4000,1,7200,3.3,10000,24,3,12,12,0,0,0,0,9998.98
2314927680,1,23,3.48,8.1,0,6,5000,1,7200,3.3,10000,24,3,12,12,0,0,0,0,9998.49
2314927680,1,23,3.48,8.1,0,6,6000,1,7200,3.3,10000,24,3,12,12,0,0,0,0,9997.41
2314927680,1,23,3.48,8.1,0,6,8000,1,7200,3.3,10000,24,3,12,12,0,0,0,0,9997.41
2314927680,1,23,3.48,8.1,0,6,1000,1,7200,3.3,10000,24,6,12,12,0,0,0,0,9999.47
2314927680,1,23,3.48,8.1,0,6,2000,1,7200,3.3,10000,24,6,12,12,0,0,0,0,9999.47
2314927680,1,23,3.48,8.1,0,6,3000,1,7200,3.3,10000,24,6,12,12,0,0,0,0,9999.47
2314927680,1,23,3.48,8.1,0,6,4000,1,7200,3.3,10000,24,6,12,12,0,0,0,0,9999.22
2314927680,1,23,3.48,8.1,0,6,5000,1,7200,3.3,10000,24,6,12,12,0,0,0,0,9998.92
2314927680,1,23,3.48,8.1,0,6,6000,1,7200,3.3,10000,24,6,12,12,0,0,0,0,9998.39
2314927680,1,23,3.48,8.1,0,6,8000,1,7200,3.3,10000,24,6,12,12,0,0,0,0,9997.2
2314927680,1,23,3.48,8.1,0,6,1000,1,7200,3.3,10000,24,9,12,12,0,0,0,0,9999.46
2314927680,1,23,3.48,8.1,0,6,2000,1,7200,3.3,10000,24,9,12,12,0,0,0,0,9999.46
2314927680,1,23,3.48,8.1,0,6,3000,1,7200,3.3,10000,24,9,12,12,0,0,0,0,9999.46
2314927680,1,23,3.48,8.1,0,6,4000,1,7200,3.3,10000,24,9,12,12,0,0,0,0,9999.36
2314927680,1,23,3.48,8.1,0,6,5000,1,7200,3.3,10000,24,9,12,12,0,0,0,0,9999.18
2314927680,1,23,3.48,8.1,0,6,6000,1,7200,3.3,10000,24,9,12,12,0,0,0,0,9998.85
2314927680,1,23,3.48,8.1,0,6,8000,1,7200,3.3,10000,24,9,12,12,0,0,0,0,9998.26
2314927680,1,23,3.48,8.1,0,6,1000,1,7200,3.3,10000,24,12,12,12,0,0,0,0,9999.44
2314927680,1,23,3.48,8.1,0,6,2000,1,7200,3.3,10000,24,12,12,12,0,0,0,0,9999.44
2314927680,1,23,3.48,8.1,0,6,3000,1,7200,3.3,10000,24,12,12,12,0,0,0,0,9999.44
2314927680,1,23,3.48,8.1,0,6,4000,1,7200,3.3,10000,24,12,12,12,0,0,0,0,9999.44
2314927680,1,23,3.48,8.1,0,6,5000,1,7200,3.3,10000,24,12,12,12,0,0,0,0,9999.32
2314927680,1,23,3.48,8.1,0,6,6000,1,7200,3.3,10000,24,12,12,12,0,0,0,0,9999.11
2314927680,1,23,3.48,8.1,0,6,8000,1,7200,3.3,10000,24,12,12,12,0,0,0,0,9998.73
2314927680,1,23,3.48,8.1,0,6,1000,1,7200,3.3,10000,24,14,12,12,0,0,0,0,9999.42
2314927680,1,23,3.48,8.1,0,6,2000,1,7200,3.3,10000,24,14,12,12,0,0,0,0,9999.42
2314927680,1,23,3.48,8.1,0,6,3000,1,7200,3.3,10000,24,14,12,12,0,0,0,0,9999.42
2314927680,1,23,3.48,8.1,0,6,4000,1,7200,3.3,10000,24,14,12,12,0,0,0,0,9999.42
2314927680,1,23,3.48,8.1,0,6,5000,1,7200,3.3,10000,24,14,12,12,0,0,0,0,9999.42
2314927680,1,23,3.48,8.1,0,6,6000,1,7200,3.3,10000,24,14,12,12,0,0,0,0,9999.28
2314927680,1,23,3.48,8.1,0,6,8000,1,7200,3.3,10000,24,14,12,12,0,0,0,0,9999.04
2314927680,1,23,3.48,8.1,0,27,1000,1,300,3.3,10000,24,3,288,288,0,0,0,0,9997.28
2314927680,1,23,3.48,8.1,0,27,2000,1,300,3.3,10000,24,3,288,288,0,0,0,0,9997.28
2314927680,1,23,3.48,8.1,0,27,3000,1,300,3.3,10000,24,3,288,288,0,0,0,0,9997.28
2314927680,1,23,3.48,8.1,0,27,4000,1,300,3.3,10000,24,3,288,0,0,0,288,0,9997.28
2314927680,1,23,3.48,8.1,0,27,5000,1,300,3.3,10000,24,3,288,0,0,0,288,0,9997.28
2314927680,1,23,3.48,8.1,0,27,6000,1,300,3.3,10000,24,3,288,0,0,0,288,0,9997.28
2314927680,1,23,3.48,8.1,0,27,8000,1,300,3.3,10000,24,3,288,0,0,0,288,0,9997.28
2314927680,1,23,3.48,8.1,0,27,1000,1,300,3.3,10000,24,6,288,288,0,0,0,0,9997.06
2314927680,1,23,3.48,8.1,0,27,2000,1,300,3.3,10000,24,6,288,288,0,0,0,0,9997.06
2314927680,1,23,3.48,8.1,0,27,3000,1,300,3.3,10000,24,6,288,288,0,0,0,0,9997.06
2314927680,1,23,3.48,8.1,0,27,4000,1,300,3.3,10000,24,6,288,288,0,0,0,0,9997.06
2314927680,1,23,3.48,8.1,0,27,5000,1,300,3.3,10000,24,6,288,0,0,0,288,0,9997.06
2314927680,1,23,3.48,8.1,0,27,6000,1,300,3.3,10000,24,6,288,0,0,0,288,0,9997.06
2314927680,1,23,3.48,8.1,0,27,8000,1,300,3.3,10000,24,6,288,0,0,0,288,0,9997.06
2314927680,1,23,3.48,8.1,0,27,1000,1,300,3.3,10000,24,9,288,288,0,0,0,0,9996.79
2314927680,1,23,3.48,8.1,0,27,2000,1,300,3.3,10000,24,9,288,288,0,0,0,0,9996.79
2314927680,1,23,3.48,8.1,0,27,3000,1,300,3.3,10000,24,9,288,288,0,0,0,0,9996.79
2314927680,1,23,3.48,8.1,0,27,4000,1,300,3.3,10000,24,9,288,288,0,0,0,0,9996.79
2314927680,1,23,3.48,8.1,0,27,5000,1,300,3.3,10000,24,9,288,288,0,0,0,0,9996.79
2314927680,1,23,3.48,8.1,0,27,6000,1,300,3.3,10000,24,9,288,0,0,0,288,0,9996.79
2314927680,1,23,3.48,8.1,0,27,8000,1,300,3.3,10000,24,9,288,0,0,0,288,0,9996.79
2314927680,1,23,3.48,8.1,0,27,1000,1,300,3.3,10000,24,12,288,288,0,0,0,0,9996.35
2314927680,1,23,3.48,8.1,0,27,2000,1,300,3.3,10000,24,12,288,288,0,0,0,0,9996.35
2314927680,1,23,3.48,8.1,0,27,3000,1,300,3.3,10000,24,12,288,288,0,0,0,0,9996.35
2314927680,1,23,3.48,8.1,0,27,4000,1,300,3.3,10000,24,12,288,288,0,0,0,0,9996.35
2314927680,1,23,3.48,8.1,0,27,5000,1,300,3.3,10000,24,12,288,288,0,0,0,0,9996.35
2314927680,1,23,3.48,8.1,0,27,6000,1,300,3.3,10000,24,12,288,288,0,0,0,0,9996.35
