RunSeed,Seed,packetSize,N,d,sigma,Algoritmo,Radius,nDevices,appPeriodsSeconds,batteryVoltage,batteryEnergyInit,hours,TxPowerdBm,PHYTotal,PHYSuccessful,PHYInterfered,PHYNoMoreReceivers,PHYUnderSensitivity,PHYLostBecauseTX,batteryEnergyFinal
2314927680,1,23,3.48,8.1,0,6,2000,1000,300,3.3,10000,12,14,144000,131031,12875,94,0,0,9997.92
2314927680,1,23,3.48,8.1,0,6,3000,1000,300,3.3,10000,12,14,144000,131031,12875,94,0,0,9997.92
2314927680,1,23,3.48,8.1,0,6,4000,1000,300,3.3,10000,12,14,144000,131031,12875,94,0,0,9997.92
2314927680,1,23,3.48,8.1,0,6,5000,1000,300,3.3,10000,12,14,144000,131031,12875,94,0,0,9997.92
2314927680,1,23,3.48,8.1,0,6,6000,1000,300,3.3,10000,12,14,144000,134151,9735,114,0,0,9997.63
2314927680,1,23,3.48,8.1,0,6,8000,1000,300,3.3,10000,12,14,144000,134038,9599,363,0,0,9996.22
2314927680,1,23,3.48,8.1,0,6,1000,1000,300,3.3,10000,12,3,144000,131046,12860,94,0,0,9998.64


2314927680,1,23,3.48,8.1,0,6,1000,1000,300,3.3,10000,12,3,
2314927680,1,23,3.48,8.1,0,6,2000,1000,1200,3.3,10000,12,3,36000,35348,651,1,0,0,9999.5
2314927680,1,23,3.48,8.1,0,6,3000,1000,1200,3.3,10000,12,3,36000,35504,494,2,0,0,9999.44
2314927680,1,23,3.48,8.1,0,6,4000,1000,1200,3.3,10000,12,3,36000,35489,501,10,0,0,9999.17
2314927680,1,23,3.48,8.1,0,6,5000,1000,1200,3.3,10000,12,3,36000,35131,843,26,0,0,9998.61
2314927680,1,23,3.48,8.1,0,6,6000,1000,1200,3.3,10000,12,3,36000,34335,1545,120,0,0,9997.44
2314927680,1,23,3.48,8.1,0,6,8000,1000,1200,3.3,10000,12,3,35999,30419,5286,294,0,0,9995.72
2314927680,1,23,3.48,8.1,0,6,1000,1000,1200,3.3,10000,12,6,36000,35348,651,1,0,0,9999.47
