seed,radius,Q1,Q2,Q3,Q4,Q5,Q6,N1,N2,N3,N4,N5,N6,batteryEnergyFinalposMAB,currentposMAB
861648815,2000,0.908467,0.949059,0.915001,0.736251,0.737791,0.666620,10.000000,58.000000,11.000000,17.000000,10.000000,14.000000,9995.09,0.0206467
861648815,3000,0.906552,0.945435,0.915246,0.732036,0.737904,0.666651,10.000000,58.000000,11.000000,17.000000,10.000000,14.000000,9995.1,0.0206039
861648815,4000,0.883974,0.917665,0.886197,0.723600,0.737135,0.666354,10.000000,58.000000,11.000000,17.000000,10.000000,14.000000,9995.11,0.0205851
861648815,5000,0.865663,0.905491,0.875466,0.708798,0.734276,0.665980,10.000000,58.000000,11.000000,17.000000,10.000000,14.000000,9995.11,0.0205614
861648815,6000,0.840093,0.872498,0.858807,0.689692,0.706399,0.659298,10.000000,58.000000,11.000000,17.000000,10.000000,14.000000,9995.1,0.0206244
861648815,8000,0.766711,0.787677,0.763053,0.652463,0.684959,0.623328,10.000000,58.000000,11.000000,17.000000,10.000000,14.000000,9995.1,0.0206166
716359404,2000,0.908564,0.948254,0.914302,0.742331,0.741477,0.666005,10.000000,58.000000,11.000000,17.000000,10.000000,14.000000,9995.14,0.0204735
716359404,3000,0.907416,0.945328,0.914089,0.739045,0.740450,0.665693,10.000000,58.000000,11.000000,17.000000,10.000000,14.000000,9995.13,0.0204789
716359404,4000,0.885792,0.917631,0.884970,0.730385,0.739563,0.665857,10.000000,58.000000,11.000000,17.000000,10.000000,14.000000,9995.13,0.0204802
716359404,5000,0.867549,0.904358,0.874070,0.716103,0.737983,0.664199,10.000000,58.000000,11.000000,17.000000,10.000000,14.000000,9995.13,0.0204811
716359404,6000,0.845903,0.874648,0.861570,0.698168,0.713664,0.660173,10.000000,58.000000,11.000000,17.000000,10.000000,14.000000,9995.13,0.020482
716359404,8000,0.774136,0.787266,0.760798,0.661416,0.686538,0.621333,10.000000,58.000000,11.000000,17.000000,10.000000,14.000000,9995.13,0.0205043
518024951,2000,0.908017,0.948182,0.914146,0.736596,0.737663,0.667775,10.000000,58.000000,11.000000,17.000000,10.000000,14.000000,9995.11,0.0205607
518024951,3000,0.906528,0.945641,0.914375,0.733206,0.736771,0.667896,10.000000,58.000000,11.000000,17.000000,10.000000,14.000000,9995.12,0.0205485
518024951,4000,0.884990,0.917296,0.885931,0.723421,0.736403,0.667476,10.000000,58.000000,11.000000,17.000000,10.000000,14.000000,9995.12,0.0205578
518024951,5000,0.865937,0.904677,0.874631,0.710331,0.735156,0.665759,10.000000,58.000000,11.000000,17.000000,10.000000,14.000000,9995.12,0.0205539
518024951,6000,0.845365,0.876535,0.863194,0.691750,0.708927,0.662160,10.000000,58.000000,11.000000,17.000000,10.000000,14.000000,9995.11,0.0205848
518024951,8000,0.771322,0.788341,0.764117,0.656420,0.684359,0.625095,10.000000,58.000000,11.000000,17.000000,10.000000,14.000000,9995.11,0.0205601
652227427,2000,0.907970,0.948546,0.915758,0.738528,0.739277,0.665635,10.000000,58.000000,11.000000,17.000000,10.000000,14.000000,9995.12,0.0205571
652227427,3000,0.906679,0.945930,0.916004,0.734972,0.738997,0.665251,10.000000,58.000000,11.000000,17.000000,10.000000,14.000000,9995.11,0.0205668
652227427,4000,0.884118,0.916756,0.886389,0.725780,0.738993,0.665395,10.000000,58.000000,11.000000,17.000000,10.000000,14.000000,9995.12,0.0205592
652227427,5000,0.867228,0.905613,0.874965,0.712541,0.736952,0.664683,10.000000,58.000000,11.000000,17.000000,10.000000,14.000000,9995.11,0.0205708
652227427,6000,0.842300,0.875812,0.864204,0.693407,0.710931,0.657716,10.000000,58.000000,11.000000,17.000000,10.000000,14.000000,9995.11,0.0205694
652227427,8000,0.768687,0.786719,0.761438,0.655991,0.685824,0.620572,10.000000,58.000000,11.000000,17.000000,10.000000,14.000000,9995.11,0.0205639
