
0.875052,10000
0.926508,10000
0.926508,10000
1.92651,10000
1.93651,10000
2.92651,10000
2.93651,10000
3.93651,10000
4.93651,10000
5.93651,10000
5.9692,10000
6.02065,9999.99
6.02065,9999.99
7.02065,9999.99
7.03065,9999.99
8.02065,9999.99
8.03065,9999.99
9.03065,9999.99
10.0307,9999.99
11.0307,9999.99
11.0633,9999.99
11.1148,9999.99
11.1148,9999.99
12.1148,9999.99
12.1248,9999.99
13.1148,9999.99
13.1248,9999.99
14.1248,9999.99
15.1248,9999.99
16.1248,9999.99
16.1575,9999.99
16.2089,9999.98
16.2089,9999.98
17.2089,9999.98
17.2189,9999.98
18.2089,9999.98
18.2189,9999.98
19.2189,9999.98
20.2189,9999.98
21.2189,9999.98
21.2516,9999.98
21.3031,9999.98
21.3031,9999.98
22.3031,9999.98
22.3131,9999.98
23.3031,9999.98
23.3131,9999.98
24.3131,9999.98
25.3131,9999.98
26.3131,9999.98
26.3458,9999.98
26.3972,9999.97
26.3972,9999.97
27.3972,9999.97
27.4072,9999.97
28.3972,9999.97
28.4072,9999.97
29.4072,9999.97
30.4072,9999.97
31.4072,9999.97
31.4399,9999.97
31.4914,9999.97
31.4914,9999.97
32.4914,9999.97
32.5014,9999.97
33.4914,9999.97
33.5014,9999.97
34.5014,9999.97
35.5014,9999.97
36.5014,9999.97
36.5341,9999.97
36.5855,9999.96
36.5855,9999.96
37.5855,9999.96
37.5955,9999.96
38.5855,9999.96
38.5955,9999.96
39.5955,9999.96
40.5955,9999.96
41.5955,9999.96
41.6282,9999.96
41.6797,9999.96
41.6797,9999.96
42.6797,9999.96
42.6897,9999.96
43.6797,9999.96
43.6897,9999.96
44.6897,9999.96
45.6897,9999.96
46.6897,9999.96
46.7223,9999.96
46.7738,9999.95
46.7738,9999.95
47.7738,9999.95
47.7838,9999.95
48.7738,9999.95
48.7838,9999.95
49.7838,9999.95
50.7838,9999.95
51.7838,9999.95
51.8165,9999.95
51.8679,9999.95
51.8679,9999.95
52.8679,9999.95
52.8779,9999.95
53.8679,9999.95
53.8779,9999.95
54.8779,9999.95
55.8779,9999.95
56.8779,9999.95
56.9106,9999.95
56.9621,9999.94
56.9621,9999.94
57.9621,9999.94
57.9721,9999.94
58.9621,9999.94
58.9721,9999.94
59.9721,9999.94
60.9721,9999.94
61.9721,9999.94
62.0048,9999.94
62.0562,9999.94
62.0562,9999.94
63.0562,9999.94
63.0662,9999.94
64.0562,9999.94
64.0662,9999.94
65.0662,9999.94
66.0662,9999.94
67.0662,9999.94
67.0989,9999.94
67.1504,9999.93
67.1504,9999.93
68.1504,9999.93
68.1604,9999.93
69.1504,9999.93
69.1604,9999.93
70.1604,9999.93
71.1604,9999.93
72.1604,9999.93
72.1931,9999.93
72.2445,9999.93
72.2445,9999.93
73.2445,9999.93
73.2545,9999.93
74.2445,9999.93
74.2545,9999.93
75.2545,9999.93
76.2545,9999.93
77.2545,9999.93
77.2872,9999.93
77.3387,9999.92
77.3387,9999.92
78.3387,9999.92
78.3487,9999.92
79.3387,9999.92
79.3487,9999.92
80.3487,9999.92
81.3487,9999.92
82.3487,9999.92
82.3814,9999.92
82.4328,9999.92
82.4328,9999.92
83.4328,9999.92
83.4428,9999.92
84.4328,9999.92
84.4428,9999.92
85.4428,9999.92
86.4428,9999.92
87.4428,9999.92
87.4755,9999.92
87.527,9999.91
87.527,9999.91
88.527,9999.91
88.537,9999.91
89.527,9999.91
89.537,9999.91
90.537,9999.91
91.537,9999.91
92.537,9999.91
92.5696,9999.91
92.6211,9999.91
92.6211,9999.91
93.6211,9999.91
93.6311,9999.91
94.6211,9999.91
94.6311,9999.91
95.6311,9999.91
96.6311,9999.91
97.6311,9999.91
97.6638,9999.91
97.7152,9999.9
97.7152,9999.9
98.7152,9999.9
98.7252,9999.9
99.7152,9999.9
99.7252,9999.9
100.725,9999.9
101.725,9999.9
102.725,9999.9
102.758,9999.9
102.809,9999.9
102.809,9999.9
103.809,9999.9
103.819,9999.9
104.809,9999.9
104.819,9999.9
105.819,9999.9
106.819,9999.9
107.819,9999.9
107.852,9999.9
107.904,9999.89
107.904,9999.89
108.904,9999.89
108.914,9999.89
109.904,9999.89
109.914,9999.89
110.914,9999.89
111.914,9999.89
112.914,9999.89
112.946,9999.89
112.998,9999.89
112.998,9999.89
113.998,9999.89
114.008,9999.89
114.998,9999.89
115.008,9999.89
116.008,9999.89
117.008,9999.89
118.008,9999.89
118.04,9999.89
118.092,9999.88
118.092,9999.88
119.092,9999.88
119.102,9999.88
120.092,9999.88
120.102,9999.88
121.102,9999.88
122.102,9999.88
123.102,9999.88
123.135,9999.88
123.186,9999.88
123.186,9999.88
124.186,9999.88
124.196,9999.88
125.186,9999.88
125.196,9999.88
126.196,9999.88
127.196,9999.88
128.196,9999.88
128.229,9999.88
128.28,9999.87
128.28,9999.87
129.28,9999.87
129.29,9999.87
130.28,9999.87
130.29,9999.87
131.29,9999.87
132.29,9999.87
133.29,9999.87
133.323,9999.87
133.374,9999.87
133.374,9999.87
134.374,9999.87
134.384,9999.87
135.374,9999.87
135.384,9999.87
136.384,9999.87
137.384,9999.87
138.384,9999.87
138.417,9999.87
138.468,9999.86
138.468,9999.86
139.468,9999.86
139.478,9999.86
140.468,9999.86
140.478,9999.86
141.478,9999.86
142.478,9999.86
143.478,9999.86
143.511,9999.86
143.563,9999.86
143.563,9999.86
144.563,9999.86
144.573,9999.86
145.563,9999.86
145.573,9999.86
146.573,9999.86
147.573,9999.86
148.573,9999.86
148.605,9999.86
148.657,9999.85
148.657,9999.85
149.657,9999.85
149.667,9999.85
150.657,9999.85
150.667,9999.85
151.667,9999.85
152.667,9999.85
153.667,9999.85
153.699,9999.85
153.751,9999.85
153.751,9999.85
154.751,9999.85
154.761,9999.85
155.751,9999.85
155.761,9999.85
156.761,9999.85
157.761,9999.85
158.761,9999.85
158.794,9999.85
158.845,9999.84
158.845,9999.84
159.845,9999.84
159.855,9999.84
160.845,9999.84
160.855,9999.84
161.855,9999.84
162.855,9999.84
163.855,9999.84
163.888,9999.84
163.939,9999.84
163.939,9999.84
164.939,9999.84
164.949,9999.84
165.939,9999.84
165.949,9999.84
166.949,9999.84
167.949,9999.84
168.949,9999.84
169.949,9999.84
170.875,9999.84
170.927,9999.83
170.927,9999.83
171.927,9999.83
171.937,9999.83
172.927,9999.83
172.937,9999.83
173.937,9999.83
174.937,9999.83
175.937,9999.83
175.969,9999.83
176.021,9999.83
176.021,9999.83
177.021,9999.83
177.031,9999.83
178.021,9999.83
178.031,9999.83
179.031,9999.83
180.031,9999.83
181.031,9999.83
181.063,9999.83
181.115,9999.82
181.115,9999.82
182.115,9999.82
182.125,9999.82
183.115,9999.82
183.125,9999.82
184.125,9999.82
185.125,9999.82
186.125,9999.82
186.157,9999.82
186.209,9999.82
186.209,9999.82
187.209,9999.82
187.219,9999.82
188.209,9999.82
188.219,9999.82
189.219,9999.82
190.219,9999.82
191.219,9999.82
191.252,9999.82
191.303,9999.81
191.303,9999.81
192.303,9999.81
192.313,9999.81
193.303,9999.81
193.313,9999.81
194.313,9999.81
195.313,9999.81
196.313,9999.81
196.346,9999.81
196.397,9999.81
196.397,9999.81
197.397,9999.81
197.407,9999.81
198.397,9999.81
198.407,9999.81
199.407,9999.81
200.407,9999.81
201.407,9999.81
201.44,9999.81
201.491,9999.81
201.491,9999.81
202.491,9999.81
202.501,9999.81
203.491,9999.81
203.501,9999.81
204.501,9999.81
205.501,9999.81
206.501,9999.81
206.534,9999.81
206.586,9999.8
206.586,9999.8
207.586,9999.8
207.596,9999.8
208.586,9999.8
208.596,9999.8
209.596,9999.8
210.596,9999.8
211.596,9999.8
211.628,9999.8
211.68,9999.8
211.68,9999.8
212.68,9999.8
212.69,9999.8
213.68,9999.8
213.69,9999.8
214.69,9999.8
215.69,9999.8
216.69,9999.8
216.722,9999.8
216.774,9999.79
216.774,9999.79
217.774,9999.79
217.784,9999.79
218.774,9999.79
218.784,9999.79
219.784,9999.79
220.784,9999.79
221.784,9999.79
221.816,9999.79
221.868,9999.79
221.868,9999.79
222.868,9999.79
222.878,9999.79
223.868,9999.79
223.878,9999.79
224.878,9999.79
225.878,9999.79
226.878,9999.79
226.911,9999.79
226.962,9999.78
226.962,9999.78
227.962,9999.78
227.972,9999.78
228.962,9999.78
228.972,9999.78
229.972,9999.78
230.972,9999.78
231.972,9999.78
232.005,9999.78
232.056,9999.78
232.056,9999.78
233.056,9999.78
233.066,9999.78
234.056,9999.78
234.066,9999.78
235.066,9999.78
236.066,9999.78
237.066,9999.78
237.099,9999.78
237.15,9999.77
237.15,9999.77
238.15,9999.77
238.16,9999.77
239.15,9999.77
239.16,9999.77
240.16,9999.77
241.16,9999.77
242.16,9999.77
242.193,9999.77
242.245,9999.77
242.245,9999.77
243.245,9999.77
243.255,9999.77
244.245,9999.77
244.255,9999.77
245.255,9999.77
246.255,9999.77
247.255,9999.77
247.287,9999.77
247.339,9999.76
247.339,9999.76
248.339,9999.76
248.349,9999.76
249.339,9999.76
249.349,9999.76
250.349,9999.76
251.349,9999.76
252.349,9999.76
252.381,9999.76
252.433,9999.76
252.433,9999.76
253.433,9999.76
253.443,9999.76
254.433,9999.76
254.443,9999.76
255.443,9999.76
256.443,9999.76
257.443,9999.76
257.475,9999.76
257.527,9999.75
257.527,9999.75
258.527,9999.75
258.537,9999.75
259.527,9999.75
259.537,9999.75
260.537,9999.75
261.537,9999.75
262.537,9999.75
262.57,9999.75
262.621,9999.75
262.621,9999.75
263.621,9999.75
263.631,9999.75
264.621,9999.75
264.631,9999.75
265.631,9999.75
266.631,9999.75
267.631,9999.75
267.664,9999.75
267.715,9999.74
267.715,9999.74
268.715,9999.74
268.725,9999.74
269.715,9999.74
269.725,9999.74
270.725,9999.74
271.725,9999.74
272.725,9999.74
272.758,9999.74
272.809,9999.74
272.809,9999.74
273.809,9999.74
273.819,9999.74
274.809,9999.74
274.819,9999.74
275.819,9999.74
276.819,9999.74
277.819,9999.74
277.852,9999.74
277.904,9999.73
277.904,9999.73
278.904,9999.73
278.914,9999.73
279.904,9999.73
279.914,9999.73
280.914,9999.73
281.914,9999.73
282.914,9999.73
282.946,9999.73
282.998,9999.73
282.998,9999.73
283.998,9999.73
284.008,9999.73
284.998,9999.73
285.008,9999.73
286.008,9999.73
287.008,9999.73
288.008,9999.73
288.04,9999.73
288.092,9999.72
288.092,9999.72
289.092,9999.72
289.102,9999.72
290.092,9999.72
290.102,9999.72
291.102,9999.72
292.102,9999.72
293.102,9999.72
293.135,9999.72
293.186,9999.72
293.186,9999.72
294.186,9999.72
294.196,9999.72
295.186,9999.72
295.196,9999.72
296.196,9999.72
297.196,9999.72
298.196,9999.72
298.229,9999.72
298.28,9999.71
298.28,9999.71
299.28,9999.71
299.29,9999.71
300.28,9999.71
300.29,9999.71
301.29,9999.71
302.29,9999.71
303.29,9999.71
303.323,9999.71
303.374,9999.71
303.374,9999.71
304.374,9999.71
304.384,9999.71
305.374,9999.71
305.384,9999.71
306.384,9999.71
307.384,9999.71
308.384,9999.71
308.417,9999.71
308.468,9999.7
308.468,9999.7
309.468,9999.7
309.478,9999.7
310.468,9999.7
310.478,9999.7
311.478,9999.7
312.478,9999.7
313.478,9999.7
313.511,9999.7
313.563,9999.7
313.563,9999.7
314.563,9999.7
314.573,9999.7
315.563,9999.7
315.573,9999.7
316.573,9999.7
317.573,9999.7
318.573,9999.7
318.605,9999.7
318.657,9999.69
318.657,9999.69
319.657,9999.69
319.667,9999.69
320.657,9999.69
320.667,9999.69
321.667,9999.69
322.667,9999.69
323.667,9999.69
323.699,9999.69
323.751,9999.69
323.751,9999.69
324.751,9999.69
324.761,9999.69
325.751,9999.69
325.761,9999.69
326.761,9999.69
327.761,9999.69
328.761,9999.69
328.794,9999.69
328.845,9999.68
328.845,9999.68
329.845,9999.68
329.855,9999.68
330.845,9999.68
330.855,9999.68
331.855,9999.68
332.855,9999.68
333.855,9999.68
333.888,9999.68
333.939,9999.68
333.939,9999.68
334.939,9999.68
334.949,9999.68
