RunSeed,Seed,Algoritmo,Radius,nDevices,appPeriodSeconds,simulationTime,PHYTotal,PHYSuccessful,PHYInterfered,PHYNoMoreReceivers,PHYUnderSensitivity,PHYLostBecauseTX,SimulationDuration
985173831,1,5,3000,5000,600,600,5000,4203,584,213,0,0,1.71667
985173831,1,5,3000,6000,600,600,5999,4814,826,359,0,0,2.56667
985173831,1,6,3000,3000,600,600,2999,2256,450,293,0,0,0.6
985173831,1,6,3000,1000,600,600,999,931,51,17,0,0,0.0666667
985173831,1,6,3000,2000,600,600,1996,1705,205,86,0,0,0.266667
985173831,1,6,3000,4000,600,600,4000,2823,635,542,0,0,1.06667
985173831,1,6,3000,5000,600,600,4998,3126,901,971,0,0,1.75
985173831,1,6,3000,6000,600,600,5997,3248,1199,1550,0,0,2.68333
985173831,1,7,3000,3000,600,600,2995,2331,416,248,0,0,0.566667
985173831,1,7,3000,1000,600,600,998,923,59,16,0,0,0.05
985173831,1,7,3000,2000,600,600,1997,1705,213,79,0,0,0.25
985173831,1,7,3000,4000,600,600,3997,2716,708,573,0,0,1.05
985173831,1,7,3000,5000,600,600,4995,3083,903,1009,0,0,1.66667
985173831,1,7,3000,6000,600,600,5998,3353,1178,1467,0,0,2.7
985173831,1,8,3000,3000,600,600,2995,2331,416,248,0,0,0.55
985173831,1,8,3000,1000,600,600,998,923,59,16,0,0,0.0666667
985173831,1,8,3000,2000,600,600,1997,1705,213,79,0,0,0.25
985173831,1,8,3000,4000,600,600,3997,2716,708,573,0,0,1.06667
985173831,1,8,3000,5000,600,600,4995,3083,903,1009,0,0,1.76667
985173831,1,8,3000,6000,600,600,5998,3353,1178,1467,0,0,2.63333
985173831,1,9,3000,3000,600,600,2995,2331,416,248,0,0,0.6
985173831,1,9,3000,1000,600,600,998,923,59,16,0,0,0.0666667
985173831,1,9,3000,2000,600,600,1997,1705,213,79,0,0,0.25
985173831,1,9,3000,4000,600,600,3997,2716,708,573,0,0,1.1
985173831,1,9,3000,5000,600,600,4995,3083,903,1009,0,0,1.8
985173831,1,9,3000,6000,600,600,5998,3353,1178,1467,0,0,2.58333
3015369327,1,1,3000,3000,600,600,3000,2624,371,5,0,0,0.566667
3015369327,1,1,3000,1000,600,600,1000,964,36,0,0,0,0.05
3015369327,1,1,3000,2000,600,600,2000,1811,182,7,0,0,0.283333
3015369327,1,1,3000,4000,600,600,4000,3347,637,16,0,0,1.05
3015369327,1,1,3000,5000,600,600,5000,3950,1027,23,0,0,1.75
3015369327,1,1,3000,6000,600,600,6000,4563,1385,52,0,0,2.63333
3015369327,1,2,3000,3000,600,600,2997,2258,483,256,0,0,0.583333
3015369327,1,2,3000,1000,600,600,998,911,73,14,0,0,0.0666667
3015369327,1,2,3000,2000,600,600,1999,1673,233,93,0,0,0.266667
3015369327,1,2,3000,4000,600,600,3998,2668,739,591,0,0,1.06667
3015369327,1,2,3000,5000,600,600,4997,2978,1075,944,0,0,1.81667
3015369327,1,2,3000,6000,600,600,5998,3155,1356,1487,0,0,2.53333
3015369327,1,3,3000,3000,600,600,2998,2701,245,52,0,0,0.583333
3015369327,1,3,3000,1000,600,600,999,962,37,0,0,0,0.0666667
3015369327,1,3,3000,2000,600,600,2000,1869,113,18,0,0,0.233333
3015369327,1,3,3000,4000,600,600,3999,3499,385,115,0,0,1.06667
3015369327,1,3,3000,5000,600,600,4999,4159,625,215,0,0,1.73333
3015369327,1,3,3000,6000,600,600,5998,4787,823,388,0,0,2.66667
3015369327,1,4,3000,3000,600,600,3000,2653,341,6,0,0,0.566667
3015369327,1,4,3000,1000,600,600,1000,968,32,0,0,0,0.0666667
3015369327,1,4,3000,2000,600,600,2000,1823,170,7,0,0,0.266667
3015369327,1,4,3000,4000,600,600,4000,3403,580,17,0,0,1.11667
3015369327,1,4,3000,5000,600,600,5000,4026,949,25,0,0,1.71667
3015369327,1,4,3000,6000,600,600,6000,4676,1267,57,0,0,2.5
3015369327,1,5,3000,3000,600,600,2998,2702,242,54,0,0,0.6
3015369327,1,5,3000,1000,600,600,999,962,37,0,0,0,0.0666667
3015369327,1,5,3000,2000,600,600,2000,1873,109,18,0,0,0.25
3015369327,1,5,3000,4000,600,600,3999,3502,379,118,0,0,1.06667
3015369327,1,5,3000,5000,600,600,4999,4174,609,216,0,0,1.76667
3015369327,1,5,3000,6000,600,600,5998,4788,818,392,0,0,2.58333
3015369327,1,6,3000,3000,600,600,2996,2302,424,270,0,0,0.566667
3015369327,1,6,3000,1000,600,600,998,928,54,16,0,0,0.0666667
3015369327,1,6,3000,2000,600,600,2000,1693,221,86,0,0,0.266667
3015369327,1,6,3000,4000,600,600,3999,2733,678,588,0,0,1.05
3015369327,1,6,3000,5000,600,600,4998,3059,944,995,0,0,1.81667
3015369327,1,6,3000,6000,600,600,5998,3183,1242,1573,0,0,2.51667
3015369327,1,7,3000,3000,600,600,2997,2323,429,245,0,0,0.566667
3015369327,1,7,3000,1000,600,600,998,932,51,15,0,0,0.0666667
3015369327,1,7,3000,2000,600,600,1999,1706,205,88,0,0,0.233333
3015369327,1,7,3000,4000,600,600,3999,2811,660,528,0,0,1.06667
3015369327,1,7,3000,5000,600,600,4999,3132,912,955,0,0,1.7
3015369327,1,7,3000,6000,600,600,5999,3336,1172,1491,0,0,2.46667
3015369327,1,8,3000,3000,600,600,2997,2323,429,245,0,0,0.583333
3015369327,1,8,3000,1000,600,600,998,932,51,15,0,0,0.05
3015369327,1,8,3000,2000,600,600,1999,1706,205,88,0,0,0.233333
3015369327,1,8,3000,4000,600,600,3999,2811,660,528,0,0,1.11667
3015369327,1,8,3000,5000,600,600,4999,3132,912,955,0,0,1.78333
3015369327,1,8,3000,6000,600,600,5999,3336,1172,1491,0,0,2.55
3015369327,1,9,3000,3000,600,600,2997,2323,429,245,0,0,0.616667
3015369327,1,9,3000,1000,600,600,998,932,51,15,0,0,0.0666667
3015369327,1,9,3000,2000,600,600,1999,1706,205,88,0,0,0.333333
3015369327,1,9,3000,4000,600,600,3999,2811,660,528,0,0,1.16667
3015369327,1,9,3000,5000,600,600,4999,3132,912,955,0,0,1.71667
3015369327,1,9,3000,6000,600,600,5999,3336,1172,1491,0,0,2.51667
