RunSeed,Seed,Algoritmo,Radius,nDevices,appPeriodSeconds,simulationTime,PHYTotal,PHYSuccessful,PHYInterfered,PHYNoMoreReceivers,PHYUnderSensitivity,PHYLostBecauseTX,SimulationDuration
4167675172,1,9,6000,2000,600,600,1999,1446,204,69,280,0,0.383333
4167675172,1,9,6000,3000,600,600,2998,1926,400,275,397,0,0.9
4167675172,1,9,6000,4000,600,600,3998,2287,617,575,519,0,1.63333
4167675172,1,9,6000,5000,600,600,4997,2567,877,954,599,0,2.46667
2456231509,1,1,6000,6000,600,600,6000,2470,437,6,3087,0,3.83333
2456231509,1,1,6000,1000,600,600,1000,508,6,0,486,0,0.1
2456231509,1,1,6000,2000,600,600,1999,962,57,1,979,0,0.4
2456231509,1,1,6000,3000,600,600,3000,1351,134,2,1513,0,0.9
2456231509,1,1,6000,4000,600,600,4000,1729,239,2,2030,0,1.63333
2456231509,1,1,6000,5000,600,600,5000,2106,321,7,2566,0,2.65
2456231509,1,2,6000,6000,600,600,5995,3134,1346,1515,0,0,3.61667
2456231509,1,2,6000,1000,600,600,998,919,69,10,0,0,0.1
2456231509,1,2,6000,2000,600,600,1998,1686,226,86,0,0,0.4
2456231509,1,2,6000,3000,600,600,2997,2245,492,260,0,0,0.916667
2456231509,1,2,6000,4000,600,600,3997,2649,786,562,0,0,1.63333
2456231509,1,2,6000,5000,600,600,4996,2961,1045,990,0,0,2.63333
2456231509,1,3,6000,6000,600,600,5999,3637,615,312,1435,0,3.78333
2456231509,1,3,6000,1000,600,600,999,783,12,3,201,0,0.1
2456231509,1,3,6000,2000,600,600,1998,1513,74,12,399,0,0.416667
2456231509,1,3,6000,3000,600,600,3000,2100,171,43,686,0,0.933333
2456231509,1,3,6000,4000,600,600,3999,2614,346,114,925,0,1.66667
2456231509,1,3,6000,5000,600,600,4999,3168,445,187,1199,0,2.56667
2456231509,1,4,6000,6000,600,600,5996,3479,1310,1207,0,0,3.8
2456231509,1,4,6000,1000,600,600,998,942,50,6,0,0,0.116667
2456231509,1,4,6000,2000,600,600,1998,1769,173,56,0,0,0.4
2456231509,1,4,6000,3000,600,600,2998,2401,412,185,0,0,0.883333
2456231509,1,4,6000,4000,600,600,3998,2843,715,440,0,0,1.68333
2456231509,1,4,6000,5000,600,600,4998,3162,1032,804,0,0,2.61667
2456231509,1,5,6000,6000,600,600,5996,2914,1285,1477,320,0,3.75
2456231509,1,5,6000,1000,600,600,999,869,62,13,55,0,0.1
2456231509,1,5,6000,2000,600,600,1996,1609,191,82,114,0,0.416667
2456231509,1,5,6000,3000,600,600,2998,2133,448,235,182,0,0.933333
2456231509,1,5,6000,4000,600,600,3997,2478,708,559,252,0,1.63333
2456231509,1,5,6000,5000,600,600,4998,2684,1045,986,283,0,2.66667
2456231509,1,6,6000,6000,600,600,5994,2795,1088,1430,681,0,3.8
2456231509,1,6,6000,1000,600,600,1000,818,45,6,131,0,0.1
2456231509,1,6,6000,2000,600,600,1998,1420,190,78,310,0,0.4
2456231509,1,6,6000,3000,600,600,2997,1912,409,250,426,0,0.916667
2456231509,1,6,6000,4000,600,600,4000,2330,610,543,517,0,1.61667
2456231509,1,6,6000,5000,600,600,4994,2529,900,943,622,0,2.6
2456231509,1,7,6000,6000,600,600,5995,2657,1163,1484,691,0,3.85
2456231509,1,7,6000,1000,600,600,999,778,55,9,157,0,0.1
2456231509,1,7,6000,2000,600,600,1997,1428,201,87,281,0,0.383333
2456231509,1,7,6000,3000,600,600,2997,1920,365,260,452,0,0.9
2456231509,1,7,6000,4000,600,600,3997,2281,637,548,531,0,1.65
2456231509,1,7,6000,5000,600,600,4996,2557,845,925,669,0,2.6
2456231509,1,8,6000,6000,600,600,5995,2657,1163,1484,691,0,3.75
2456231509,1,8,6000,1000,600,600,999,778,55,9,157,0,0.0833333
2456231509,1,8,6000,2000,600,600,1997,1428,201,87,281,0,0.4
2456231509,1,8,6000,3000,600,600,2997,1920,365,260,452,0,0.9
2456231509,1,8,6000,4000,600,600,3997,2281,637,548,531,0,1.65
2456231509,1,8,6000,5000,600,600,4996,2557,845,925,669,0,2.6
2456231509,1,9,6000,6000,600,600,5995,2657,1163,1484,691,0,3.75
2456231509,1,9,6000,1000,600,600,999,778,55,9,157,0,0.0666667
2456231509,1,9,6000,2000,600,600,1997,1428,201,87,281,0,0.383333
2456231509,1,9,6000,3000,600,600,2997,1920,365,260,452,0,0.9
2456231509,1,9,6000,4000,600,600,3997,2281,637,548,531,0,1.7
2456231509,1,9,6000,5000,600,600,4996,2557,845,925,669,0,2.58333
78088567,1,1,6000,6000,600,600,6000,2516,439,13,3032,0,3.78333
78088567,1,1,6000,1000,600,600,1000,470,16,0,514,0,0.0666667
78088567,1,1,6000,2000,600,600,2000,937,45,0,1018,0,0.366667
78088567,1,1,6000,3000,600,600,3000,1388,110,2,1500,0,0.883333
78088567,1,1,6000,4000,600,600,4000,1765,217,2,2016,0,1.65
78088567,1,1,6000,5000,600,600,5000,2170,302,5,2523,0,2.63333
78088567,1,2,6000,6000,600,600,5996,3177,1338,1481,0,0,3.7
78088567,1,2,6000,1000,600,600,999,925,64,10,0,0,0.1
78088567,1,2,6000,2000,600,600,1999,1649,263,87,0,0,0.4
78088567,1,2,6000,3000,600,600,2997,2268,480,249,0,0,0.933333
78088567,1,2,6000,4000,600,600,3999,2641,763,595,0,0,1.65
78088567,1,2,6000,5000,600,600,4998,2926,1096,976,0,0,2.65
78088567,1,3,6000,6000,600,600,5998,3784,616,294,1304,0,3.85
78088567,1,3,6000,1000,600,600,1000,724,23,2,251,0,0.116667
78088567,1,3,6000,2000,600,600,2000,1452,70,11,467,0,0.4
78088567,1,3,6000,3000,600,600,2999,2154,169,40,636,0,0.933333
78088567,1,3,6000,4000,600,600,3999,2724,296,111,868,0,1.68333
78088567,1,3,6000,5000,600,600,5000,3258,454,202,1086,0,2.58333
78088567,1,4,6000,6000,600,600,5996,3526,1305,1165,0,0,3.9
78088567,1,4,6000,1000,600,600,999,935,58,6,0,0,0.0833333
78088567,1,4,6000,2000,600,600,1999,1720,217,62,0,0,0.366667
78088567,1,4,6000,3000,600,600,2997,2420,396,181,0,0,0.933333
78088567,1,4,6000,4000,600,600,3999,2886,674,439,0,0,1.66667
78088567,1,4,6000,5000,600,600,4998,3184,1038,776,0,0,2.61667
78088567,1,5,6000,6000,600,600,5996,2984,1201,1504,307,0,3.73333
78088567,1,5,6000,1000,600,600,999,859,64,5,71,0,0.0833333
78088567,1,5,6000,2000,600,600,1998,1558,226,91,123,0,0.383333
78088567,1,5,6000,3000,600,600,2999,2123,451,245,180,0,0.933333
78088567,1,5,6000,4000,600,600,3999,2471,713,583,232,0,1.63333
78088567,1,5,6000,5000,600,600,4997,2763,994,973,267,0,2.63333
78088567,1,6,6000,6000,600,600,5993,2852,1083,1343,715,0,3.83333
78088567,1,6,6000,1000,600,600,1000,797,43,7,153,0,0.1
78088567,1,6,6000,2000,600,600,1998,1428,204,77,289,0,0.416667
78088567,1,6,6000,3000,600,600,2996,1950,402,259,385,0,0.916667
78088567,1,6,6000,4000,600,600,3999,2233,639,569,558,0,1.7
78088567,1,6,6000,5000,600,600,4996,2572,852,953,619,0,2.58333
78088567,1,7,6000,6000,600,600,5997,2765,1065,1450,717,0,3.81667
78088567,1,7,6000,1000,600,600,999,788,50,4,157,0,0.0666667
78088567,1,7,6000,2000,600,600,2000,1419,223,66,292,0,0.366667
78088567,1,7,6000,3000,600,600,2997,1913,421,253,410,0,0.883333
78088567,1,7,6000,4000,600,600,3998,2264,649,550,535,0,1.66667
78088567,1,7,6000,5000,600,600,4996,2547,887,981,581,0,2.63333
78088567,1,8,6000,6000,600,600,5997,2765,1065,1450,717,0,3.81667
78088567,1,8,6000,1000,600,600,999,788,50,4,157,0,0.1
78088567,1,8,6000,2000,600,600,2000,1419,223,66,292,0,0.4
78088567,1,8,6000,3000,600,600,2997,1913,421,253,410,0,0.9
78088567,1,8,6000,4000,600,600,3998,2264,649,550,535,0,1.65
78088567,1,8,6000,5000,600,600,4996,2547,887,981,581,0,2.65
78088567,1,9,6000,6000,600,600,5997,2765,1065,1450,717,0,3.83333
78088567,1,9,6000,1000,600,600,999,788,50,4,157,0,0.1
78088567,1,9,6000,2000,600,600,2000,1419,223,66,292,0,0.416667
78088567,1,9,6000,3000,600,600,2997,1913,421,253,410,0,0.916667
78088567,1,9,6000,4000,600,600,3998,2264,649,550,535,0,1.68333
78088567,1,9,6000,5000,600,600,4996,2547,887,981,581,0,2.63333
3377703351,1,1,6000,6000,600,600,6000,2487,432,11,3070,0,3.86667
3377703351,1,1,6000,1000,600,600,1000,482,8,0,510,0,0.0833333
3377703351,1,1,6000,2000,600,600,2000,900,57,1,1042,0,0.383333
3377703351,1,1,6000,3000,600,600,3000,1313,115,1,1571,0,0.9
3377703351,1,1,6000,4000,600,600,4000,1714,211,3,2072,0,1.63333
3377703351,1,1,6000,5000,600,600,4998,2124,297,9,2568,0,2.56667
3377703351,1,2,6000,6000,600,600,5994,3190,1302,1502,0,0,3.7
3377703351,1,2,6000,1000,600,600,1000,914,74,12,0,0,0.0833333
3377703351,1,2,6000,2000,600,600,2000,1655,238,107,0,0,0.45
3377703351,1,2,6000,3000,600,600,2997,2252,489,256,0,0,0.933333
3377703351,1,2,6000,4000,600,600,3998,2636,771,591,0,0,1.68333
3377703351,1,2,6000,5000,600,600,4996,2983,1030,983,0,0,2.66667
3377703351,1,3,6000,6000,600,600,5998,3680,595,318,1405,0,3.93333
3377703351,1,3,6000,1000,600,600,1000,738,20,0,242,0,0.116667
3377703351,1,3,6000,2000,600,600,2000,1387,88,10,515,0,0.416667
3377703351,1,3,6000,3000,600,600,2998,2034,172,30,762,0,0.916667
3377703351,1,3,6000,4000,600,600,3999,2614,301,89,995,0,1.65
3377703351,1,3,6000,5000,600,600,4996,3200,429,180,1187,0,2.61667
3377703351,1,4,6000,6000,600,600,5996,3434,1318,1244,0,0,3.93333
3377703351,1,4,6000,1000,600,600,1000,924,67,9,0,0,0.116667
3377703351,1,4,6000,2000,600,600,2000,1670,250,80,0,0,0.383333
3377703351,1,4,6000,3000,600,600,2998,2370,437,191,0,0,0.833333
3377703351,1,4,6000,4000,600,600,3998,2756,776,466,0,0,1.55
3377703351,1,4,6000,5000,600,600,4995,3224,998,773,0,0,2.56667
3377703351,1,5,6000,6000,600,600,5994,2923,1254,1484,333,0,3.46667
3377703351,1,5,6000,1000,600,600,1000,848,65,8,79,0,0.1
3377703351,1,5,6000,2000,600,600,2000,1534,227,108,131,0,0.366667
3377703351,1,5,6000,3000,600,600,2995,2072,475,265,183,0,0.816667
3377703351,1,5,6000,4000,600,600,3997,2411,755,611,220,0,1.5
3377703351,1,5,6000,5000,600,600,4993,2787,983,931,292,0,2.35
3377703351,1,6,6000,6000,600,600,5997,2745,1042,1537,673,0,3.31667
3377703351,1,6,6000,1000,600,600,999,761,64,10,164,0,0.0666667
3377703351,1,6,6000,2000,600,600,1998,1399,186,78,335,0,0.35
3377703351,1,6,6000,3000,600,600,2998,1893,432,274,399,0,0.733333
3377703351,1,6,6000,4000,600,600,3996,2262,652,556,526,0,1.28333
3377703351,1,6,6000,5000,600,600,4999,2600,850,943,606,0,2.3
3377703351,1,7,6000,6000,600,600,5997,2761,1074,1438,724,0,3.55
3377703351,1,7,6000,1000,600,600,1000,778,44,11,167,0,0.1
3377703351,1,7,6000,2000,600,600,1997,1421,208,88,280,0,0.4
3377703351,1,7,6000,3000,600,600,2998,1903,410,254,431,0,0.783333
3377703351,1,7,6000,4000,600,600,3998,2277,615,573,533,0,1.45
3377703351,1,7,6000,5000,600,600,4995,2519,854,968,654,0,2.45
3377703351,1,8,6000,6000,600,600,5997,2761,1074,1438,724,0,3
3377703351,1,8,6000,1000,600,600,1000,778,44,11,167,0,0.0666667
3377703351,1,8,6000,2000,600,600,1997,1421,208,88,280,0,0.283333
3377703351,1,8,6000,3000,600,600,2998,1903,410,254,431,0,0.7
3377703351,1,8,6000,4000,600,600,3998,2277,615,573,533,0,1.25
3377703351,1,8,6000,5000,600,600,4995,2519,854,968,654,0,1.98333
3377703351,1,9,6000,6000,600,600,5997,2761,1074,1438,724,0,2.91667
3377703351,1,9,6000,1000,600,600,1000,778,44,11,167,0,0.1
3377703351,1,9,6000,2000,600,600,1997,1421,208,88,280,0,0.366667
3377703351,1,9,6000,3000,600,600,2998,1903,410,254,431,0,0.75
3377703351,1,9,6000,4000,600,600,3998,2277,615,573,533,0,1.43333
3377703351,1,9,6000,5000,600,600,4995,2519,854,968,654,0,2.18333
1727666669,1,1,6000,6000,600,600,6000,2486,440,6,3068,0,3.6
1727666669,1,1,6000,1000,600,600,1000,482,5,0,513,0,0.0666667
1727666669,1,1,6000,2000,600,600,2000,947,27,0,1026,0,0.35
1727666669,1,1,6000,3000,600,600,3000,1339,125,2,1534,0,0.833333
1727666669,1,1,6000,4000,600,600,4000,1762,211,4,2023,0,1.48333
1727666669,1,1,6000,5000,600,600,4999,2133,333,3,2530,0,2.51667
1727666669,1,2,6000,6000,600,600,5995,3242,1325,1428,0,0,3.46667
1727666669,1,2,6000,1000,600,600,999,918,69,12,0,0,0.1
1727666669,1,2,6000,2000,600,600,1999,1688,221,90,0,0,0.35
1727666669,1,2,6000,3000,600,600,2998,2252,458,288,0,0,0.783333
1727666669,1,2,6000,4000,600,600,3999,2668,746,585,0,0,1.4
1727666669,1,2,6000,5000,600,600,4997,3005,1015,977,0,0,2.11667
1727666669,1,3,6000,6000,600,600,5997,3660,609,316,1412,0,3.18333
1727666669,1,3,6000,1000,600,600,999,751,15,0,233,0,0.0833333
1727666669,1,3,6000,2000,600,600,2000,1452,60,9,479,0,0.333333
1727666669,1,3,6000,3000,600,600,2999,2042,192,48,717,0,0.75
1727666669,1,3,6000,4000,600,600,4000,2657,309,107,927,0,1.3
1727666669,1,3,6000,5000,600,600,4997,3194,475,179,1149,0,2.13333
1727666669,1,4,6000,6000,600,600,5995,3562,1263,1170,0,0,2.96667
1727666669,1,4,6000,1000,600,600,999,919,71,9,0,0,0.0666667
1727666669,1,4,6000,2000,600,600,1999,1744,195,60,0,0,0.283333
1727666669,1,4,6000,3000,600,600,2999,2325,447,227,0,0,0.666667
1727666669,1,4,6000,4000,600,600,3999,2812,730,457,0,0,1.23333
1727666669,1,4,6000,5000,600,600,4997,3205,1006,786,0,0,1.93333
1727666669,1,5,6000,6000,600,600,5996,2968,1217,1464,347,0,2.76667
1727666669,1,5,6000,1000,600,600,999,867,53,15,64,0,0.0833333
1727666669,1,5,6000,2000,600,600,1999,1552,231,95,121,0,0.283333
1727666669,1,5,6000,3000,600,600,2997,2078,459,269,191,0,0.65
1727666669,1,5,6000,4000,600,600,3999,2532,673,546,248,0,1.23333
1727666669,1,5,6000,5000,600,600,4997,2722,1011,975,289,0,1.9
1727666669,1,6,6000,6000,600,600,5996,2744,1085,1463,704,0,2.85
1727666669,1,6,6000,1000,600,600,997,774,58,12,153,0,0.05
1727666669,1,6,6000,2000,600,600,1999,1413,198,95,293,0,0.3
1727666669,1,6,6000,3000,600,600,2997,1974,387,242,394,0,0.683333
1727666669,1,6,6000,4000,600,600,3996,2347,572,515,562,0,1.18333
1727666669,1,6,6000,5000,600,600,4995,2684,782,893,636,0,1.93333
1727666669,1,7,6000,6000,600,600,5996,2814,1074,1378,730,0,2.78333
1727666669,1,7,6000,1000,600,600,1000,776,69,15,140,0,0.05
1727666669,1,7,6000,2000,600,600,1998,1440,191,92,275,0,0.3
1727666669,1,7,6000,3000,600,600,2998,1935,380,273,410,0,0.683333
1727666669,1,7,6000,4000,600,600,3999,2341,608,527,523,0,1.2
1727666669,1,7,6000,5000,600,600,4997,2605,806,944,642,0,1.91667
1727666669,1,8,6000,6000,600,600,5996,2814,1074,1378,730,0,2.83333
1727666669,1,8,6000,1000,600,600,1000,776,69,15,140,0,0.0666667
1727666669,1,8,6000,2000,600,600,1998,1440,191,92,275,0,0.3
1727666669,1,8,6000,3000,600,600,2998,1935,380,273,410,0,0.683333
1727666669,1,8,6000,4000,600,600,3999,2341,608,527,523,0,1.23333
1727666669,1,8,6000,5000,600,600,4997,2605,806,944,642,0,1.9
1727666669,1,9,6000,6000,600,600,5996,2814,1074,1378,730,0,2.83333
1727666669,1,9,6000,1000,600,600,1000,776,69,15,140,0,0.0666667
1727666669,1,9,6000,2000,600,600,1998,1440,191,92,275,0,0.3
1727666669,1,9,6000,3000,600,600,2998,1935,380,273,410,0,0.666667
1727666669,1,9,6000,4000,600,600,3999,2341,608,527,523,0,1.21667
1727666669,1,9,6000,5000,600,600,4997,2605,806,944,642,0,1.95
4200473332,1,1,6000,6000,600,600,6000,2520,422,4,3054,0,2.83333
4200473332,1,1,6000,1000,600,600,1000,485,10,0,505,0,0.0833333
4200473332,1,1,6000,2000,600,600,2000,945,49,0,1006,0,0.3
4200473332,1,1,6000,3000,600,600,3000,1361,122,2,1515,0,0.683333
4200473332,1,1,6000,4000,600,600,4000,1771,198,2,2029,0,1.21667
4200473332,1,1,6000,5000,600,600,5000,2128,320,10,2542,0,1.93333
4200473332,1,2,6000,6000,600,600,5996,3233,1277,1486,0,0,2.83333
4200473332,1,2,6000,1000,600,600,1000,916,72,12,0,0,0.0666667
4200473332,1,2,6000,2000,600,600,1999,1647,260,92,0,0,0.3
4200473332,1,2,6000,3000,600,600,2998,2223,508,267,0,0,0.666667
4200473332,1,2,6000,4000,600,600,3997,2654,736,607,0,0,1.25
4200473332,1,2,6000,5000,600,600,4998,3001,1021,976,0,0,1.9
4200473332,1,3,6000,6000,600,600,6000,3716,601,299,1384,0,2.8
4200473332,1,3,6000,1000,600,600,1000,739,13,0,248,0,0.05
4200473332,1,3,6000,2000,600,600,2000,1441,80,9,470,0,0.283333
4200473332,1,3,6000,3000,600,600,2999,2092,165,34,708,0,0.683333
4200473332,1,3,6000,4000,600,600,3997,2699,268,82,948,0,1.21667
4200473332,1,3,6000,5000,600,600,4999,3212,435,169,1183,0,1.88333
4200473332,1,4,6000,6000,600,600,5996,3488,1282,1226,0,0,2.83333
4200473332,1,4,6000,1000,600,600,1000,937,56,7,0,0,0.0833333
4200473332,1,4,6000,2000,600,600,1999,1714,219,66,0,0,0.316667
4200473332,1,4,6000,3000,600,600,2998,2340,450,208,0,0,0.666667
4200473332,1,4,6000,4000,600,600,3996,2802,712,482,0,0,1.18333
4200473332,1,4,6000,5000,600,600,4998,3194,1022,782,0,0,1.86667
4200473332,1,5,6000,6000,600,600,5996,2959,1211,1491,335,0,2.71667
4200473332,1,5,6000,1000,600,600,999,835,74,13,77,0,0.1
4200473332,1,5,6000,2000,600,600,2000,1557,215,87,141,0,0.283333
4200473332,1,5,6000,3000,600,600,2997,2107,428,266,196,0,0.683333
4200473332,1,5,6000,4000,600,600,3995,2452,708,583,252,0,1.16667
4200473332,1,5,6000,5000,600,600,4998,2726,1003,982,287,0,1.95
4200473332,1,6,6000,6000,600,600,5995,2816,1046,1454,679,0,2.88333
4200473332,1,6,6000,1000,600,600,1000,770,58,11,161,0,0.0833333
4200473332,1,6,6000,2000,600,600,1999,1392,226,78,303,0,0.283333
4200473332,1,6,6000,3000,600,600,2998,1893,427,236,442,0,0.65
4200473332,1,6,6000,4000,600,600,3999,2267,643,561,528,0,1.2
4200473332,1,6,6000,5000,600,600,4995,2593,890,877,635,0,1.91667
4200473332,1,7,6000,6000,600,600,5995,2807,1049,1405,734,0,2.75
4200473332,1,7,6000,1000,600,600,1000,777,52,8,163,0,0.1
4200473332,1,7,6000,2000,600,600,1999,1442,188,85,284,0,0.3
4200473332,1,7,6000,3000,600,600,2998,1905,401,252,440,0,0.65
4200473332,1,7,6000,4000,600,600,3996,2266,602,580,548,0,1.2
4200473332,1,7,6000,5000,600,600,4997,2601,812,910,674,0,1.96667
4200473332,1,8,6000,6000,600,600,5995,2807,1049,1405,734,0,2.7
4200473332,1,8,6000,1000,600,600,1000,777,52,8,163,0,0.05
4200473332,1,8,6000,2000,600,600,1999,1442,188,85,284,0,0.3
4200473332,1,8,6000,3000,600,600,2998,1905,401,252,440,0,0.65
4200473332,1,8,6000,4000,600,600,3996,2266,602,580,548,0,1.18333
4200473332,1,8,6000,5000,600,600,4997,2601,812,910,674,0,1.93333
4200473332,1,9,6000,6000,600,600,5995,2807,1049,1405,734,0,2.73333
4200473332,1,9,6000,1000,600,600,1000,777,52,8,163,0,0.0833333
4200473332,1,9,6000,2000,600,600,1999,1442,188,85,284,0,0.3
4200473332,1,9,6000,3000,600,600,2998,1905,401,252,440,0,0.683333
4200473332,1,9,6000,4000,600,600,3996,2266,602,580,548,0,1.2
4200473332,1,9,6000,5000,600,600,4997,2601,812,910,674,0,1.95
3603044557,1,1,6000,6000,600,600,6000,2574,422,12,2992,0,2.83333
3603044557,1,1,6000,1000,600,600,1000,475,9,0,516,0,0.0833333
3603044557,1,1,6000,2000,600,600,2000,940,43,1,1016,0,0.3
3603044557,1,1,6000,3000,600,600,3000,1365,116,2,1517,0,0.65
3603044557,1,1,6000,4000,600,600,4000,1771,223,0,2006,0,1.2
3603044557,1,1,6000,5000,600,600,5000,2198,286,7,2509,0,1.95
3603044557,1,2,6000,6000,600,600,5999,3224,1283,1492,0,0,4.71667
3603044557,1,2,6000,1000,600,600,1000,916,73,11,0,0,0.05
3603044557,1,2,6000,2000,600,600,1999,1693,200,106,0,0,0.266667
3603044557,1,2,6000,3000,600,600,2995,2239,472,284,0,0,0.6
3603044557,1,2,6000,4000,600,600,3998,2644,770,584,0,0,1.18333
3603044557,1,2,6000,5000,600,600,4997,2970,1036,991,0,0,1.86667
3603044557,1,3,6000,6000,600,600,6000,3749,581,324,1346,0,2.73333
3603044557,1,3,6000,1000,600,600,1000,718,15,3,264,0,0.0666667
3603044557,1,3,6000,2000,600,600,1999,1437,74,13,475,0,0.283333
3603044557,1,3,6000,3000,600,600,2997,2076,163,44,714,0,0.683333
3603044557,1,3,6000,4000,600,600,3999,2664,303,99,933,0,1.21667
3603044557,1,3,6000,5000,600,600,5000,3270,392,171,1167,0,1.9
3603044557,1,4,6000,6000,600,600,5999,3496,1282,1221,0,0,2.7
3603044557,1,4,6000,1000,600,600,1000,930,60,10,0,0,0.1
3603044557,1,4,6000,2000,600,600,1999,1741,180,78,0,0,0.3
3603044557,1,4,6000,3000,600,600,2996,2348,436,212,0,0,0.65
3603044557,1,4,6000,4000,600,600,3998,2807,715,476,0,0,1.23333
3603044557,1,4,6000,5000,600,600,4997,3253,970,774,0,0,1.93333
3603044557,1,5,6000,6000,600,600,5999,3007,1211,1445,336,0,2.73333
3603044557,1,5,6000,1000,600,600,1000,843,72,15,70,0,0.0833333
3603044557,1,5,6000,2000,600,600,1999,1577,210,91,121,0,0.3
3603044557,1,5,6000,3000,600,600,2995,2098,432,264,201,0,0.666667
3603044557,1,5,6000,4000,600,600,3997,2469,714,566,248,0,1.2
3603044557,1,5,6000,5000,600,600,4998,2784,955,965,294,0,1.88333
3603044557,1,6,6000,6000,600,600,5994,2703,1159,1482,650,0,2.8
3603044557,1,6,6000,1000,600,600,999,748,63,16,172,0,0.0833333
3603044557,1,6,6000,2000,600,600,1998,1438,191,78,291,0,0.283333
3603044557,1,6,6000,3000,600,600,3000,1926,389,234,451,0,0.65
3603044557,1,6,6000,4000,600,600,3998,2291,592,555,560,0,1.2
3603044557,1,6,6000,5000,600,600,4994,2533,864,990,607,0,1.86667
3603044557,1,7,6000,6000,600,600,5995,2770,1092,1396,737,0,2.83333
3603044557,1,7,6000,1000,600,600,1000,781,54,12,153,0,0.0833333
3603044557,1,7,6000,2000,600,600,2000,1412,204,95,289,0,0.3
3603044557,1,7,6000,3000,600,600,2998,1949,402,253,394,0,0.666667
3603044557,1,7,6000,4000,600,600,3998,2287,635,541,535,0,1.23333
