RunSeed,Seed,Algoritmo,Radius,nDevices,appPeriodSeconds,simulationTime,PHYTotal,PHYSuccessful,PHYInterfered,PHYNoMoreReceivers,PHYUnderSensitivity,PHYLostBecauseTX,SimulationDuration
255350303,1,7,2000,3000,600,600,2995,2304,437,254,0,0,0.65
255350303,1,7,4000,3000,600,600,2995,2304,437,254,0,0,0.666667
255350303,1,7,6000,3000,600,600,2996,1960,389,243,404,0,0.65
255350303,1,7,8000,3000,600,600,2996,1453,321,207,1015,0,0.852997
255350303,1,7,10000,3000,600,600,2996,1044,209,125,1619,0,0.816667
255350303,1,8,3000,3000,600,600,2995,2304,437,254,0,0,0.666667
255350303,1,8,2000,3000,600,600,2995,2304,437,254,0,0,0.666667
255350303,1,8,4000,3000,600,600,2995,2304,437,254,0,0,0.666667
255350303,1,8,6000,3000,600,600,2996,1960,389,243,404,0,0.65
255350303,1,8,8000,3000,600,600,2996,1453,321,207,1015,0,0.65
255350303,1,8,10000,3000,600,600,2997,1044,209,125,1619,0,0.716667
255350303,1,9,3000,3000,600,600,2995,2304,437,254,0,0,0.666667
255350303,1,9,2000,3000,600,600,2995,2304,437,254,0,0,0.633333
255350303,1,9,4000,3000,600,600,2995,2304,437,254,0,0,0.65
255350303,1,9,6000,3000,600,600,2996,1960,389,243,404,0,0.633333
255350303,1,9,8000,3000,600,600,2996,1453,321,207,1015,0,0.633333
255350303,1,9,10000,3000,600,600,2997,1044,209,125,1619,0,0.683333
412660056,1,1,3000,3000,600,600,3000,2622,374,4,0,0,0.65
412660056,1,1,2000,3000,600,600,3000,2622,374,4,0,0,0.666667
412660056,1,1,4000,3000,600,600,3000,2622,374,4,0,0,0.65
412660056,1,1,6000,3000,600,600,3000,1399,119,0,1482,0,0.633333
412660056,1,1,8000,3000,600,600,3000,822,37,0,2141,0,0.65
412660056,1,1,10000,3000,600,600,3000,542,17,0,2441,0,0.633333
412660056,1,2,3000,3000,600,600,2998,2254,466,278,0,0,0.65
412660056,1,2,2000,3000,600,600,2998,2254,466,278,0,0,0.6
412660056,1,2,4000,3000,600,600,2998,2254,466,278,0,0,0.566667
412660056,1,2,6000,3000,600,600,2998,2254,466,278,0,0,0.583333
412660056,1,2,8000,3000,600,600,2998,2254,466,278,0,0,0.616667
412660056,1,2,10000,3000,600,600,3000,745,21,0,2234,0,0.616667
412660056,1,3,3000,3000,600,600,2999,2692,247,60,0,0,0.583333
412660056,1,3,2000,3000,600,600,2999,2692,247,60,0,0,0.583333
412660056,1,3,4000,3000,600,600,2999,2692,247,60,0,0,0.583333
412660056,1,3,6000,3000,600,600,2999,2122,188,51,638,0,0.583333
412660056,1,3,8000,3000,600,600,3000,1047,78,24,1851,0,0.583333
412660056,1,3,10000,3000,600,600,3000,542,17,0,2441,0,0.566667
412660056,1,4,3000,3000,600,600,3000,2658,337,5,0,0,0.583333
412660056,1,4,2000,3000,600,600,3000,2622,374,4,0,0,0.616667
412660056,1,4,4000,3000,600,600,3000,2718,265,17,0,0,0.6
412660056,1,4,6000,3000,600,600,2998,2396,400,202,0,0,0.566667
412660056,1,4,8000,3000,600,600,2995,1367,1006,622,0,0,0.616667
412660056,1,4,10000,3000,600,600,2995,914,1073,596,412,0,0.55
412660056,1,5,3000,3000,600,600,2999,2688,250,61,0,0,0.583333
412660056,1,5,2000,3000,600,600,2999,2692,247,60,0,0,0.566667
412660056,1,5,4000,3000,600,600,2999,2672,247,80,0,0,0.583333
412660056,1,5,6000,3000,600,600,2997,2113,408,280,196,0,0.616667
412660056,1,5,8000,3000,600,600,2996,1031,902,620,443,0,0.566667
412660056,1,5,10000,3000,600,600,2995,605,994,614,782,0,0.583333
412660056,1,6,3000,3000,600,600,2998,2296,425,277,0,0,0.566667
412660056,1,6,2000,3000,600,600,2998,2296,425,277,0,0,0.583333
412660056,1,6,4000,3000,600,600,2998,2296,425,277,0,0,0.583333
412660056,1,6,6000,3000,600,600,2998,1949,392,265,392,0,0.566667
412660056,1,6,8000,3000,600,600,2998,1458,339,230,971,0,0.566667
412660056,1,6,10000,3000,600,600,2998,1066,223,135,1574,0,0.583333
412660056,1,7,3000,3000,600,600,2995,2290,418,287,0,0,0.6
412660056,1,7,2000,3000,600,600,2995,2290,418,287,0,0,0.6
412660056,1,7,4000,3000,600,600,2995,2290,418,287,0,0,0.6
412660056,1,7,6000,3000,600,600,2995,1916,373,280,426,0,0.566667
412660056,1,7,8000,3000,600,600,2995,1460,321,243,971,0,0.566667
412660056,1,7,10000,3000,600,600,2996,1055,198,144,1599,0,0.6
412660056,1,8,3000,3000,600,600,2995,2290,418,287,0,0,0.6
412660056,1,8,2000,3000,600,600,2995,2290,418,287,0,0,0.6
412660056,1,8,4000,3000,600,600,2995,2290,418,287,0,0,0.566667
412660056,1,8,6000,3000,600,600,2995,1916,373,280,426,0,0.566667
412660056,1,8,8000,3000,600,600,2995,1460,321,243,971,0,0.566667
412660056,1,8,10000,3000,600,600,2996,1055,198,144,1599,0,0.583333
412660056,1,9,3000,3000,600,600,2995,2290,418,287,0,0,0.566667
412660056,1,9,2000,3000,600,600,2995,2290,418,287,0,0,0.583333
412660056,1,9,4000,3000,600,600,2995,2290,418,287,0,0,0.583333
412660056,1,9,6000,3000,600,600,2995,1916,373,280,426,0,0.6
412660056,1,9,8000,3000,600,600,2995,1460,321,243,971,0,0.6
412660056,1,9,10000,3000,600,600,2996,1055,198,144,1599,0,0.566667
2242450763,1,1,3000,3000,600,600,3000,2571,424,5,0,0,0.583333
2242450763,1,1,2000,3000,600,600,3000,2571,424,5,0,0,0.6
2242450763,1,1,4000,3000,600,600,3000,2571,424,5,0,0,0.55
2242450763,1,1,6000,3000,600,600,3000,1369,129,0,1502,0,0.6
2242450763,1,1,8000,3000,600,600,3000,806,33,0,2161,0,0.566667
2242450763,1,1,10000,3000,600,600,3000,527,15,0,2458,0,0.566667
2242450763,1,2,3000,3000,600,600,2999,2277,469,253,0,0,0.6
2242450763,1,2,2000,3000,600,600,2999,2277,469,253,0,0,0.566667
2242450763,1,2,4000,3000,600,600,2999,2277,469,253,0,0,0.55
2242450763,1,2,6000,3000,600,600,2999,2277,469,253,0,0,0.55
2242450763,1,2,8000,3000,600,600,2999,2277,469,253,0,0,0.6
2242450763,1,2,10000,3000,600,600,3000,710,19,0,2271,0,0.616667
2242450763,1,3,3000,3000,600,600,3000,2707,241,52,0,0,0.616667
2242450763,1,3,2000,3000,600,600,3000,2707,241,52,0,0,0.566667
2242450763,1,3,4000,3000,600,600,3000,2707,241,52,0,0,0.616667
2242450763,1,3,6000,3000,600,600,3000,2095,186,43,676,0,0.566667
2242450763,1,3,8000,3000,600,600,3000,1064,71,16,1849,0,0.583333
2242450763,1,3,10000,3000,600,600,3000,528,14,0,2458,0,0.55
2242450763,1,4,3000,3000,600,600,3000,2612,383,5,0,0,0.566667
2242450763,1,4,2000,3000,600,600,3000,2571,424,5,0,0,0.583333
2242450763,1,4,4000,3000,600,600,3000,2731,256,13,0,0,0.566667
2242450763,1,4,6000,3000,600,600,2999,2368,423,208,0,0,0.583333
2242450763,1,4,8000,3000,600,600,2997,1325,1051,621,0,0,0.583333
2242450763,1,4,10000,3000,600,600,2996,881,1094,594,427,0,0.583333
2242450763,1,5,3000,3000,600,600,3000,2720,228,52,0,0,0.6
2242450763,1,5,2000,3000,600,600,3000,2707,241,52,0,0,0.583333
2242450763,1,5,4000,3000,600,600,3000,2699,233,68,0,0,0.616667
2242450763,1,5,6000,3000,600,600,2998,2107,428,274,189,0,0.6
2242450763,1,5,8000,3000,600,600,3000,1029,909,644,418,0,0.55
2242450763,1,5,10000,3000,600,600,2997,601,994,625,777,0,0.583333
2242450763,1,6,3000,3000,600,600,2997,2302,427,268,0,0,0.583333
2242450763,1,6,2000,3000,600,600,2997,2302,427,268,0,0,0.566667
2242450763,1,6,4000,3000,600,600,2997,2302,427,268,0,0,0.566667
2242450763,1,6,6000,3000,600,600,2997,1922,390,259,426,0,0.566667
2242450763,1,6,8000,3000,600,600,2997,1454,306,207,1030,0,0.6
2242450763,1,6,10000,3000,600,600,2998,1057,202,128,1611,0,0.566667
2242450763,1,7,3000,3000,600,600,2997,2320,416,261,0,0,0.616667
2242450763,1,7,2000,3000,600,600,2997,2320,416,261,0,0,0.566667
2242450763,1,7,4000,3000,600,600,2997,2320,416,261,0,0,0.583333
2242450763,1,7,6000,3000,600,600,2997,1946,391,255,405,0,0.566667
2242450763,1,7,8000,3000,600,600,2997,1477,325,206,989,0,0.566667
2242450763,1,7,10000,3000,600,600,2997,1053,211,118,1615,0,0.55
2242450763,1,8,3000,3000,600,600,2997,2320,416,261,0,0,0.583333
2242450763,1,8,2000,3000,600,600,2997,2320,416,261,0,0,0.55
2242450763,1,8,4000,3000,600,600,2997,2320,416,261,0,0,0.566667
2242450763,1,8,6000,3000,600,600,2997,1946,391,255,405,0,0.566667
2242450763,1,8,8000,3000,600,600,2997,1477,325,206,989,0,0.566667
2242450763,1,8,10000,3000,600,600,2997,1053,211,118,1615,0,0.55
2242450763,1,9,3000,3000,600,600,2997,2320,416,261,0,0,0.566667
2242450763,1,9,2000,3000,600,600,2997,2320,416,261,0,0,0.566667
2242450763,1,9,4000,3000,600,600,2997,2320,416,261,0,0,0.6
2242450763,1,9,6000,3000,600,600,2997,1946,391,255,405,0,0.566667
2242450763,1,9,8000,3000,600,600,2997,1477,325,206,989,0,0.55
2242450763,1,9,10000,3000,600,600,2997,1053,211,118,1615,0,0.616667
330546900,1,1,3000,3000,600,600,2999,2622,371,6,0,0,0.616667
330546900,1,1,2000,3000,600,600,2999,2622,371,6,0,0,0.55
330546900,1,1,4000,3000,600,600,2999,2622,371,6,0,0,0.616667
330546900,1,1,6000,3000,600,600,3000,1387,113,0,1500,0,0.6
330546900,1,1,8000,3000,600,600,3000,812,36,0,2152,0,0.616667
330546900,1,1,10000,3000,600,600,3000,497,21,0,2482,0,0.6
330546900,1,2,3000,3000,600,600,2998,2285,445,268,0,0,0.616667
330546900,1,2,2000,3000,600,600,2998,2285,445,268,0,0,0.616667
330546900,1,2,4000,3000,600,600,2998,2285,445,268,0,0,0.6
330546900,1,2,6000,3000,600,600,2998,2285,445,268,0,0,0.666667
330546900,1,2,8000,3000,600,600,2998,2285,445,268,0,0,0.6
330546900,1,2,10000,3000,600,600,3000,705,23,0,2272,0,0.616667
330546900,1,3,3000,3000,600,600,2999,2702,245,52,0,0,0.65
330546900,1,3,2000,3000,600,600,2999,2702,245,52,0,0,0.6
330546900,1,3,4000,3000,600,600,2999,2702,245,52,0,0,0.633333
330546900,1,3,6000,3000,600,600,2999,2095,184,39,681,0,0.633333
330546900,1,3,8000,3000,600,600,3000,1036,93,23,1848,0,0.616667
330546900,1,3,10000,3000,600,600,3000,497,21,0,2482,0,0.666667
330546900,1,4,3000,3000,600,600,2999,2658,335,6,0,0,0.6
330546900,1,4,2000,3000,600,600,2999,2622,371,6,0,0,0.616667
330546900,1,4,4000,3000,600,600,2999,2730,251,18,0,0,0.6
330546900,1,4,6000,3000,600,600,2998,2370,423,205,0,0,0.633333
330546900,1,4,8000,3000,600,600,2996,1307,1051,638,0,0,0.65
330546900,1,4,10000,3000,600,600,2998,885,1068,587,458,0,0.683333
330546900,1,5,3000,3000,600,600,2999,2707,240,52,0,0,0.6
330546900,1,5,2000,3000,600,600,2999,2702,245,52,0,0,0.683333
330546900,1,5,4000,3000,600,600,2999,2683,247,69,0,0,0.616667
330546900,1,5,6000,3000,600,600,2996,2057,456,283,200,0,0.616667
330546900,1,5,8000,3000,600,600,2995,980,958,634,423,0,0.633333
330546900,1,5,10000,3000,600,600,2996,554,1021,609,812,0,0.633333
330546900,1,6,3000,3000,600,600,2997,2257,473,267,0,0,0.616667
330546900,1,6,2000,3000,600,600,2997,2257,473,267,0,0,0.65
330546900,1,6,4000,3000,600,600,2997,2257,473,267,0,0,0.65
330546900,1,6,6000,3000,600,600,2997,1903,425,254,415,0,0.6
330546900,1,6,8000,3000,600,600,2999,1398,348,218,1035,0,0.65
330546900,1,6,10000,3000,600,600,2999,1044,221,129,1605,0,0.616667
330546900,1,7,3000,3000,600,600,2998,2328,418,252,0,0,0.683333
330546900,1,7,2000,3000,600,600,2998,2328,418,252,0,0,0.65
330546900,1,7,4000,3000,600,600,2998,2328,418,252,0,0,0.616667
330546900,1,7,6000,3000,600,600,2999,1929,377,244,449,0,0.683333
330546900,1,7,8000,3000,600,600,2999,1434,300,203,1062,0,0.616667
330546900,1,7,10000,3000,600,600,2999,1003,200,119,1677,0,0.666667
330546900,1,8,3000,3000,600,600,2998,2328,418,252,0,0,0.666667
330546900,1,8,2000,3000,600,600,2998,2328,418,252,0,0,0.7
330546900,1,8,4000,3000,600,600,2998,2328,418,252,0,0,0.683333
330546900,1,8,6000,3000,600,600,2999,1929,377,244,449,0,0.65
330546900,1,8,8000,3000,600,600,2999,1434,300,203,1062,0,0.683333
330546900,1,8,10000,3000,600,600,2999,1003,200,119,1677,0,0.633333
330546900,1,9,3000,3000,600,600,2998,2328,418,252,0,0,0.7
330546900,1,9,2000,3000,600,600,2998,2328,418,252,0,0,0.616667
330546900,1,9,4000,3000,600,600,2998,2328,418,252,0,0,0.6
330546900,1,9,6000,3000,600,600,2999,1929,377,244,449,0,0.683333
330546900,1,9,8000,3000,600,600,2999,1434,300,203,1062,0,0.766667
330546900,1,9,10000,3000,600,600,2999,1003,200,119,1677,0,0.65
730170068,1,1,3000,3000,600,600,3000,2597,397,6,0,0,0.566667
730170068,1,1,2000,3000,600,600,3000,2597,397,6,0,0,0.55
730170068,1,1,4000,3000,600,600,3000,2597,397,6,0,0,0.616667
730170068,1,1,6000,3000,600,600,3000,1363,129,1,1507,0,0.616667
730170068,1,1,8000,3000,600,600,3000,784,45,0,2171,0,0.6
730170068,1,1,10000,3000,600,600,3000,517,13,0,2470,0,0.633333
730170068,1,2,3000,3000,600,600,2997,2211,522,264,0,0,0.65
730170068,1,2,2000,3000,600,600,2997,2211,522,264,0,0,0.616667
730170068,1,2,6000,3000,600,600,2997,2211,522,264,0,0,0.666667
730170068,1,2,8000,3000,600,600,2997,2211,522,264,0,0,0.616667
730170068,1,2,10000,3000,600,600,2999,687,22,0,2290,0,0.616667
730170068,1,3,3000,3000,600,600,2999,2665,272,62,0,0,0.633333
730170068,1,3,2000,3000,600,600,2999,2665,272,62,0,0,0.683333
730170068,1,3,4000,3000,600,600,2999,2665,272,62,0,0,0.666667
730170068,1,3,6000,3000,600,600,2999,2075,199,46,679,0,0.616667
730170068,1,3,8000,3000,600,600,2999,1014,96,23,1866,0,0.733333
730170068,1,3,10000,3000,600,600,3000,517,13,0,2470,0,0.6
730170068,1,4,3000,3000,600,600,2999,2627,365,7,0,0,0.666667
730170068,1,4,2000,3000,600,600,3000,2597,397,6,0,0,0.65
730170068,1,4,4000,3000,600,600,2998,2690,288,20,0,0,0.7
730170068,1,4,6000,3000,600,600,2998,2342,450,206,0,0,0.666667
730170068,1,4,8000,3000,600,600,2996,1310,1070,616,0,0,0.6
730170068,1,4,10000,3000,600,600,2997,874,1094,587,442,0,0.666667
730170068,1,5,3000,3000,600,600,2999,2667,270,62,0,0,0.683333
730170068,1,5,2000,3000,600,600,2999,2665,272,62,0,0,0.65
730170068,1,5,4000,3000,600,600,2998,2674,252,72,0,0,0.683333
730170068,1,5,6000,3000,600,600,2997,2069,474,268,186,0,0.666667
730170068,1,5,8000,3000,600,600,2996,1023,945,634,394,0,0.716667
730170068,1,5,10000,3000,600,600,2997,576,1028,625,768,0,0.683333
730170068,1,6,3000,3000,600,600,2997,2290,423,284,0,0,0.633333
730170068,1,6,2000,3000,600,600,2997,2290,423,284,0,0,0.7
730170068,1,6,4000,3000,600,600,2997,2290,423,284,0,0,0.683333
730170068,1,6,6000,3000,600,600,2997,1955,389,264,389,0,0.633333
730170068,1,6,8000,3000,600,600,2997,1429,320,228,1020,0,0.716667
730170068,1,6,10000,3000,600,600,2997,1035,214,130,1618,0,0.683333
730170068,1,7,3000,3000,600,600,2997,2291,417,289,0,0,0.716667
730170068,1,7,2000,3000,600,600,2997,2291,417,289,0,0,0.633333
730170068,1,7,4000,3000,600,600,2997,2291,417,289,0,0,0.7
730170068,1,7,6000,3000,600,600,2998,1917,383,277,421,0,0.666667
730170068,1,7,8000,3000,600,600,2999,1450,319,234,996,0,0.7
730170068,1,7,10000,3000,600,600,2999,1050,201,135,1613,0,0.633333
730170068,1,8,3000,3000,600,600,2997,2291,417,289,0,0,0.666667
730170068,1,8,2000,3000,600,600,2997,2291,417,289,0,0,0.666667
730170068,1,8,4000,3000,600,600,2997,2291,417,289,0,0,0.683333
730170068,1,8,6000,3000,600,600,2998,1917,383,277,421,0,0.7
730170068,1,8,8000,3000,600,600,2999,1450,319,234,996,0,0.666667
730170068,1,8,10000,3000,600,600,2999,1050,201,135,1613,0,0.666667
730170068,1,9,3000,3000,600,600,2997,2291,417,289,0,0,0.75
730170068,1,9,2000,3000,600,600,2997,2291,417,289,0,0,0.65
730170068,1,9,4000,3000,600,600,2997,2291,417,289,0,0,0.7
730170068,1,9,6000,3000,600,600,2998,1917,383,277,421,0,0.75
730170068,1,9,8000,3000,600,600,2999,1450,319,234,996,0,0.666667
730170068,1,9,10000,3000,600,600,2999,1050,201,135,1613,0,0.733333
